Date,Day of the Week,Win/(Loss),Opening Range High,Opening Range Low,Daily High,Daily Low,Initial Range Size ($),Range Size (ticks),Range Size (points),First Candle Close Outside of Range Time,First Candle Close Price,First Candle Close Condition,First Candle Close Fully Outside of Open Range Time,First Fully Close Price,First Fully Close Condition,Max Distribution (%),Max Distribution/Drawdown (points),Max Distribution (Fully Outside) (%),Max Distribution/Drawdown (Fully Outside) (points),First Candle Cross Opposite Side Condition,First Candle Cross Opposite Side Time,First Candle Cross Opposite Side Price
2024-03-10,Sunday,Win,5131.25,5123.5,5191.5,5103.0,7.75,31.0,1.9375,22:30:00,5123.25,Below Opening Low,23:50:00,5122.25,Below Opening Low,0.3968253968253968,5.0625,0.3772290809327846,4.8125,Crossed Above Opening High,21:40:00,5130.75
2024-03-11,Monday,Win,5201.5,5196.75,5246.75,5175.75,4.75,19.0,1.1875,00:45:00,5201.75,Above Opening High,00:55:00,5203.0,Above Opening High,0.8576737980654691,11.25,0.8338495258969838,10.9375,Crossed Below Opening Low,21:05:00,5196.75
2024-03-12,Tuesday,Win,5244.5,5241.5,5247.5,5217.5,3.0,12.0,0.75,20:35:00,5241.25,Below Opening Low,20:45:00,5240.0,Below Opening Low,0.45519885002395777,5.9375,0.43124101581217056,5.625,Crossed Above Opening High,01:55:00,5243.5
2024-03-13,Wednesday,Win,5239.25,5234.75,5253.5,5188.0,4.5,18.0,1.125,01:00:00,5239.5,Above Opening High,01:50:00,5239.75,Above Opening High,0.2664890073284477,3.5,0.2617302750547254,3.4375,Crossed Below Opening Low,20:30:00,5236.0
2024-03-14,Thursday,Win,5217.75,5210.0,5230.5,5167.75,7.75,31.0,1.9375,20:50:00,5218.25,Above Opening High,05:00:00,5219.75,Above Opening High,0.23420323104865692,3.0625,0.20552528438963769,2.6875,Crossed Below Opening Low,01:40:00,5210.0
2024-03-17,Sunday,Loss,5187.25,5181.75,5240.25,5183.25,5.5,22.0,1.375,21:05:00,5187.5,Above Opening High,21:35:00,5188.75,Above Opening High,1.0066313630074901,13.1875,0.9827775392395401,12.875,Not Crossed,N/A,N/A
2024-03-18,Monday,Win,5210.75,5206.75,5244.75,5186.0,4.0,16.0,1.0,20:45:00,5206.0,Below Opening Low,20:50:00,5205.25,Below Opening Low,0.38565368299267255,5.0,0.37119166988044733,4.8125,Crossed Above Opening High,23:40:00,5210.0
2024-03-19,Tuesday,Win,5240.75,5236.25,5291.0,5233.0,4.5,18.0,1.125,21:15:00,5236.0,Below Opening Low,21:35:00,5235.0,Below Opening Low,0.05732849226065354,0.75,0.03821899484043569,0.5,Crossed Above Opening High,03:10:00,5240.25
2024-03-20,Wednesday,Win,5304.0,5300.0,5324.0,5298.75,4.0,16.0,1.0,20:35:00,5299.75,Below Opening Low,21:40:00,5299.5,Below Opening Low,0.018872375560273647,0.25,0.014154281670205238,0.1875,Crossed Above Opening High,22:30:00,5304.5
2024-03-21,Thursday,Win,5311.0,5308.5,5311.75,5289.5,2.5,10.0,0.625,21:35:00,5307.25,Below Opening Low,21:40:00,5307.5,Below Opening Low,0.33557046979865773,4.4375,0.34029681444370924,4.5,Crossed Above Opening High,05:05:00,5309.0
2024-03-24,Sunday,Win,5294.75,5291.0,5295.0,5272.75,3.75,15.0,0.9375,21:10:00,5290.75,Below Opening Low,22:20:00,5289.0,Below Opening Low,0.3413778388886255,4.5,0.3081883267744535,4.0625,Crossed Above Opening High,21:35:00,5294.5
2024-03-25,Monday,Win,5285.5,5282.0,5300.5,5263.0,3.5,14.0,0.875,20:40:00,5286.0,Above Opening High,20:45:00,5286.5,Above Opening High,0.27355909819828317,3.625,0.26412602584661826,3.5,Crossed Below Opening Low,23:40:00,5282.0
2024-03-26,Tuesday,Win,5276.25,5274.0,5313.75,5270.5,2.25,9.0,0.5625,20:45:00,5276.75,Above Opening High,22:00:00,5276.75,Above Opening High,0.6963067513526229,9.25,0.6963067513526229,9.25,Crossed Below Opening Low,10:00:00,5276.25
2024-03-27,Wednesday,Win,5307.75,5302.5,5321.0,5301.0,5.25,21.0,1.3125,05:20:00,5301.75,Below Opening Low,05:30:00,5301.75,Below Opening Low,0.014148273910582909,0.1875,0.014148273910582909,0.1875,Crossed Above Opening High,20:30:00,5306.75
2024-03-31,Sunday,Loss,5333.25,5327.0,5330.5,5282.25,6.25,25.0,1.5625,22:00:00,5326.5,Below Opening Low,22:20:00,5326.25,Below Opening Low,0.8377112026125231,11.0625,0.832978370959345,11.0,Not Crossed,N/A,N/A
2024-04-01,Monday,Win,5291.0,5286.25,5296.0,5235.0,4.75,19.0,1.1875,21:25:00,5291.25,Above Opening High,22:55:00,5291.5,Above Opening High,0.08969033232628398,1.1875,0.08496978851963746,1.125,Crossed Below Opening Low,01:15:00,5285.5
2024-04-02,Tuesday,Win,5260.25,5252.75,5280.75,5244.25,7.5,30.0,1.875,21:55:00,5251.75,Below Opening Low,22:15:00,5252.25,Below Opening Low,0.14301377699385043,1.875,0.15254802879344043,2.0,Crossed Above Opening High,08:00:00,5259.75
2024-04-03,Wednesday,Win,5284.75,5273.75,5308.5,5194.5,11.0,44.0,2.75,06:55:00,5285.5,Above Opening High,08:35:00,5291.0,Above Opening High,0.4332674013374776,5.75,0.3296599792785156,4.375,Crossed Below Opening Low,14:10:00,5266.5
2024-04-04,Thursday,Win,5205.25,5199.0,5272.5,5190.75,6.25,25.0,1.5625,20:35:00,5196.75,Below Opening Low,20:40:00,5195.75,Below Opening Low,0.11559023262534315,1.5,0.09632519385445264,1.25,Crossed Above Opening High,23:55:00,5205.25
