Date,Day of the Week,Win/(Loss),Opening Range High,Opening Range Low,Daily High,Daily Low,Initial Range Size ($),Range Size (ticks),Range Size (points),First Candle Close Outside of Range Time,First Candle Close Price,First Candle Close Condition,First Candle Close Fully Outside of Open Range Time,First Fully Close Price,First Fully Close Condition,Max Distribution (%),Max Distribution/Drawdown (points),Max Distribution (Fully Outside) (%),Max Distribution/Drawdown (Fully Outside) (points),First Candle Cross Opposite Side Condition,First Candle Cross Opposite Side Time,First Candle Cross Opposite Side Price
2024-04-28,Sunday,Win,27.545000076293945,27.19499969482422,27.73500061035156,26.959999084472656,0.35000038146972656,70.00007629394531,0.0017500019073486328,20:45:00,27.184999465942383,Below Opening Low,00:20:00,27.59000015258789,Above Opening High,0.8345711762257192,0.001125001907348633,0.5228067588704133,0.0007250022888183416,Crossed Above Opening High,21:55:00,27.549999237060547
2024-04-29,Monday,Win,27.395000457763672,27.325000762939453,27.43000030517578,26.545000076293945,0.06999969482421875,13.99993896484375,0.00034999847412109375,21:00:00,27.399999618530273,Above Opening High,21:20:00,27.405000686645508,Above Opening High,0.10937180572997283,0.00015000343322753905,0.09113969468515189,0.00012499809265136718,Crossed Below Opening Low,21:10:00,27.30500030517578
2024-04-30,Tuesday,Win,26.649999618530273,26.575000762939453,27.25,26.549999237060547,0.07499885559082031,14.999771118164062,0.00037499427795410154,20:45:00,26.565000534057617,Below Opening Low,22:15:00,26.665000915527344,Above Opening High,0.056502061876259266,7.500648498535157e-05,2.1467856310923166,0.002924995422363281,Crossed Above Opening High,21:45:00,26.65999984741211
2024-05-01,Wednesday,Win,27.045000076293945,26.934999465942383,27.065000534057617,26.2549991607666,0.1100006103515625,22.0001220703125,0.0005500030517578125,21:05:00,27.049999237060547,Above Opening High,22:35:00,26.864999771118164,Below Opening Low,0.05542692296714801,7.500648498535157e-05,2.323369376690361,0.0030500030517578124,Crossed Below Opening Low,22:25:00,26.934999465942383
2024-05-02,Thursday,Win,26.934999465942383,26.854999542236328,27.13999938964844,26.354999542236328,0.07999992370605469,15.999984741210938,0.00039999961853027344,21:00:00,26.96500015258789,Above Opening High,21:05:00,26.989999771118164,Above Opening High,0.6448019196614185,0.0008749961853027522,0.5526883636831946,0.0007499980926513849,Crossed Below Opening Low,22:20:00,26.809999465942383
2024-05-05,Sunday,Loss,26.825000762939453,26.655000686645508,27.729999542236328,26.684999465942383,0.1700000762939453,34.00001525878906,0.0008500003814697265,21:00:00,27.030000686645508,Above Opening High,21:05:00,27.030000686645508,Above Opening High,2.5243377827130242,0.0034999942779541018,2.5243377827130242,0.0034999942779541018,Not Crossed,N/A,N/A
2024-05-06,Monday,Win,27.75,27.65999984741211,27.770000457763672,27.38999938964844,0.09000015258789062,18.000030517578125,0.00045000076293945314,20:35:00,27.645000457763672,Below Opening Low,20:45:00,27.63999938964844,Below Opening Low,0.9310006345294185,0.0012750053405761541,0.9127418969365987,0.00125,Crossed Above Opening High,09:15:00,27.770000457763672
2024-05-07,Tuesday,Win,27.520000457763672,27.479999542236328,27.725000381469727,27.239999771118164,0.04000091552734375,8.00018310546875,0.00020000457763671875,21:00:00,27.434999465942383,Below Opening Low,21:20:00,27.459999084472656,Below Opening Low,0.7158579165296898,0.0009749984741210938,0.8076333157232678,0.001099996566772461,Crossed Above Opening High,22:40:00,27.559999465942383
2024-05-08,Wednesday,Win,27.579999923706055,27.51499938964844,28.549999237060547,27.51499938964844,0.06500053405761363,13.000106811522727,0.0003250026702880682,20:50:00,27.584999084472656,Above Opening High,21:20:00,27.61000061035156,Above Opening High,3.3800356510525957,0.004825000762939453,3.292464629872153,0.004699993133544939,Crossed Below Opening Low,20:30:00,27.51499938964844
2024-05-09,Thursday,Win,28.6200008392334,28.545000076293945,29.0,28.270000457763672,0.07500076293945312,15.000152587890625,0.00037500381469726565,20:45:00,28.530000686645508,Below Opening Low,21:30:00,28.674999237060547,Above Opening High,0.9197036599638015,0.0013000011444091798,1.1206922859981143,0.0016250038146972657,Crossed Above Opening High,21:00:00,28.63999938964844
