Date,Day of the Week,Win/(Loss),Opening Range High,Opening Range Low,Daily High,Daily Low,Initial Range Size ($),Range Size (ticks),Range Size (points),First Candle Close Outside of Range Time,First Candle Close Price,First Candle Close Condition,First Candle Close Fully Outside of Open Range Time,First Fully Close Price,First Fully Close Condition,Max Distribution (%),Max Distribution/Drawdown (points),Max Distribution (Fully Outside) (%),Max Distribution/Drawdown (Fully Outside) (points),First Candle Cross Opposite Side Condition,First Candle Cross Opposite Side Time,First Candle Cross Opposite Side Price
2024-03-11,Monday,Win,2100.0,2097.800048828125,2109.199951171875,2073.60009765625,2.199951171875,21.99951171875,0.2199951171875,20:50:00,2097.699951171875,Below Opening Low,20:55:00,2097.0,Below Opening Low,1.162222819282493,2.4099853515625,1.1284674595742186,2.339990234375,Crossed Above Opening High,20:35:00,2100.300048828125
2024-03-12,Tuesday,Win,2089.300048828125,2087.199951171875,2105.89990234375,2083.0,2.10009765625,21.0009765625,0.210009765625,20:40:00,2086.0,Below Opening Low,20:45:00,2086.39990234375,Below Opening Low,0.14402304368698993,0.3,0.16322142792846855,0.339990234375,Crossed Above Opening High,03:00:00,2089.699951171875
2024-03-13,Wednesday,Win,2099.699951171875,2096.199951171875,2106.300048828125,2040.300048828125,3.5,35.0,0.35,23:35:00,2096.0,Below Opening Low,23:40:00,2096.0,Below Opening Low,2.729988229126743,5.5699951171875,2.729988229126743,5.5699951171875,Crossed Above Opening High,02:55:00,2100.10009765625
2024-03-14,Thursday,Win,2056.60009765625,2053.800048828125,2069.60009765625,2049.699951171875,2.800048828125,28.00048828125,0.2800048828125,20:50:00,2056.89990234375,Above Opening High,21:00:00,2057.10009765625,Above Opening High,0.6136545570751822,1.27001953125,0.6039814171904908,1.25,Crossed Below Opening Low,09:25:00,2051.10009765625
2024-03-17,Sunday,Win,2063.60009765625,2060.60009765625,2076.39990234375,2047.199951171875,3.0,30.0,0.3,21:35:00,2063.699951171875,Above Opening High,21:45:00,2064.39990234375,Above Opening High,0.6116332002106072,1.2699951171875,0.5779233560189885,1.2,Crossed Below Opening Low,09:35:00,2057.199951171875
2024-03-18,Monday,Win,2049.199951171875,2047.800048828125,2065.699951171875,2032.4000244140625,1.39990234375,13.9990234375,0.139990234375,20:45:00,2047.0,Below Opening Low,20:50:00,2046.5,Below Opening Low,0.7183613171893485,1.45999755859375,0.6937598610786525,1.40999755859375,Crossed Above Opening High,23:40:00,2050.699951171875
2024-03-19,Tuesday,Win,2059.10009765625,2056.800048828125,2108.39990234375,2047.699951171875,2.300048828125,23.00048828125,0.2300048828125,21:10:00,2056.60009765625,Below Opening Low,21:15:00,2056.699951171875,Below Opening Low,0.4346411435562886,0.8900146484375,0.4395175179278294,0.9,Crossed Above Opening High,10:20:00,2059.5
2024-03-20,Wednesday,Win,2110.5,2105.5,2132.60009765625,2104.699951171875,5.0,50.0,0.5,20:35:00,2105.0,Below Opening Low,23:15:00,2111.60009765625,Above Opening High,0.014256133182211363,0.0300048828125,0.984713450171892,2.1,Crossed Above Opening High,23:10:00,2111.60009765625
2024-03-21,Thursday,Win,2129.199951171875,2127.199951171875,2131.89990234375,2092.300048828125,2.0,20.0,0.2,20:50:00,2129.39990234375,Above Opening High,20:55:00,2130.10009765625,Above Opening High,0.11726629365907712,0.25,0.08442257000534341,0.17998046875,Crossed Below Opening Low,21:55:00,2125.10009765625
2024-03-24,Sunday,Win,2096.699951171875,2093.699951171875,2111.89990234375,2089.199951171875,3.0,30.0,0.3,21:10:00,2093.39990234375,Below Opening Low,01:25:00,2093.5,Below Opening Low,0.20103155609970036,0.4199951171875,0.20582275170516898,0.4300048828125,Crossed Above Opening High,09:00:00,2096.89990234375
2024-03-25,Monday,Win,2105.0,2102.800048828125,2118.199951171875,2091.5,2.199951171875,21.99951171875,0.2199951171875,20:35:00,2105.199951171875,Above Opening High,20:40:00,2106.39990234375,Above Opening High,0.6137286516699175,1.3,0.5570790813018729,1.1800048828125,Crossed Below Opening Low,23:40:00,2102.199951171875
2024-03-26,Tuesday,Loss,2098.800048828125,2097.300048828125,2142.199951171875,2097.39990234375,1.5,15.0,0.15,20:35:00,2099.199951171875,Above Opening High,20:50:00,2099.300048828125,Above Opening High,2.0072822789710716,4.3,2.0026096219581144,4.289990234375,Not Crossed,N/A,N/A
2024-03-27,Wednesday,Win,2137.800048828125,2133.800048828125,2161.89990234375,2132.5,4.0,40.0,0.4,23:00:00,2133.5,Below Opening Low,23:10:00,2133.5,Below Opening Low,0.04689331770222743,0.1,0.04689331770222743,0.1,Crossed Above Opening High,06:25:00,2138.300048828125
2024-03-31,Sunday,Loss,2165.89990234375,2162.300048828125,2164.60009765625,2119.5,3.599853515625,35.99853515625,0.3599853515625,21:30:00,2162.0,Below Opening Low,21:35:00,2161.800048828125,Below Opening Low,2.005189903279075,4.25,1.9957560192557207,4.2300048828125,Not Crossed,N/A,N/A
2024-04-01,Monday,Win,2125.199951171875,2122.0,2129.39990234375,2072.10009765625,3.199951171875,31.99951171875,0.3199951171875,22:30:00,2125.300048828125,Above Opening High,04:05:00,2127.699951171875,Above Opening High,0.19253562992617995,0.4099853515625,0.07983240583433521,0.1699951171875,Crossed Below Opening Low,01:15:00,2121.60009765625
2024-04-02,Tuesday,Win,2086.300048828125,2081.10009765625,2102.800048828125,2069.699951171875,5.199951171875,51.99951171875,0.5199951171875,03:30:00,2081.0,Below Opening Low,03:45:00,2078.10009765625,Below Opening Low,0.5459752183753424,1.1300048828125,0.40586300828865524,0.8400146484375,Crossed Above Opening High,07:10:00,2087.60009765625
2024-04-03,Wednesday,Win,2107.5,2100.39990234375,2123.800048828125,2069.0,7.10009765625,71.0009765625,0.710009765625,21:00:00,2100.10009765625,Below Opening Low,21:50:00,2100.0,Below Opening Low,1.5031463342798452,3.110009765625,1.4983083615273078,3.1,Crossed Above Opening High,04:30:00,2108.699951171875
2024-04-04,Thursday,Win,2079.60009765625,2076.300048828125,2094.39990234375,2059.39990234375,3.300048828125,33.00048828125,0.3300048828125,20:35:00,2075.89990234375,Below Opening Low,20:45:00,2075.60009765625,Below Opening Low,0.8012042722358963,1.65,0.7866464057836933,1.62001953125,Crossed Above Opening High,01:05:00,2080.0
2024-04-07,Sunday,Win,2090.60009765625,2078.39990234375,2101.699951171875,2073.89990234375,12.2001953125,122.001953125,1.22001953125,20:40:00,2078.0,Below Opening Low,23:30:00,2077.10009765625,Below Opening Low,0.19769988183211779,0.410009765625,0.15430808926136716,0.32001953125,Crossed Above Opening High,08:15:00,2092.699951171875
2024-04-08,Monday,Win,2092.89990234375,2091.199951171875,2106.699951171875,2080.89990234375,1.699951171875,16.99951171875,0.1699951171875,20:50:00,2090.800048828125,Below Opening Low,20:50:00,2090.800048828125,Below Opening Low,0.47576274443688094,0.9900146484375,0.47576274443688094,0.9900146484375,Crossed Above Opening High,01:05:00,2093.0
2024-04-09,Tuesday,Win,2104.0,2101.800048828125,2113.800048828125,2027.800048828125,2.199951171875,21.99951171875,0.2199951171875,20:50:00,2104.199951171875,Above Opening High,21:35:00,2101.300048828125,Below Opening Low,0.4541629971847253,0.960009765625,3.6246177251290623,7.35,Crossed Below Opening Low,21:30:00,2101.199951171875
2024-04-10,Wednesday,Win,2041.300048828125,2036.9000244140625,2063.699951171875,2016.0999755859375,4.4000244140625,44.000244140625,0.44000244140625,21:45:00,2041.5,Above Opening High,21:50:00,2042.5999755859375,Above Opening High,1.0757354119850964,2.2199951171875,1.0224342726739828,2.10999755859375,Crossed Below Opening Low,04:45:00,2036.699951171875
2024-04-11,Thursday,Win,2057.800048828125,2054.5,2062.300048828125,2009.699951171875,3.300048828125,33.00048828125,0.3300048828125,20:40:00,2058.0,Above Opening High,21:35:00,2058.39990234375,Above Opening High,0.20850742987512638,0.4300048828125,0.1891163454411596,0.3900146484375,Crossed Below Opening Low,05:00:00,2054.5
2024-04-14,Sunday,Win,2034.699951171875,2025.199951171875,2035.699951171875,1982.300048828125,9.5,95.0,0.95,03:20:00,2024.800048828125,Below Opening Low,05:35:00,2024.800048828125,Below Opening Low,2.14397411860655,4.25,2.14397411860655,4.25,Crossed Above Opening High,02:15:00,2034.800048828125
2024-04-15,Monday,Win,1991.800048828125,1988.0999755859375,1994.699951171875,1965.300048828125,3.7000732421875,37.000732421875,0.37000732421875,21:05:00,1987.699951171875,Below Opening Low,21:10:00,1987.5999755859375,Below Opening Low,1.1397701006066063,2.239990234375,1.1346830613019914,2.22999267578125,Crossed Above Opening High,20:45:00,1991.800048828125
2024-04-16,Tuesday,Win,1990.300048828125,1983.0999755859375,2000.699951171875,1958.199951171875,7.2000732421875,72.000732421875,0.72000732421875,22:35:00,1990.5999755859375,Above Opening High,02:05:00,1979.0999755859375,Below Opening Low,0.5048221038852736,1.00999755859375,1.0673079836180666,2.09000244140625,Crossed Below Opening Low,20:30:00,1983.0999755859375
2024-04-17,Wednesday,Win,1965.699951171875,1964.0,1987.4000244140625,1951.9000244140625,1.699951171875,16.99951171875,0.1699951171875,20:50:00,1963.699951171875,Below Opening Low,22:00:00,1966.5999755859375,Above Opening High,0.6045354070506096,1.17999267578125,1.04659598332537,2.0800048828125,Crossed Above Opening High,21:00:00,1966.199951171875
2024-04-18,Thursday,Win,1956.4000244140625,1948.699951171875,1974.199951171875,1916.0999755859375,7.7000732421875,77.000732421875,0.77000732421875,20:50:00,1948.5,Below Opening Low,21:00:00,1943.5999755859375,Below Opening Low,1.690936006830994,3.24000244140625,1.435206949031487,2.75,Crossed Above Opening High,07:40:00,1956.9000244140625
2024-04-21,Sunday,Win,1973.5,1969.0,1993.199951171875,1958.800048828125,4.5,45.0,0.45,20:35:00,1968.0,Below Opening Low,20:40:00,1967.199951171875,Below Opening Low,0.469672806950305,0.9199951171875,0.42882898378399265,0.839990234375,Crossed Above Opening High,02:05:00,1973.5
2024-04-22,Monday,Win,1984.9000244140625,1982.0999755859375,2023.800048828125,1974.0,2.800048828125,28.00048828125,0.2800048828125,20:45:00,1985.0999755859375,Above Opening High,21:45:00,1981.0999755859375,Below Opening Low,1.9122478658203736,3.87000732421875,0.35967454842641844,0.70999755859375,Crossed Below Opening Low,21:40:00,1981.9000244140625
2024-04-23,Tuesday,Win,2018.5999755859375,2015.199951171875,2019.0999755859375,1993.4000244140625,3.4000244140625,34.000244140625,0.34000244140625,23:40:00,2018.9000244140625,Above Opening High,02:45:00,2013.4000244140625,Below Opening Low,0.009902985205919519,0.0199951171875,1.0033109137679868,2.0,Crossed Below Opening Low,02:30:00,2013.9000244140625
2024-04-24,Wednesday,Win,2010.5999755859375,2005.0,2024.800048828125,1965.699951171875,5.5999755859375,55.999755859375,0.55999755859375,20:35:00,2011.9000244140625,Above Opening High,20:40:00,2011.5999755859375,Above Opening High,0.6371011508780103,1.29000244140625,0.6519198401751909,1.32000732421875,Crossed Below Opening Low,08:30:00,1991.0999755859375
2024-04-25,Thursday,Win,1988.4000244140625,1985.0,2019.699951171875,1984.699951171875,3.4000244140625,34.000244140625,0.34000244140625,21:15:00,1988.5,Above Opening High,21:45:00,1989.0,Above Opening High,1.5447814985474495,3.1199951171875,1.5200253460451987,3.0699951171875,Crossed Below Opening Low,21:10:00,1984.699951171875
