Date,Day of the Week,Win/(Loss),Opening Range High,Opening Range Low,Daily High,Daily Low,Initial Range Size ($),Range Size (ticks),Range Size (points),First Candle Close Outside of Range Time,First Candle Close Price,First Candle Close Condition,First Candle Close Fully Outside of Open Range Time,First Fully Close Price,First Fully Close Condition,Max Distribution (%),Max Distribution/Drawdown (points),Max Distribution (Fully Outside) (%),Max Distribution/Drawdown (Fully Outside) (points),First Candle Cross Opposite Side Condition,First Candle Cross Opposite Side Time,First Candle Cross Opposite Side Price
2024-03-11,Monday,Win,2100.300048828125,2097.89990234375,2109.300048828125,2073.199951171875,2.400146484375,24.00146484375,0.2400146484375,20:45:00,2096.89990234375,Below Opening Low,21:00:00,2096.699951171875,Below Opening Low,1.1431580035721405,2.3699951171875,1.1335134359190313,2.35,Crossed Above Opening High,20:30:00,2098.199951171875
2024-03-12,Tuesday,Win,2089.39990234375,2085.89990234375,2106.0,2082.800048828125,3.5,35.0,0.35,21:00:00,2085.60009765625,Below Opening Low,22:15:00,2084.800048828125,Below Opening Low,0.13443675640877917,0.2800048828125,0.09602458004191464,0.2,Crossed Above Opening High,03:00:00,2090.699951171875
2024-03-13,Wednesday,Win,2099.39990234375,2096.10009765625,2106.199951171875,2040.4000244140625,3.2998046875,32.998046875,0.32998046875,00:00:00,2095.699951171875,Below Opening Low,00:15:00,2095.10009765625,Below Opening Low,2.7102492695613876,5.52999267578125,2.6808504502883257,5.47000732421875,Crossed Above Opening High,02:45:00,2099.800048828125
2024-03-14,Thursday,Win,2056.800048828125,2053.699951171875,2069.60009765625,2049.699951171875,3.10009765625,31.0009765625,0.310009765625,21:00:00,2057.300048828125,Above Opening High,21:30:00,2058.300048828125,Above Opening High,0.5943200738178538,1.2300048828125,0.5460015604426146,1.1300048828125,Crossed Below Opening Low,09:15:00,2051.10009765625
2024-03-17,Sunday,Win,2063.60009765625,2060.5,2076.39990234375,2047.0999755859375,3.10009765625,31.0009765625,0.310009765625,21:45:00,2065.10009765625,Above Opening High,21:45:00,2065.10009765625,Above Opening High,0.5442017539465915,1.12998046875,0.5442017539465915,1.12998046875,Crossed Below Opening Low,09:30:00,2056.5
2024-03-18,Monday,Win,2049.199951171875,2047.9000244140625,2065.699951171875,2032.5,1.2999267578125,12.999267578125,0.12999267578125,20:45:00,2046.0999755859375,Below Opening Low,21:00:00,2046.4000244140625,Below Opening Low,0.6691254900830258,1.35999755859375,0.6838880400522755,1.39000244140625,Crossed Above Opening High,23:30:00,2048.60009765625
2024-03-19,Tuesday,Win,2059.199951171875,2056.699951171875,2108.60009765625,2047.800048828125,2.5,25.0,0.25,21:00:00,2056.5,Below Opening Low,21:45:00,2055.800048828125,Below Opening Low,0.4248437818357138,0.8699951171875,0.39066314138326563,0.8,Crossed Above Opening High,10:15:00,2061.60009765625
2024-03-20,Wednesday,Win,2110.39990234375,2104.699951171875,2132.699951171875,2104.699951171875,5.699951171875,56.99951171875,0.5699951171875,23:00:00,2111.300048828125,Above Opening High,23:15:00,2111.89990234375,Above Opening High,1.0034183351479515,2.139990234375,0.975291850909257,2.0800048828125,Crossed Below Opening Low,20:30:00,2105.199951171875
2024-03-21,Thursday,Win,2129.60009765625,2127.300048828125,2132.199951171875,2091.60009765625,2.300048828125,23.00048828125,0.2300048828125,20:45:00,2130.300048828125,Above Opening High,21:00:00,2131.300048828125,Above Opening High,0.08910526157294947,0.189990234375,0.042205344918773036,0.089990234375,Crossed Below Opening Low,21:45:00,2125.300048828125
2024-03-24,Sunday,Win,2096.60009765625,2093.5,2111.89990234375,2089.199951171875,3.10009765625,31.0009765625,0.310009765625,21:00:00,2093.39990234375,Below Opening Low,02:00:00,2091.699951171875,Below Opening Low,0.20103155609970036,0.4199951171875,0.1196630317073145,0.25,Crossed Above Opening High,09:00:00,2096.89990234375
