Date,Day of the Week,Win/(Loss),Opening Range High,Opening Range Low,Daily High,Daily Low,Initial Range Size ($),Range Size (ticks),Range Size (points),First Candle Close Outside of Range Time,First Candle Close Price,First Candle Close Condition,First Candle Close Fully Outside of Open Range Time,First Fully Close Price,First Fully Close Condition,Max Distribution (%),Max Distribution/Drawdown (points),Max Distribution (Fully Outside) (%),Max Distribution/Drawdown (Fully Outside) (points),First Candle Cross Opposite Side Condition,First Candle Cross Opposite Side Time,First Candle Cross Opposite Side Price
2024-03-10,Sunday,Win,1.8380000591278076,1.8329999446868896,1.840999960899353,1.746000051498413,0.005000114440917969,5.000114440917969,5.000114440917969e-06,21:00:00,1.840999960899353,Above Opening High,02:00:00,1.8200000524520872,Below Opening Low,0.0,0.0,4.238258807046854,7.40000009536741e-05,Crossed Below Opening Low,23:00:00,1.8329999446868896
2024-03-11,Monday,Win,1.746000051498413,1.7419999837875366,1.8229999542236328,1.690999984741211,0.004000067710876465,4.000067710876465,4.000067710876465e-06,21:30:00,1.7480000257492063,Above Opening High,21:45:00,1.7480000257492063,Above Opening High,4.114093821048227,7.49999284744265e-05,4.114093821048227,7.49999284744265e-05,Crossed Below Opening Low,20:30:00,1.7419999837875366
2024-03-12,Tuesday,Loss,1.7170000076293943,1.7039999961853027,1.7139999866485596,1.6510000228881836,0.013000011444091575,13.000011444091575,1.3000011444091574e-05,02:45:00,1.7029999494552612,Below Opening Low,03:45:00,1.6970000267028809,Below Opening Low,3.149601807764445,5.1999926567077636e-05,2.7861903801931494,4.600000381469726e-05,Not Crossed,N/A,N/A
2024-03-13,Wednesday,Win,1.6649999618530271,1.656999945640564,1.7669999599456787,1.6430000066757202,0.008000016212463157,8.000016212463157,8.000016212463156e-06,00:30:00,1.6660000085830688,Above Opening High,01:00:00,1.6740000247955322,Above Opening High,5.715900036902933,0.00010099995136260987,5.263154343987959,9.299993515014648e-05,Crossed Below Opening Low,20:45:00,1.656999945640564
2024-03-14,Thursday,Win,1.756999969482422,1.74399995803833,1.77400004863739,1.6460000276565552,0.013000011444092019,13.000011444092019,1.300001144409202e-05,22:00:00,1.7580000162124634,Above Opening High,07:15:00,1.7690000534057615,Above Opening High,0.901918375775478,1.6000032424926536e-05,0.2818486524545992,4.999995231628418e-06,Crossed Below Opening Low,00:30:00,1.74399995803833
2024-03-17,Sunday,Win,1.746999979019165,1.7059999704360962,1.7619999647140503,1.690999984741211,0.04100000858306885,41.00000858306885,4.100000858306885e-05,03:30:00,1.7480000257492063,Above Opening High,04:15:00,1.753999948501587,Above Opening High,0.7945481977984025,1.3999938964843972e-05,0.45403044112782814,8.000016212463378e-06,Crossed Below Opening Low,10:15:00,1.7020000219345093
2024-03-18,Monday,Win,1.718999981880188,1.7100000381469729,1.7690000534057615,1.7009999752044678,0.00899994373321511,8.99994373321511,8.99994373321511e-06,22:15:00,1.7200000286102295,Above Opening High,23:00:00,1.722000002861023,Above Opening High,2.7699278301996015,4.9000024795532007e-05,2.6568710642066886,4.7000050544738544e-05,Crossed Below Opening Low,00:00:00,1.7029999494552612
2024-03-19,Tuesday,Win,1.756999969482422,1.75,1.7580000162124634,1.6859999895095823,0.006999969482422097,6.999969482422097,6.999969482422097e-06,22:00:00,1.7489999532699585,Below Opening Low,01:30:00,1.7489999532699585,Below Opening Low,3.7366526780763154,6.29999637603762e-05,3.7366526780763154,6.29999637603762e-05,Crossed Above Opening High,20:30:00,1.756999969482422
2024-03-20,Wednesday,Win,1.7130000591278076,1.7000000476837158,1.7130000591278076,1.6510000228881836,0.013000011444091797,13.000011444091797,1.3000011444091798e-05,04:15:00,1.6990000009536743,Below Opening Low,04:45:00,1.6950000524520874,Below Opening Low,2.9073275227169146,4.7999978065490725e-05,2.665053237669384,4.400002956390381e-05,Crossed Above Opening High,01:45:00,1.7130000591278076
2024-03-21,Thursday,Win,1.7009999752044678,1.6950000524520874,1.712000012397766,1.6469999551773071,0.005999922752380371,5.999922752380371,5.9999227523803715e-06,21:15:00,1.7020000219345093,Above Opening High,22:00:00,1.7079999446868896,Above Opening High,0.5841115882499899,9.999990463256613e-06,0.23364881319561975,4.000067710876243e-06,Crossed Below Opening Low,20:45:00,1.6950000524520874
2024-03-24,Sunday,Win,1.662999987602234,1.6579999923706057,1.6660000085830688,1.5889999866485596,0.004999995231628418,4.999995231628418,4.999995231628418e-06,21:15:00,1.6540000438690186,Below Opening Low,00:15:00,1.656999945640564,Below Opening Low,4.090626668761269,6.500005722045898e-05,4.279418474724254,6.799995899200439e-05,Crossed Above Opening High,21:45:00,1.6660000085830688
2024-03-25,Monday,Win,1.6150000095367432,1.6109999418258667,1.6469999551773071,1.4869999885559082,0.004000067710876465,4.000067710876465,4.000067710876465e-06,20:45:00,1.6059999465942385,Below Opening Low,20:45:00,1.6059999465942385,Below Opening Low,8.002687219513462,0.0001189999580383303,8.002687219513462,0.0001189999580383303,Crossed Above Opening High,01:45:00,1.6150000095367432
2024-03-27,Wednesday,Win,1.722000002861023,1.715999960899353,1.7860000133514404,1.6859999895095823,0.006000041961669922,6.000041961669922,6.000041961669922e-06,00:00:00,1.7139999866485596,Below Opening Low,00:15:00,1.7139999866485596,Below Opening Low,1.6607353092049433,2.7999997138977274e-05,1.6607353092049433,2.7999997138977274e-05,Crossed Above Opening High,08:15:00,1.722000002861023
2024-03-31,Sunday,Win,1.7319999933242798,1.7209999561309814,1.8530000448226929,1.7059999704360962,0.01100003719329834,11.00003719329834,1.100003719329834e-05,22:00:00,1.7330000400543213,Above Opening High,22:15:00,1.7359999418258667,Above Opening High,6.475984990051847,0.00012000000476837159,6.314090672783632,0.00011700010299682617,Crossed Below Opening Low,03:00:00,1.718999981880188
2024-04-01,Monday,Win,1.8359999656677248,1.8170000314712524,1.88100004196167,1.777999997138977,0.01899993419647239,18.99993419647239,1.899993419647239e-05,02:00:00,1.843000054359436,Above Opening High,02:30:00,1.843999981880188,Above Opening High,2.020201316029967,3.7999987602233886e-05,1.9670419593874684,3.7000060081481936e-05,Crossed Below Opening Low,03:45:00,1.8170000314712524
2024-04-02,Tuesday,Win,1.85699999332428,1.8450000286102295,1.906000018119812,1.8359999656677248,0.011999964714050515,11.999964714050515,1.1999964714050514e-05,23:00:00,1.843999981880188,Below Opening Low,03:30:00,1.8580000400543213,Above Opening High,0.43573073867426104,8.000016212463156e-06,2.51836188925332,4.7999978065490725e-05,Crossed Above Opening High,03:00:00,1.8580000400543213
2024-04-03,Wednesday,Win,1.850000023841858,1.8450000286102295,1.8530000448226929,1.7690000534057615,0.004999995231628418,4.999995231628418,4.999995231628418e-06,01:45:00,1.85099995136261,Above Opening High,03:45:00,1.843000054359436,Below Opening Low,0.10793812259589923,2.0000934600827857e-06,4.183154252098878,7.400000095367454e-05,Crossed Below Opening Low,22:30:00,1.8450000286102295
2024-04-04,Thursday,Win,1.7699999809265137,1.756999969482422,1.8229999542236328,1.7549999952316284,0.013000011444091575,13.000011444091575,1.3000011444091574e-05,01:15:00,1.75600004196167,Below Opening Low,05:15:00,1.7760000228881836,Above Opening High,0.05698271981530779,1.0000467300415038e-06,2.5781641533537636,4.699993133544922e-05,Crossed Above Opening High,05:00:00,1.7710000276565552
2024-04-07,Sunday,Win,1.7610000371932983,1.75,1.850000023841858,1.746000051498413,0.01100003719329834,11.00003719329834,1.100003719329834e-05,01:15:00,1.7489999532699585,Below Opening Low,02:30:00,1.7619999647140503,Above Opening High,0.17181567486042748,2.99990177154541e-06,4.756759891551766,8.800005912780761e-05,Crossed Above Opening High,02:00:00,1.7680000066757202
2024-04-08,Monday,Win,1.8600000143051147,1.850000023841858,1.924000024795532,1.843000054359436,0.009999990463256836,9.999990463256836,9.999990463256835e-06,21:30:00,1.847000002861023,Below Opening Low,22:45:00,1.8480000495910645,Below Opening Low,0.2170346382858442,3.999948501586914e-06,0.27129653196707293,4.999995231628418e-06,Crossed Above Opening High,02:15:00,1.861999988555908
