Date,Day of the Week,Win/(Loss),Opening Range High,Opening Range Low,Daily High,Daily Low,Initial Range Size ($),Range Size (ticks),Range Size (points),First Candle Close Outside of Range Time,First Candle Close Price,First Candle Close Condition,First Candle Close Fully Outside of Open Range Time,First Fully Close Price,First Fully Close Condition,Max Distribution (%),Max Distribution/Drawdown (points),Max Distribution (Fully Outside) (%),Max Distribution/Drawdown (Fully Outside) (points),First Candle Cross Opposite Side Condition,First Candle Cross Opposite Side Time,First Candle Cross Opposite Side Price
2024-03-11,Monday,Win,18066.0,18035.5,18241.75,17930.0,30.5,122.0,7.625,00:45:00,18071.5,Above Opening High,01:00:00,18085.75,Above Opening High,0.933298614442145,42.5625,0.8551811092685735,39.0,Crossed Below Opening Low,04:30:00,18054.5
2024-03-12,Tuesday,Win,18238.0,18210.0,18256.5,18033.25,28.0,112.0,7.0,22:30:00,18209.0,Below Opening Low,22:45:00,18204.25,Below Opening Low,0.9745886071562253,43.9375,0.9482483745303814,42.75,Crossed Above Opening High,03:00:00,18246.75
2024-03-13,Wednesday,Win,18126.25,18105.0,18177.75,17915.5,21.25,85.0,5.3125,21:45:00,18129.0,Above Opening High,01:00:00,18130.25,Above Opening High,0.2681850063951809,12.1875,0.2613084677696635,11.875,Crossed Below Opening Low,08:30:00,18134.5
2024-03-14,Thursday,Win,18010.5,17977.5,18074.75,17831.75,33.0,132.0,8.25,20:45:00,18013.5,Above Opening High,00:45:00,17974.75,Below Opening Low,0.33887052379700966,15.3125,0.8019403591907692,35.75,Crossed Below Opening Low,00:30:00,17974.0
2024-03-17,Sunday,Loss,18088.5,18063.5,18381.0,18071.75,25.0,100.0,6.25,20:45:00,18089.75,Above Opening High,21:15:00,18091.75,Above Opening High,1.5845166204232632,72.8125,1.5736358195963223,72.3125,Not Crossed,N/A,N/A
2024-03-18,Monday,Win,18196.25,18175.75,18289.25,18053.25,20.5,82.0,5.125,20:45:00,18164.0,Below Opening Low,21:00:00,18168.0,Below Opening Low,0.6134629498843698,27.6875,0.6356196252752274,28.6875,Crossed Above Opening High,23:00:00,18197.25
2024-03-19,Tuesday,Win,18281.25,18246.75,18540.75,18227.5,34.5,138.0,8.625,21:00:00,18244.5,Below Opening Low,21:45:00,18232.75,Below Opening Low,0.09326567000411466,4.25,0.028802633383623648,1.3125,Crossed Above Opening High,06:30:00,18286.0
2024-03-20,Wednesday,Win,18584.75,18563.0,18709.0,18552.5,21.75,87.0,5.4375,20:45:00,18561.0,Below Opening Low,22:45:00,18588.5,Above Opening High,0.045815927772537395,2.125,0.6440750440964242,30.125,Crossed Above Opening High,22:15:00,18584.5
2024-03-21,Thursday,Win,18595.0,18581.25,18626.0,18492.0,13.75,55.0,3.4375,21:30:00,18577.75,Below Opening Low,22:00:00,18563.25,Below Opening Low,0.46371403850313647,21.4375,0.3853017521090201,17.8125,Crossed Above Opening High,21:00:00,18590.5
2024-03-24,Sunday,Win,18597.5,18571.75,18601.25,18414.75,25.75,103.0,6.4375,22:30:00,18569.0,Below Opening Low,01:15:00,18556.25,Below Opening Low,0.8376437366784778,38.5625,0.7684057616856053,35.375,Crossed Above Opening High,21:30:00,18593.0
2024-03-25,Monday,Win,18548.0,18532.25,18619.0,18439.25,15.75,63.0,3.9375,21:00:00,18553.5,Above Opening High,23:45:00,18523.75,Below Opening Low,0.35179118105161394,16.375,0.45826158873056116,21.125,Crossed Below Opening Low,23:30:00,18520.25
2024-03-26,Tuesday,Win,18493.25,18483.0,18571.75,18378.5,10.25,41.0,2.5625,22:15:00,18495.0,Above Opening High,23:15:00,18499.25,Above Opening High,0.4132620781563396,19.1875,0.3903778588447508,18.125,Crossed Below Opening Low,21:30:00,18486.0
2024-03-27,Wednesday,Win,18503.75,18474.75,18538.75,18447.5,29.0,116.0,7.25,01:30:00,18504.0,Above Opening High,05:30:00,18467.75,Below Opening Low,0.1874452161014092,8.6875,0.1097709716763789,5.0625,Crossed Below Opening Low,05:15:00,18464.25
2024-03-31,Sunday,Loss,18612.0,18590.0,18607.0,18414.5,22.0,88.0,5.5,21:30:00,18586.5,Below Opening Low,21:45:00,18585.5,Below Opening Low,0.9340465394118764,43.0,0.9286160362757611,42.75,Not Crossed,N/A,N/A
2024-04-01,Monday,Win,18481.0,18458.0,18511.0,18201.5,23.0,92.0,5.75,22:45:00,18487.0,Above Opening High,23:00:00,18489.25,Above Opening High,0.1296526389714224,6.0,0.11749770406785155,5.4375,Crossed Below Opening Low,21:00:00,18461.0
2024-04-02,Tuesday,Win,18333.25,18300.5,18451.75,18232.5,32.75,131.0,8.1875,21:45:00,18293.75,Below Opening Low,01:15:00,18293.75,Below Opening Low,0.3359385712326889,15.3125,0.3359385712326889,15.3125,Crossed Above Opening High,10:00:00,18370.25
2024-04-03,Wednesday,Win,18485.0,18416.5,18568.0,18069.25,68.5,274.0,17.125,08:30:00,18487.5,Above Opening High,08:45:00,18536.0,Above Opening High,0.4335415769065058,20.125,0.17233950883239982,8.0,Crossed Below Opening Low,03:00:00,18428.25
2024-04-04,Thursday,Win,18110.0,18053.5,18408.25,18051.5,56.5,226.0,14.125,23:45:00,18110.75,Above Opening High,01:00:00,18117.0,Above Opening High,1.6161232056279113,74.375,1.5821710374424511,72.8125,Crossed Below Opening Low,20:30:00,18077.25
2024-04-07,Sunday,Win,18325.5,18283.75,18376.0,18237.5,41.75,167.0,10.4375,21:30:00,18332.0,Above Opening High,08:45:00,18357.75,Above Opening High,0.239442751414889,11.0,0.09931432303003918,4.5625,Crossed Below Opening Low,20:30:00,18287.5
2024-04-08,Monday,Win,18313.75,18291.75,18407.25,18160.75,22.0,88.0,5.5,21:45:00,18287.5,Below Opening Low,01:15:00,18316.0,Above Opening High,0.6979337307104607,31.6875,0.4957285852041994,22.8125,Crossed Above Opening High,00:30:00,18312.75
2024-04-09,Tuesday,Win,18382.5,18366.75,18474.25,18053.5,15.75,63.0,3.9375,00:30:00,18384.25,Above Opening High,03:45:00,18390.75,Above Opening High,0.48716456689716764,22.5,0.45198045928792785,20.875,Crossed Below Opening Low,05:45:00,18356.25
2024-04-10,Wednesday,Win,18176.75,18147.75,18518.75,18088.0,29.0,116.0,7.25,21:45:00,18178.25,Above Opening High,22:00:00,18185.0,Above Opening High,1.8386770165372934,85.125,1.8022274721565983,83.4375,Crossed Below Opening Low,05:15:00,18156.25
2024-04-11,Thursday,Win,18497.25,18473.0,18507.75,18120.25,24.25,97.0,6.0625,02:15:00,18499.75,Above Opening High,04:45:00,18443.75,Below Opening Low,0.043225135416244544,2.0,1.7852954567403871,80.875,Crossed Below Opening Low,03:15:00,18480.0
2024-04-14,Sunday,Win,18255.0,18192.5,18350.75,17841.5,62.5,250.0,15.625,01:00:00,18256.5,Above Opening High,02:30:00,18264.0,Above Opening High,0.5136029862539678,23.5625,0.4727327220958272,21.6875,Crossed Below Opening Low,10:00:00,18230.0
2024-04-15,Monday,Win,17893.75,17863.25,17988.0,17792.0,30.5,122.0,7.625,22:15:00,17821.75,Below Opening Low,22:30:00,17822.5,Below Opening Low,0.1672099820143885,7.4375,0.17142535971223022,7.625,Crossed Above Opening High,07:30:00,17893.0
2024-04-16,Tuesday,Win,17940.0,17890.25,17968.5,17620.25,49.75,199.0,12.4375,01:30:00,17885.25,Below Opening Low,01:45:00,17857.25,Below Opening Low,1.503951419531505,66.25,1.3450433450149686,59.25,Crossed Above Opening High,06:30:00,17937.5
2024-04-17,Wednesday,Win,17700.5,17678.5,17770.75,17506.25,22.0,88.0,5.5,21:45:00,17704.5,Above Opening High,22:00:00,17709.5,Above Opening High,0.37280362393258587,16.5625,0.344667501371636,15.3125,Crossed Below Opening Low,05:30:00,17702.25
2024-04-18,Thursday,Win,17517.25,17437.75,17553.25,17113.25,79.5,318.0,19.875,20:45:00,17437.5,Below Opening Low,21:15:00,17340.75,Below Opening Low,1.8947306911311412,81.0625,1.3293792821351875,56.875,Crossed Above Opening High,08:00:00,17516.5
