Date,Day of the Week,Win/(Loss),Opening Range High,Opening Range Low,Daily High,Daily Low,Initial Range Size ($),Range Size (ticks),Range Size (points),First Candle Close Outside of Range Time,First Candle Close Price,First Candle Close Condition,First Candle Close Fully Outside of Open Range Time,First Fully Close Price,First Fully Close Condition,Max Distribution (%),Max Distribution/Drawdown (points),Max Distribution (Fully Outside) (%),Max Distribution/Drawdown (Fully Outside) (points),First Candle Cross Opposite Side Condition,First Candle Cross Opposite Side Time,First Candle Cross Opposite Side Price
2024-03-10,Sunday,Win,38774.0,38726.0,39258.0,38565.0,48.0,48.0,48.0,22:45:00,38723.0,Below Opening Low,22:45:00,38723.0,Below Opening Low,0.4096979126150655,158.0,0.4096979126150655,158.0,Crossed Above Opening High,21:30:00,38769.0
2024-03-11,Monday,Win,39281.0,39251.0,39543.0,39093.0,30.0,30.0,30.0,00:45:00,39282.0,Above Opening High,01:00:00,39292.0,Above Opening High,0.6600409680600865,261.0,0.6347520420807728,251.0,Crossed Below Opening Low,21:00:00,39253.0
2024-03-12,Tuesday,Win,39488.0,39457.0,39683.0,39404.0,31.0,31.0,31.0,21:00:00,39453.0,Below Opening Low,21:15:00,39448.0,Below Opening Low,0.12435285757791087,49.0,0.11166379047812405,44.0,Crossed Above Opening High,03:00:00,39491.0
2024-03-13,Wednesday,Win,39559.0,39531.0,39698.0,39138.0,28.0,28.0,28.0,01:45:00,39561.0,Above Opening High,02:15:00,39574.0,Above Opening High,0.34510554687893596,137.0,0.31235830520429236,124.0,Crossed Below Opening Low,09:30:00,39554.0
2024-03-14,Thursday,Win,39338.0,39295.0,39427.0,39048.0,43.0,43.0,43.0,21:30:00,39339.0,Above Opening High,03:30:00,39357.0,Above Opening High,0.22319730134172014,88.0,0.1775433078854592,70.0,Crossed Below Opening Low,09:15:00,39214.0
2024-03-17,Sunday,Win,39133.0,39099.0,39337.0,39089.0,34.0,34.0,34.0,21:00:00,39135.0,Above Opening High,21:45:00,39148.0,Above Opening High,0.5135114523222412,202.0,0.4804636855886316,189.0,Crossed Below Opening Low,04:15:00,39100.0
2024-03-18,Monday,Win,39230.0,39208.0,39555.0,39116.0,22.0,22.0,22.0,20:45:00,39200.0,Below Opening Low,21:00:00,39202.0,Below Opening Low,0.21474588403722264,84.0,0.21985888127620412,86.0,Crossed Above Opening High,23:30:00,39212.0
2024-03-19,Tuesday,Win,39547.0,39525.0,39986.0,39426.0,22.0,22.0,22.0,21:30:00,39522.0,Below Opening Low,21:45:00,39520.0,Below Opening Low,0.24349414092223404,96.0,0.2384213463196875,94.0,Crossed Above Opening High,03:00:00,39554.0
2024-03-20,Wednesday,Win,40027.0,40001.0,40315.0,40001.0,26.0,26.0,26.0,22:15:00,40032.0,Above Opening High,22:30:00,40039.0,Above Opening High,0.7019719707304973,283.0,0.68460870643681,276.0,Crossed Below Opening Low,20:30:00,40006.0
2024-03-21,Thursday,Win,40257.0,40237.0,40270.0,39826.0,20.0,20.0,20.0,21:30:00,40234.0,Below Opening Low,22:00:00,40218.0,Below Opening Low,1.0244563852759503,408.0,0.9842816250690504,392.0,Crossed Above Opening High,20:30:00,40249.0
2024-03-24,Sunday,Win,39847.0,39826.0,39853.0,39681.0,21.0,21.0,21.0,21:00:00,39823.0,Below Opening Low,22:30:00,39814.0,Below Opening Low,0.35785388473072755,142.0,0.3351730047125829,133.0,Crossed Above Opening High,04:00:00,39853.0
2024-03-25,Monday,Win,39743.0,39708.0,39822.0,39657.0,35.0,35.0,35.0,20:45:00,39747.0,Above Opening High,03:00:00,39750.0,Above Opening High,0.18833810456531566,75.0,0.18080458038270303,72.0,Crossed Below Opening Low,09:15:00,39762.0
2024-03-26,Tuesday,Loss,39777.0,39756.0,40177.0,39770.0,21.0,21.0,21.0,21:00:00,39780.0,Above Opening High,22:00:00,39781.0,Above Opening High,0.9881275356547278,397.0,0.9856385494188217,396.0,Not Crossed,N/A,N/A
2024-03-27,Wednesday,Win,40136.0,40102.0,40240.0,40093.0,34.0,34.0,34.0,03:15:00,40100.0,Below Opening Low,05:00:00,40144.0,Above Opening High,0.017459406879006312,7.0,0.2385685884691849,96.0,Crossed Above Opening High,20:30:00,40126.0
2024-03-31,Sunday,Loss,40358.0,40302.0,40328.0,39830.0,56.0,56.0,56.0,21:30:00,40292.0,Below Opening Low,21:45:00,40295.0,Below Opening Low,1.1599297012302283,462.0,1.167461712277178,465.0,Not Crossed,N/A,N/A
2024-04-01,Monday,Win,39783.0,39741.0,39805.0,39369.0,42.0,42.0,42.0,21:15:00,39784.0,Above Opening High,04:15:00,39796.0,Above Opening High,0.05275719130762467,21.0,0.02261022484612486,9.0,Crossed Below Opening Low,03:15:00,39745.0
