Date,Day of the Week,First Candle Close Outside of Range,First Candle Close Condition,First Candle Close Price,19:30-20:30 High,19:30-20:30 Low,20:30-16:00 High,20:30-16:00 Low,Break of Range Closing Time,Break of Low Range,Break of Low Range Cross Price,Break of High Range,Break of High Range Cross Price
2024-07-24,Wednesday,20:37:00,Below Low,2.111999988555908,2.134000062942505,2.115000009536743,2.1679999828338623,2.1019999980926514,10:36:00,,,Crossed Above High,2.1589999198913574
2024-07-24,Wednesday,20:37:00,Below Low,2.111999988555908,2.134000062942505,2.115000009536743,2.1679999828338623,2.1019999980926514,21:08:00,,,Crossed Above High,2.134000062942505
2024-07-25,Thursday,20:53:00,Above High,2.075000047683716,2.072999954223633,2.0420000553131104,2.1549999713897705,2.0350000858306885,,,,,
2024-07-28,Sunday,20:54:00,Below Low,2.038000106811523,2.049999952316284,2.0390000343322754,2.0450000762939453,2.038000106811523,,,,,
2024-07-29,Monday,,,,,,,,,,,,
2024-07-30,Tuesday,21:09:00,Above High,2.131999969482422,2.128999948501587,2.124000072479248,2.134999990463257,1.991000056266785,23:44:00,Crossed Below Low,2.124000072479248,,
2024-07-31,Wednesday,,,,,,,,,,,,
2024-08-01,Thursday,21:03:00,Below Low,1.9739999771118164,1.9800000190734863,1.975000023841858,2.125999927520752,1.965000033378601,,,,,
2024-08-04,Sunday,20:53:00,Below Low,1.924999952316284,1.9429999589920044,1.9259999990463257,1.930999994277954,1.9149999618530271,,,,,
2024-08-05,Monday,21:35:00,Below Low,1.965999960899353,1.9789999723434448,1.968000054359436,1.9769999980926511,1.881999969482422,09:16:00,,,Crossed Above High,1.944000005722046
2024-08-06,Tuesday,,,,,,,,09:00:00,,,Crossed Above High,1.991000056266785
2024-08-07,Wednesday,20:31:00,Above High,2.0929999351501465,2.0920000076293945,2.0820000171661377,2.119999885559082,2.0190000534057617,,,,,
2024-08-08,Thursday,22:31:00,Above High,2.1480000019073486,2.1470000743865967,2.132999897003174,2.178999900817871,2.0280001163482666,02:38:00,Crossed Below Low,2.0789999961853027,,
2024-08-11,Sunday,22:35:00,Above High,2.2170000076293945,2.2160000801086426,2.203000068664551,2.2170000076293945,2.2039999961853027,,,,,
2024-08-12,Monday,20:31:00,Below Low,2.1549999713897705,2.1659998893737793,2.1589999198913574,2.25600004196167,2.1519999504089355,09:06:00,Crossed Below Low,2.2019999027252197,,
2024-08-12,Monday,20:31:00,Below Low,2.1549999713897705,2.1659998893737793,2.1589999198913574,2.25600004196167,2.1519999504089355,20:50:00,,,Crossed Above High,2.1670000553131104
2024-08-13,Tuesday,22:03:00,Below Low,2.1600000858306885,2.1670000553131104,2.163000106811523,2.239000082015991,2.134000062942505,,,,,
2024-08-14,Wednesday,21:18:00,Below Low,2.2179999351501465,2.2339999675750732,2.2190001010894775,2.2760000228881836,2.1440000534057617,00:37:00,,,Crossed Above High,2.1670000553131104
2024-08-14,Wednesday,21:18:00,Below Low,2.2179999351501465,2.2339999675750732,2.2190001010894775,2.2760000228881836,2.1440000534057617,22:33:00,,,Crossed Above High,2.2339999675750732
2024-08-15,Thursday,21:16:00,Above High,2.200000047683716,2.1989998817443848,2.184999942779541,2.3010001182556152,2.188999891281128,,,,,
