Date,Day of the Week,First Candle Close Outside of Range,First Candle Close Condition,First Candle Close Price,19:30-20:30 High,19:30-20:30 Low,20:30-16:00 High,20:30-16:00 Low,Break of Range Closing Time,Break of Low Range,Break of Low Range Cross Price,Break of High Range,Break of High Range Cross Price
2024-04-23,Tuesday,20:53:00,Above High,17717.75,17717.25,17681.25,17745.25,17317.5,00:13:00,,,Crossed Above High,17338.5
2024-04-24,Wednesday,20:48:00,Above High,17488.0,17484.25,17447.25,17795.5,17456.25,05:48:00,Crossed Below Low,17679.5,,
2024-04-25,Thursday,21:21:00,Above High,17767.75,17767.5,17742.25,17786.5,17308.25,01:04:00,Crossed Below Low,17443.25,,
2024-04-28,Sunday,21:44:00,Above High,17896.0,17895.0,17862.5,17912.75,17877.5,,,,,
2024-04-29,Monday,21:26:00,Above High,17913.5,17913.25,17897.25,17949.0,17791.25,09:41:00,Crossed Below Low,17862.25,,
2024-04-30,Tuesday,21:10:00,Above High,17517.75,17517.0,17481.25,17911.5,17499.0,01:19:00,Crossed Below Low,17896.25,,
2024-05-01,Wednesday,20:54:00,Above High,17541.25,17540.0,17498.5,17793.25,17399.25,02:31:00,Crossed Below Low,17476.0,,
2024-05-02,Thursday,20:36:00,Above High,17758.5,17757.5,17737.5,17787.0,17386.5,09:49:00,Crossed Below Low,17492.0,,
2024-05-05,Sunday,20:36:00,Below Low,17995.0,18025.25,17995.5,18014.5,17995.0,,,,,
2024-05-06,Monday,20:32:00,Below Low,18173.0,18188.25,18176.75,18198.25,17983.75,03:14:00,,,Crossed Above High,18025.25
2024-05-07,Tuesday,21:15:00,Above High,18213.25,18212.25,18196.5,18266.25,18151.0,00:00:00,,,Crossed Above High,18188.25
2024-05-07,Tuesday,21:15:00,Above High,18213.25,18212.25,18196.5,18266.25,18151.0,22:42:00,Crossed Below Low,18196.0,,
2024-05-08,Wednesday,20:51:00,Above High,18170.25,18169.75,18153.25,18242.25,18072.5,,,,,
2024-05-09,Thursday,20:33:00,Below Low,18226.5,18244.75,18227.0,18239.25,18103.75,00:56:00,Crossed Below Low,18151.75,,
2024-05-12,Sunday,20:57:00,Above High,18256.75,18254.5,18238.0,18279.25,18242.0,,,,,
2024-05-13,Monday,20:43:00,Below Low,18281.25,18289.75,18282.25,18336.25,18235.0,,,,,
2024-05-14,Tuesday,20:36:00,Below Low,18414.5,18426.25,18414.75,18438.25,18165.5,02:40:00,,,Crossed Above High,18290.25
2024-05-14,Tuesday,20:36:00,Below Low,18414.5,18426.25,18414.75,18438.25,18165.5,22:39:00,,,Crossed Above High,18429.0
2024-05-15,Wednesday,22:15:00,Below Low,18715.5,18735.25,18717.0,18738.75,18393.0,23:38:00,,,Crossed Above High,18737.5
2024-05-16,Thursday,21:05:00,Above High,18657.25,18656.75,18645.25,18760.75,18638.75,,,,,
2024-05-19,Sunday,20:43:00,Above High,18672.0,18671.25,18658.5,18679.25,18659.5,,,,,
2024-05-20,Monday,20:40:00,Above High,18758.5,18756.25,18745.5,18794.5,18635.25,04:38:00,Crossed Below Low,18657.0,,
2024-05-20,Monday,20:40:00,Above High,18758.5,18756.25,18745.5,18794.5,18635.25,21:31:00,Crossed Below Low,18745.0,,
2024-05-21,Tuesday,20:55:00,Below Low,18807.75,18817.0,18808.0,18824.0,18678.0,22:00:00,,,Crossed Above High,18821.0
2024-05-22,Wednesday,20:42:00,Below Low,18862.75,18877.0,18863.25,18965.75,18684.25,21:18:00,,,Crossed Above High,18877.75
2024-05-23,Thursday,20:38:00,Above High,18717.25,18715.5,18694.0,19023.25,18621.5,,,,,
2024-05-26,Sunday,21:05:00,Above High,18851.25,18850.25,18833.5,18856.75,18836.75,,,,,
2024-05-27,Monday,22:56:00,Above High,18918.0,18917.0,18885.0,18956.0,18848.25,,,,,
2024-05-28,Tuesday,20:35:00,Below Low,18919.5,18947.75,18919.75,18980.5,18819.5,09:44:00,Crossed Below Low,18872.5,,
2024-05-29,Wednesday,22:21:00,Below Low,18704.25,18732.0,18705.0,18900.5,18676.75,,,,,
2024-05-30,Thursday,20:34:00,Below Low,18512.25,18578.75,18512.75,18787.0,18502.5,04:49:00,,,Crossed Above High,18732.5
2024-06-02,Sunday,22:27:00,Above High,18645.0,18644.5,18580.25,18653.5,18616.75,,,,,
2024-06-03,Monday,20:31:00,Above High,18672.5,18672.0,18648.75,18755.5,18435.75,10:54:00,Crossed Below Low,18580.0,,
2024-06-03,Monday,20:31:00,Above High,18672.5,18672.0,18648.75,18755.5,18435.75,23:25:00,Crossed Below Low,18648.5,,
2024-06-04,Tuesday,21:20:00,Below Low,18722.25,18745.0,18725.75,18766.0,18511.25,22:02:00,,,Crossed Above High,18748.75
2024-06-05,Wednesday,20:38:00,Below Low,19068.0,19097.0,19070.5,19111.0,18703.0,21:47:00,,,Crossed Above High,19098.0
2024-06-06,Thursday,20:40:00,Above High,19079.75,19078.75,19067.5,19124.5,19017.25,,,,,
2024-06-09,Sunday,22:52:00,Above High,19041.25,19040.0,19015.0,19051.0,19018.5,,,,,
2024-06-10,Monday,21:38:00,Above High,19090.75,19088.75,19076.0,19129.75,18974.25,02:29:00,Crossed Below Low,19015.0,,
2024-06-11,Tuesday,20:32:00,Below Low,19245.75,19266.25,19248.25,19266.5,18994.5,04:48:00,Crossed Below Low,19067.75,,
2024-06-12,Wednesday,20:33:00,Above High,19623.25,19622.25,19593.5,19638.0,19240.25,00:00:00,,,Crossed Above High,19266.75
2024-06-13,Thursday,21:53:00,Above High,19626.5,19624.5,19610.25,19691.0,19500.0,05:43:00,Crossed Below Low,19590.75,,
2024-06-16,Sunday,20:39:00,Below Low,19704.0,19718.75,19705.25,19714.0,19684.75,,,,,
2024-06-17,Monday,20:31:00,Below Low,19912.25,19937.25,19912.5,20001.0,19640.5,03:14:00,,,Crossed Above High,19718.75
2024-06-18,Tuesday,22:33:00,Above High,19948.75,19947.75,19932.0,19996.5,19851.75,03:42:00,,,Crossed Above High,19937.75
2024-06-19,Wednesday,20:34:00,Above High,19968.25,19968.0,19955.75,20016.25,19938.25,,,,,
2024-06-20,Thursday,20:38:00,Below Low,19779.75,19803.75,19780.5,20095.0,19694.25,09:31:00,Crossed Below Low,19946.0,,
2024-06-23,Sunday,21:07:00,Below Low,19997.5,20024.0,20000.5,20018.75,19918.5,,,,,
2024-06-24,Monday,20:57:00,Below Low,19757.75,19775.5,19758.5,20030.0,19740.5,03:55:00,,,Crossed Above High,20027.0
2024-06-24,Monday,20:57:00,Below Low,19757.75,19775.5,19758.5,20030.0,19740.5,21:48:00,,,Crossed Above High,19778.25
2024-06-25,Tuesday,20:36:00,Above High,19984.0,19983.75,19963.5,20008.5,19726.0,,,,,
2024-06-26,Wednesday,20:38:00,Below Low,19904.0,19921.0,19906.75,20070.5,19874.25,08:31:00,Crossed Below Low,19961.5,,
2024-06-26,Wednesday,20:38:00,Below Low,19904.0,19921.0,19906.75,20070.5,19874.25,22:02:00,,,Crossed Above High,19922.0
2024-06-27,Thursday,20:51:00,Below Low,20090.25,20102.75,20090.5,20140.25,19911.5,21:26:00,,,Crossed Above High,20103.25
2024-06-30,Sunday,20:33:00,Above High,19978.25,19977.0,19931.5,20005.0,19970.75,,,,,
2024-07-01,Monday,20:34:00,Below Low,19979.75,20026.25,19981.25,20074.0,19811.75,04:41:00,Crossed Below Low,19926.5,,
2024-07-02,Tuesday,23:20:00,Below Low,20232.5,20252.25,20233.0,20259.25,19910.0,09:37:00,,,Crossed Above High,20037.25
2024-07-03,Wednesday,,,,,,,,09:31:00,,,Crossed Above High,20256.25
2024-07-04,Thursday,,,,,,,,,,,,
2024-07-07,Sunday,21:04:00,Below Low,20583.5,20602.25,20583.75,20602.75,20579.25,22:23:00,,,Crossed Above High,20602.25
2024-07-08,Monday,21:55:00,Below Low,20714.5,20748.75,20718.25,20739.0,20583.0,,,,,
2024-07-09,Tuesday,20:41:00,Above High,20708.25,20707.5,20694.5,20771.75,20615.75,09:34:00,,,Crossed Above High,20762.75
2024-07-10,Wednesday,20:31:00,Below Low,20867.0,20884.5,20868.0,20916.75,20696.25,,,,,
2024-07-11,Thursday,,,,,,,,01:02:00,,,Crossed Above High,20885.0
2024-07-14,Sunday,20:33:00,Above High,20567.0,20565.25,20541.5,20581.5,20560.0,,,,,
2024-07-15,Monday,20:35:00,Below Low,20626.5,20643.5,20628.0,20797.0,20506.25,15:50:00,Crossed Below Low,20531.75,,
2024-07-15,Monday,20:35:00,Below Low,20626.5,20643.5,20628.0,20797.0,20506.25,22:08:00,,,Crossed Above High,20644.0
2024-07-16,Tuesday,20:42:00,Above High,20576.25,20571.5,20557.5,20684.5,20464.5,21:03:00,Crossed Below Low,20555.25,,
2024-07-17,Wednesday,20:34:00,Above High,20068.75,20067.75,20053.25,20535.25,19967.5,21:04:00,Crossed Below Low,20053.0,,
2024-07-18,Thursday,,,,,,,,,,,,
2024-07-21,Sunday,21:18:00,Below Low,19764.5,19837.0,19766.75,19813.25,19718.75,,,,,
2024-07-22,Monday,20:42:00,Below Low,19938.25,19976.0,19947.5,20044.75,19741.0,04:40:00,,,Crossed Above High,19837.5
2024-07-23,Tuesday,20:41:00,Above High,19833.0,19828.5,19792.25,20084.75,19793.0,06:26:00,,,Crossed Above High,19977.5
2024-07-24,Wednesday,,,,,,,,00:13:00,Crossed Below Low,19769.75,,
2024-07-25,Thursday,21:15:00,Above High,19064.0,19063.75,19015.75,19390.5,18883.25,,,,,
2024-07-28,Sunday,20:40:00,Above High,19295.5,19293.25,19235.75,19330.0,19278.25,,,,,
2024-07-29,Monday,21:36:00,Below Low,19103.5,19173.75,19123.0,19377.0,19076.0,03:41:00,Crossed Below Low,19232.25,,
2024-07-30,Tuesday,20:49:00,Above High,19076.5,19076.25,19015.5,19319.75,18803.0,00:34:00,,,Crossed Above High,19174.0
2024-07-31,Wednesday,20:38:00,Below Low,19657.25,19717.0,19668.25,19698.5,19095.0,,,,,
2024-08-01,Thursday,22:16:00,Below Low,18862.0,18952.0,18866.75,19692.75,18686.0,,,,,
2024-08-04,Sunday,21:03:00,Below Low,18119.25,18297.75,18168.5,18246.5,18022.5,,,,,
2024-08-05,Monday,20:48:00,Above High,18318.25,18304.5,18211.25,18437.0,17351.0,,,,,
2024-08-06,Tuesday,20:34:00,Above High,18173.75,18165.5,18045.75,18483.25,17966.0,04:08:00,Crossed Below Low,18198.75,,
2024-08-07,Wednesday,21:15:00,Above High,17970.5,17941.75,17741.75,18558.5,17862.0,14:14:00,Crossed Below Low,18041.25,,
2024-08-08,Thursday,20:41:00,Below Low,18511.0,18609.0,18514.5,18596.0,17879.0,,,,,
2024-08-11,Sunday,22:35:00,Above High,18644.0,18643.5,18582.5,18666.5,18582.5,,,,,
2024-08-12,Monday,20:55:00,Above High,18671.25,18668.75,18632.25,18765.25,18523.5,09:44:00,Crossed Below Low,18562.5,,
2024-08-13,Tuesday,21:31:00,Above High,19124.0,19123.5,19092.25,19153.25,18647.5,22:25:00,Crossed Below Low,19092.0,,
2024-08-14,Wednesday,20:35:00,Above High,19150.5,19148.5,19100.5,19224.75,18925.5,,,,,
2024-08-15,Thursday,20:35:00,Below Low,19584.0,19635.0,19592.25,19644.5,19104.75,23:31:00,,,Crossed Above High,19637.0
