Date,Day of the Week,First Candle Close Outside of Range,First Candle Close Condition,First Candle Close Price,19:30-20:30 High,19:30-20:30 Low,20:30-16:00 High,20:30-16:00 Low,Break of Range Closing Time,Break of Low Range,Break of Low Range Cross Price,Break of High Range,Break of High Range Cross Price
2024-05-08,Wednesday,20:47:00,Above High,2317.0,2316.699951171875,2314.60009765625,2329.60009765625,2311.39990234375,,,,,
2024-05-09,Thursday,21:01:00,Above High,2356.800048828125,2355.89990234375,2352.699951171875,2362.800048828125,2312.89990234375,05:47:00,Crossed Below Low,2313.800048828125,,
2024-05-12,Sunday,20:33:00,Above High,2369.39990234375,2369.300048828125,2365.800048828125,2370.800048828125,2361.10009765625,21:13:00,Crossed Below Low,2365.699951171875,,
2024-05-13,Monday,20:35:00,Below Low,2342.89990234375,2345.39990234375,2343.300048828125,2363.5,2338.699951171875,21:12:00,,,Crossed Above High,2345.39990234375
2024-05-14,Tuesday,21:31:00,Above High,2362.699951171875,2362.5,2360.300048828125,2366.800048828125,2341.60009765625,,,,,
2024-05-15,Wednesday,20:54:00,Above High,2399.199951171875,2399.10009765625,2394.800048828125,2402.699951171875,2357.10009765625,09:53:00,Crossed Below Low,2359.199951171875,,
2024-05-15,Wednesday,20:54:00,Above High,2399.199951171875,2399.10009765625,2394.800048828125,2402.699951171875,2357.10009765625,21:55:00,Crossed Below Low,2394.60009765625,,
2024-05-16,Thursday,20:45:00,Below Low,2381.800048828125,2383.89990234375,2382.0,2398.800048828125,2375.199951171875,22:26:00,,,Crossed Above High,2384.199951171875
2024-05-19,Sunday,20:31:00,Above High,2426.800048828125,2426.39990234375,2421.0,2445.0,2425.300048828125,,,,,
2024-05-20,Monday,20:35:00,Below Low,2428.800048828125,2431.60009765625,2428.89990234375,2454.199951171875,2408.5,08:21:00,Crossed Below Low,2420.39990234375,,
2024-05-20,Monday,20:35:00,Below Low,2428.800048828125,2431.60009765625,2428.89990234375,2454.199951171875,2408.5,20:49:00,,,Crossed Above High,2431.89990234375
2024-05-21,Tuesday,20:50:00,Below Low,2424.800048828125,2427.60009765625,2425.0,2438.199951171875,2412.10009765625,22:06:00,,,Crossed Above High,2429.300048828125
2024-05-22,Wednesday,20:48:00,Below Low,2382.5,2385.699951171875,2382.89990234375,2422.89990234375,2368.39990234375,,,,,
2024-05-23,Thursday,21:06:00,Below Low,2328.60009765625,2334.89990234375,2328.89990234375,2375.800048828125,2326.300048828125,21:25:00,,,Crossed Above High,2335.10009765625
2024-05-26,Sunday,20:36:00,Below Low,2336.5,2340.0,2337.0,2348.89990234375,2335.800048828125,21:12:00,,,Crossed Above High,2340.199951171875
2024-05-27,Monday,21:11:00,Below Low,2352.10009765625,2354.89990234375,2352.300048828125,2360.0,2339.199951171875,21:35:00,,,Crossed Above High,2355.0
2024-05-28,Tuesday,20:34:00,Below Low,2359.10009765625,2361.89990234375,2359.39990234375,2365.5,2340.800048828125,,,,,
2024-05-29,Wednesday,20:36:00,Below Low,2334.199951171875,2337.699951171875,2334.39990234375,2361.800048828125,2326.60009765625,21:14:00,,,Crossed Above High,2338.10009765625
2024-05-30,Thursday,20:36:00,Above High,2365.89990234375,2365.60009765625,2363.699951171875,2373.699951171875,2320.800048828125,23:00:00,Crossed Below Low,2362.60009765625,,
2024-06-02,Sunday,20:49:00,Above High,2347.300048828125,2346.60009765625,2344.199951171875,2351.39990234375,2340.5,23:29:00,Crossed Below Low,2343.89990234375,,
2024-06-03,Monday,20:33:00,Above High,2372.39990234375,2372.300048828125,2370.0,2375.5,2334.800048828125,21:07:00,Crossed Below Low,2369.800048828125,,
2024-06-04,Tuesday,20:42:00,Above High,2348.89990234375,2348.800048828125,2347.0,2372.0,2335.10009765625,21:02:00,Crossed Below Low,2346.699951171875,,
2024-06-05,Wednesday,21:01:00,Above High,2376.10009765625,2375.10009765625,2373.39990234375,2394.60009765625,2347.800048828125,,,,,
2024-06-06,Thursday,20:46:00,Above High,2397.60009765625,2397.199951171875,2394.800048828125,2400.60009765625,2372.199951171875,09:05:00,Crossed Below Low,2373.39990234375,,
2024-06-06,Thursday,20:46:00,Above High,2397.60009765625,2397.199951171875,2394.800048828125,2400.60009765625,2372.199951171875,21:10:00,Crossed Below Low,2394.800048828125,,
2024-06-09,Sunday,21:09:00,Below Low,2310.89990234375,2317.0,2311.0,2318.300048828125,2310.800048828125,,,,,
2024-06-10,Monday,20:40:00,Above High,2328.10009765625,2327.800048828125,2326.0,2331.300048828125,2304.5,07:01:00,,,Crossed Above High,2317.0
2024-06-10,Monday,20:40:00,Above High,2328.10009765625,2327.800048828125,2326.0,2331.300048828125,2304.5,21:01:00,Crossed Below Low,2325.300048828125,,
2024-06-11,Tuesday,20:52:00,Below Low,2330.699951171875,2333.0,2330.89990234375,2337.300048828125,2314.5,,,,,
2024-06-12,Wednesday,20:32:00,Above High,2338.199951171875,2338.10009765625,2333.199951171875,2358.800048828125,2323.800048828125,02:18:00,,,Crossed Above High,2333.300048828125
2024-06-12,Wednesday,20:32:00,Above High,2338.199951171875,2338.10009765625,2333.199951171875,2358.800048828125,2323.800048828125,21:09:00,Crossed Below Low,2332.89990234375,,
2024-06-13,Thursday,20:33:00,Above High,2319.39990234375,2319.300048828125,2316.699951171875,2342.39990234375,2310.89990234375,,,,,
2024-06-16,Sunday,21:00:00,Below Low,2339.699951171875,2344.699951171875,2340.0,2343.89990234375,2336.199951171875,,,,,
2024-06-17,Monday,20:32:00,Above High,2338.60009765625,2338.199951171875,2334.5,2342.60009765625,2324.300048828125,21:20:00,Crossed Below Low,2334.39990234375,,
2024-06-18,Tuesday,21:09:00,Below Low,2342.0,2344.300048828125,2342.5,2348.199951171875,2320.199951171875,21:42:00,,,Crossed Above High,2344.300048828125
2024-06-19,Wednesday,21:00:00,Above High,2344.199951171875,2343.39990234375,2341.300048828125,2352.89990234375,2338.5,,,,,
2024-06-20,Thursday,21:33:00,Below Low,2371.699951171875,2377.89990234375,2372.39990234375,2379.5,2345.199951171875,,,,,
2024-06-23,Sunday,20:40:00,Above High,2333.199951171875,2333.0,2329.5,2339.10009765625,2330.39990234375,,,,,
2024-06-24,Monday,20:36:00,Below Low,2340.800048828125,2343.89990234375,2341.300048828125,2347.5,2332.89990234375,,,,,
2024-06-25,Tuesday,20:56:00,Below Low,2329.89990234375,2335.800048828125,2330.199951171875,2349.699951171875,2322.0,05:17:00,,,Crossed Above High,2343.89990234375
2024-06-26,Wednesday,,,,,,,,,,,,
2024-06-27,Thursday,20:40:00,Below Low,2334.39990234375,2338.699951171875,2334.5,2342.0,2306.800048828125,,,,,
2024-06-30,Sunday,21:12:00,Above High,2336.5,2336.300048828125,2332.300048828125,2338.89990234375,2332.699951171875,,,,,
2024-07-01,Monday,21:11:00,Below Low,2341.10009765625,2343.300048828125,2341.199951171875,2348.800048828125,2328.199951171875,00:38:00,Crossed Below Low,2332.0,,
2024-07-01,Monday,21:11:00,Below Low,2341.10009765625,2343.300048828125,2341.199951171875,2348.800048828125,2328.199951171875,21:59:00,,,Crossed Above High,2343.39990234375
2024-07-02,Tuesday,21:18:00,Below Low,2338.699951171875,2341.300048828125,2338.800048828125,2346.10009765625,2327.39990234375,23:51:00,,,Crossed Above High,2341.300048828125
2024-07-03,Wednesday,,,,,,,,,,,,
2024-07-04,Thursday,,,,,,,,,,,,
2024-07-07,Sunday,20:39:00,Above High,2395.39990234375,2395.300048828125,2392.699951171875,2399.300048828125,2389.199951171875,22:37:00,Crossed Below Low,2392.60009765625,,
2024-07-08,Monday,21:10:00,Above High,2371.0,2370.89990234375,2368.0,2394.699951171875,2358.300048828125,22:12:00,Crossed Below Low,2368.0,,
2024-07-09,Tuesday,20:55:00,Below Low,2371.199951171875,2373.300048828125,2371.300048828125,2378.300048828125,2356.0,21:18:00,,,Crossed Above High,2373.60009765625
2024-07-10,Wednesday,20:46:00,Above High,2379.10009765625,2378.800048828125,2377.10009765625,2393.39990234375,2372.89990234375,,,,,
2024-07-11,Thursday,21:16:00,Below Low,2416.10009765625,2421.800048828125,2416.60009765625,2430.39990234375,2383.10009765625,,,,,
2024-07-14,Sunday,21:00:00,Above High,2413.39990234375,2413.300048828125,2410.10009765625,2416.800048828125,2409.60009765625,21:14:00,Crossed Below Low,2410.0,,
2024-07-15,Monday,20:40:00,Below Low,2424.89990234375,2427.39990234375,2425.10009765625,2445.0,2406.10009765625,21:04:00,,,Crossed Above High,2427.39990234375
2024-07-16,Tuesday,20:37:00,Above High,2474.10009765625,2473.800048828125,2470.800048828125,2487.39990234375,2429.89990234375,23:29:00,Crossed Below Low,2470.39990234375,,
2024-07-17,Wednesday,21:13:00,Above High,2466.10009765625,2465.5,2461.39990234375,2488.39990234375,2455.5,,,,,
2024-07-18,Thursday,21:14:00,Below Low,2428.699951171875,2447.39990234375,2429.0,2478.5,2423.199951171875,09:36:00,Crossed Below Low,2461.0,,
2024-07-21,Sunday,21:05:00,Below Low,2408.10009765625,2413.699951171875,2408.699951171875,2414.39990234375,2405.10009765625,21:31:00,,,Crossed Above High,2414.199951171875
2024-07-22,Monday,20:32:00,Above High,2399.10009765625,2399.0,2395.89990234375,2410.0,2385.199951171875,,,,,
2024-07-23,Tuesday,20:56:00,Below Low,2409.10009765625,2410.89990234375,2409.199951171875,2419.60009765625,2389.199951171875,01:23:00,Crossed Below Low,2395.60009765625,,
2024-07-23,Tuesday,20:56:00,Below Low,2409.10009765625,2410.89990234375,2409.199951171875,2419.60009765625,2389.199951171875,21:10:00,,,Crossed Above High,2412.0
2024-07-24,Wednesday,21:01:00,Below Low,2395.10009765625,2415.699951171875,2395.300048828125,2433.0,2365.699951171875,,,,,
2024-07-25,Thursday,21:00:00,Below Low,2360.300048828125,2364.300048828125,2360.89990234375,2382.199951171875,2351.89990234375,21:30:00,,,Crossed Above High,2365.10009765625
2024-07-28,Sunday,20:37:00,Above High,2398.89990234375,2398.39990234375,2393.89990234375,2401.300048828125,2387.60009765625,21:17:00,Crossed Below Low,2393.800048828125,,
2024-07-29,Monday,20:45:00,Above High,2379.800048828125,2379.699951171875,2377.5,2394.699951171875,2367.300048828125,21:00:00,Crossed Below Low,2377.5,,
2024-07-30,Tuesday,21:01:00,Below Low,2452.60009765625,2455.5,2453.10009765625,2464.300048828125,2382.5,21:40:00,,,Crossed Above High,2456.199951171875
2024-07-31,Wednesday,20:40:00,Above High,2492.199951171875,2491.699951171875,2489.800048828125,2502.800048828125,2459.5,22:42:00,Crossed Below Low,2488.89990234375,,
2024-08-01,Thursday,20:31:00,Above High,2495.39990234375,2495.300048828125,2488.10009765625,2506.60009765625,2474.0,21:13:00,Crossed Below Low,2486.5,,
2024-08-04,Sunday,22:54:00,Above High,2487.10009765625,2486.199951171875,2455.699951171875,2494.5,2461.199951171875,,,,,
2024-08-05,Monday,20:42:00,Above High,2455.89990234375,2455.199951171875,2445.39990234375,2500.800048828125,2403.800048828125,06:50:00,Crossed Below Low,2455.39990234375,,
2024-08-06,Tuesday,21:06:00,Above High,2427.5,2427.10009765625,2421.10009765625,2457.10009765625,2418.800048828125,01:46:00,Crossed Below Low,2445.10009765625,,
2024-08-06,Tuesday,21:06:00,Above High,2427.5,2427.10009765625,2421.10009765625,2457.10009765625,2418.800048828125,21:20:00,Crossed Below Low,2420.60009765625,,
2024-08-07,Wednesday,20:31:00,Above High,2426.699951171875,2426.199951171875,2422.300048828125,2447.300048828125,2423.5,,,,,
2024-08-08,Thursday,20:36:00,Below Low,2462.10009765625,2464.89990234375,2462.199951171875,2468.699951171875,2431.199951171875,21:42:00,,,Crossed Above High,2465.89990234375
2024-08-11,Sunday,21:10:00,Above High,2468.39990234375,2468.300048828125,2465.699951171875,2469.199951171875,2462.699951171875,21:45:00,Crossed Below Low,2465.5,,
2024-08-12,Monday,20:31:00,Below Low,2512.39990234375,2517.300048828125,2513.800048828125,2514.39990234375,2467.0,,,,,
2024-08-13,Tuesday,20:51:00,Above High,2506.5,2506.300048828125,2502.39990234375,2514.89990234375,2494.5,22:08:00,Crossed Below Low,2501.800048828125,,
2024-08-14,Wednesday,20:34:00,Above High,2488.699951171875,2488.0,2479.699951171875,2519.699951171875,2476.199951171875,,,,,
2024-08-15,Thursday,20:31:00,Above High,2496.800048828125,2496.5,2493.60009765625,2508.0,2469.199951171875,08:59:00,Crossed Below Low,2478.39990234375,,
2024-08-15,Thursday,20:31:00,Above High,2496.800048828125,2496.5,2493.60009765625,2508.0,2469.199951171875,22:12:00,Crossed Below Low,2493.5,,
