Date,Day of the Week,First Candle Close Outside of Range,First Candle Close Condition,First Candle Close Price,19:30-20:30 High,19:30-20:30 Low,20:30-16:00 High,20:30-16:00 Low,Break of Range Closing Time,Break of Low Range,Break of Low Range Cross Price,Break of High Range,Break of High Range Cross Price
2024-05-08,Wednesday,23:35:00,Below Low,2060.699951171875,2064.199951171875,2060.800048828125,2073.39990234375,2051.800048828125,,,,,
2024-05-09,Thursday,20:55:00,Above High,2087.199951171875,2086.800048828125,2085.300048828125,2088.699951171875,2054.300048828125,08:30:00,,,Crossed Above High,2067.89990234375
2024-05-09,Thursday,20:55:00,Above High,2087.199951171875,2086.800048828125,2085.300048828125,2088.699951171875,2054.300048828125,21:58:00,Crossed Below Low,2085.300048828125,,
2024-05-12,Sunday,20:56:00,Above High,2068.800048828125,2068.5,2066.60009765625,2071.39990234375,2067.10009765625,,,,,
2024-05-13,Monday,20:49:00,Below Low,2071.300048828125,2072.800048828125,2071.5,2090.89990234375,2069.39990234375,,,,,
2024-05-14,Tuesday,21:45:00,Above High,2100.300048828125,2100.199951171875,2098.300048828125,2103.5,2058.300048828125,03:45:00,,,Crossed Above High,2072.800048828125
2024-05-15,Wednesday,23:33:00,Above High,2121.60009765625,2121.5,2118.89990234375,2132.5,2094.5,07:58:00,Crossed Below Low,2098.300048828125,,
2024-05-16,Thursday,20:53:00,Above High,2104.5,2104.39990234375,2102.89990234375,2123.89990234375,2102.10009765625,01:58:00,Crossed Below Low,2118.89990234375,,
2024-05-16,Thursday,20:53:00,Above High,2104.5,2104.39990234375,2102.89990234375,2123.89990234375,2102.10009765625,22:54:00,Crossed Below Low,2102.89990234375,,
2024-05-19,Sunday,,,,,,,,,,,,
2024-05-20,Monday,20:41:00,Above High,2113.0,2112.60009765625,2110.10009765625,2118.800048828125,2100.10009765625,22:39:00,Crossed Below Low,2110.10009765625,,
2024-05-21,Tuesday,20:57:00,Below Low,2107.39990234375,2109.0,2107.5,2113.39990234375,2093.60009765625,21:48:00,,,Crossed Above High,2109.10009765625
2024-05-22,Wednesday,20:32:00,Below Low,2087.800048828125,2089.89990234375,2087.89990234375,2109.10009765625,2080.60009765625,21:48:00,,,Crossed Above High,2090.10009765625
2024-05-23,Thursday,20:50:00,Above High,2059.199951171875,2059.10009765625,2055.699951171875,2101.0,2044.9000244140625,,,,,
2024-05-26,Sunday,21:23:00,Below Low,2073.199951171875,2075.5,2073.39990234375,2076.0,2073.0,21:47:00,,,Crossed Above High,2075.5
2024-05-27,Monday,20:39:00,Below Low,2083.5,2087.699951171875,2083.800048828125,2093.5,2074.0,,,,,
2024-05-28,Tuesday,20:41:00,Below Low,2065.89990234375,2068.89990234375,2066.699951171875,2090.5,2060.89990234375,08:08:00,,,Crossed Above High,2088.0
2024-05-29,Wednesday,22:24:00,Below Low,2037.0999755859375,2039.5,2037.199951171875,2065.300048828125,2035.199951171875,,,,,
2024-05-30,Thursday,21:02:00,Above High,2061.199951171875,2060.10009765625,2056.699951171875,2070.0,2031.199951171875,03:31:00,,,Crossed Above High,2039.699951171875
2024-06-02,Sunday,21:03:00,Above High,2088.199951171875,2088.10009765625,2081.199951171875,2090.89990234375,2085.39990234375,,,,,
2024-06-03,Monday,20:31:00,Above High,2065.39990234375,2065.199951171875,2062.5,2104.699951171875,2050.39990234375,09:52:00,Crossed Below Low,2080.10009765625,,
2024-06-04,Tuesday,20:38:00,Above High,2043.5,2043.300048828125,2041.800048828125,2064.300048828125,2035.0999755859375,00:59:00,Crossed Below Low,2062.39990234375,,
2024-06-05,Wednesday,20:37:00,Below Low,2065.699951171875,2068.0,2066.39990234375,2069.300048828125,2035.5999755859375,02:45:00,Crossed Below Low,2041.699951171875,,
2024-06-05,Wednesday,20:37:00,Below Low,2065.699951171875,2068.0,2066.39990234375,2069.300048828125,2035.5999755859375,21:31:00,,,Crossed Above High,2068.10009765625
2024-06-06,Thursday,20:57:00,Above High,2057.10009765625,2057.0,2055.60009765625,2067.199951171875,2047.699951171875,,,,,
2024-06-09,Sunday,20:36:00,Below Low,2023.5,2026.4000244140625,2023.5999755859375,2025.5,2023.300048828125,,,,,
2024-06-10,Monday,20:32:00,Below Low,2031.0,2033.699951171875,2031.300048828125,2038.0,2005.800048828125,10:37:00,,,Crossed Above High,2026.5999755859375
2024-06-11,Tuesday,20:33:00,Below Low,2026.5999755859375,2028.5,2026.9000244140625,2037.4000244140625,2005.5999755859375,01:59:00,,,Crossed Above High,2033.800048828125
2024-06-11,Tuesday,20:33:00,Below Low,2026.5999755859375,2028.5,2026.9000244140625,2037.4000244140625,2005.5999755859375,22:34:00,,,Crossed Above High,2028.699951171875
2024-06-12,Wednesday,20:34:00,Above High,2060.10009765625,2059.89990234375,2057.699951171875,2095.199951171875,2024.300048828125,21:42:00,Crossed Below Low,2057.699951171875,,
2024-06-13,Thursday,23:06:00,Above High,2037.800048828125,2037.699951171875,2036.199951171875,2073.89990234375,2026.0,,,,,
2024-06-16,Sunday,20:36:00,Above High,2007.5,2007.4000244140625,2005.5,2007.699951171875,2002.9000244140625,21:01:00,Crossed Below Low,2005.300048828125,,
2024-06-17,Monday,20:35:00,Below Low,2025.9000244140625,2049.800048828125,2026.0999755859375,2051.5,1993.5,,,,,
2024-06-18,Tuesday,20:37:00,Below Low,2049.199951171875,2051.0,2049.300048828125,2059.300048828125,2014.5999755859375,09:39:00,,,Crossed Above High,2050.199951171875
2024-06-19,Wednesday,20:42:00,Below Low,2047.300048828125,2049.199951171875,2047.4000244140625,2051.60009765625,2042.0,03:09:00,,,Crossed Above High,2051.199951171875
2024-06-19,Wednesday,20:42:00,Below Low,2047.300048828125,2049.199951171875,2047.4000244140625,2051.60009765625,2042.0,23:58:00,,,Crossed Above High,2049.199951171875
2024-06-20,Thursday,20:39:00,Below Low,2041.199951171875,2043.0999755859375,2041.300048828125,2060.60009765625,2033.5,,,,,
2024-06-23,Sunday,21:08:00,Below Low,2041.699951171875,2046.800048828125,2042.199951171875,2044.5,2034.5,,,,,
2024-06-24,Monday,21:17:00,Below Low,2052.199951171875,2054.39990234375,2052.300048828125,2067.300048828125,2038.699951171875,04:10:00,,,Crossed Above High,2048.60009765625
2024-06-24,Monday,21:17:00,Below Low,2052.199951171875,2054.39990234375,2052.300048828125,2067.300048828125,2038.699951171875,21:48:00,,,Crossed Above High,2054.39990234375
2024-06-25,Tuesday,21:18:00,Above High,2043.9000244140625,2043.800048828125,2041.300048828125,2060.0,2037.300048828125,,,,,
2024-06-26,Wednesday,20:39:00,Below Low,2030.9000244140625,2034.0999755859375,2031.699951171875,2046.800048828125,2026.5,06:14:00,Crossed Below Low,2041.199951171875,,
2024-06-26,Wednesday,20:39:00,Below Low,2030.9000244140625,2034.0999755859375,2031.699951171875,2046.800048828125,2026.5,21:46:00,,,Crossed Above High,2034.199951171875
2024-06-27,Thursday,20:54:00,Below Low,2064.0,2066.10009765625,2064.199951171875,2069.300048828125,2034.0999755859375,21:46:00,,,Crossed Above High,2066.199951171875
2024-06-30,Sunday,20:33:00,Above High,2071.10009765625,2071.0,2067.39990234375,2075.10009765625,2070.199951171875,,,,,
2024-07-01,Monday,20:41:00,Below Low,2046.199951171875,2049.199951171875,2046.5,2079.39990234375,2041.199951171875,08:43:00,Crossed Below Low,2067.199951171875,,
2024-07-02,Tuesday,20:41:00,Above High,2056.300048828125,2056.199951171875,2053.5,2059.60009765625,2035.9000244140625,09:00:00,,,Crossed Above High,2050.0
2024-07-02,Tuesday,20:41:00,Above High,2056.300048828125,2056.199951171875,2053.5,2059.60009765625,2035.9000244140625,21:21:00,Crossed Below Low,2052.199951171875,,
2024-07-03,Wednesday,,,,,,,,,,,,
2024-07-04,Thursday,,,,,,,,,,,,
2024-07-07,Sunday,22:08:00,Above High,2039.0999755859375,2039.0,2036.699951171875,2041.199951171875,2036.800048828125,,,,,
2024-07-08,Monday,20:46:00,Above High,2061.89990234375,2061.800048828125,2059.699951171875,2072.300048828125,2038.800048828125,,,,,
2024-07-09,Tuesday,21:25:00,Below Low,2048.89990234375,2050.300048828125,2049.10009765625,2064.89990234375,2039.300048828125,07:00:00,Crossed Below Low,2058.800048828125,,
2024-07-10,Wednesday,20:31:00,Below Low,2067.10009765625,2068.60009765625,2067.300048828125,2070.800048828125,2047.5999755859375,03:01:00,,,Crossed Above High,2050.300048828125
2024-07-10,Wednesday,20:31:00,Below Low,2067.10009765625,2068.60009765625,2067.300048828125,2070.800048828125,2047.5999755859375,21:51:00,,,Crossed Above High,2068.60009765625
2024-07-11,Thursday,20:43:00,Above High,2156.10009765625,2155.89990234375,2151.199951171875,2159.699951171875,2064.800048828125,,,,,
2024-07-14,Sunday,21:43:00,Above High,2178.89990234375,2178.699951171875,2175.0,2185.199951171875,2175.10009765625,,,,,
2024-07-15,Monday,20:35:00,Below Low,2213.89990234375,2215.89990234375,2214.199951171875,2219.89990234375,2179.199951171875,23:24:00,,,Crossed Above High,2216.0
2024-07-16,Tuesday,21:17:00,Above High,2282.10009765625,2281.800048828125,2278.89990234375,2287.10009765625,2207.10009765625,,,,,
2024-07-17,Wednesday,20:35:00,Below Low,2270.699951171875,2273.89990234375,2271.199951171875,2304.89990234375,2253.699951171875,02:10:00,Crossed Below Low,2278.699951171875,,
2024-07-17,Wednesday,20:35:00,Below Low,2270.699951171875,2273.89990234375,2271.199951171875,2304.89990234375,2253.699951171875,22:54:00,,,Crossed Above High,2273.89990234375
2024-07-18,Thursday,22:24:00,Below Low,2218.300048828125,2225.199951171875,2218.5,2285.5,2206.800048828125,,,,,
2024-07-21,Sunday,20:32:00,Below Low,2205.5,2211.10009765625,2206.199951171875,2208.300048828125,2192.699951171875,,,,,
2024-07-22,Monday,20:36:00,Below Low,2239.5,2244.0,2239.60009765625,2242.60009765625,2188.699951171875,06:57:00,,,Crossed Above High,2211.60009765625
2024-07-23,Tuesday,20:41:00,Above High,2261.10009765625,2260.60009765625,2256.5,2274.0,2224.10009765625,06:28:00,,,Crossed Above High,2244.199951171875
2024-07-24,Wednesday,20:55:00,Above High,2224.800048828125,2224.60009765625,2214.60009765625,2274.5,2212.199951171875,00:13:00,Crossed Below Low,2256.39990234375,,
2024-07-24,Wednesday,20:55:00,Above High,2224.800048828125,2224.60009765625,2214.60009765625,2274.5,2212.199951171875,22:48:00,Crossed Below Low,2214.300048828125,,
2024-07-25,Thursday,20:33:00,Above High,2253.89990234375,2253.39990234375,2247.89990234375,2275.699951171875,2202.199951171875,,,,,
2024-07-28,Sunday,20:38:00,Above High,2287.5,2287.39990234375,2280.300048828125,2294.800048828125,2286.10009765625,,,,,
2024-07-29,Monday,21:36:00,Below Low,2237.60009765625,2245.300048828125,2238.60009765625,2298.10009765625,2236.300048828125,09:25:00,Crossed Below Low,2279.199951171875,,
2024-07-30,Tuesday,20:38:00,Above High,2262.10009765625,2261.89990234375,2257.800048828125,2278.5,2244.300048828125,00:10:00,,,Crossed Above High,2245.5
2024-07-30,Tuesday,20:38:00,Above High,2262.10009765625,2261.89990234375,2257.800048828125,2278.5,2244.300048828125,21:32:00,Crossed Below Low,2257.5,,
2024-07-31,Wednesday,20:53:00,Below Low,2273.60009765625,2281.39990234375,2274.300048828125,2320.5,2253.10009765625,,,,,
2024-08-01,Thursday,21:43:00,Above High,2199.60009765625,2199.10009765625,2192.699951171875,2282.5,2181.199951171875,22:18:00,Crossed Below Low,2192.60009765625,,
2024-08-04,Sunday,,,,,,,,,,,,
2024-08-05,Monday,20:46:00,Above High,2081.39990234375,2081.300048828125,2070.89990234375,2093.800048828125,1992.800048828125,,,,,
2024-08-06,Tuesday,20:33:00,Above High,2072.199951171875,2070.89990234375,2052.699951171875,2099.89990234375,2038.300048828125,03:41:00,Crossed Below Low,2069.60009765625,,
2024-08-07,Wednesday,21:15:00,Above High,2046.5999755859375,2045.9000244140625,2025.9000244140625,2113.10009765625,2035.300048828125,13:56:00,Crossed Below Low,2052.5,,
2024-08-08,Thursday,20:42:00,Below Low,2086.60009765625,2099.199951171875,2088.199951171875,2100.5,2032.199951171875,22:52:00,,,Crossed Above High,2099.5
2024-08-11,Sunday,21:07:00,Below Low,2084.800048828125,2090.699951171875,2084.89990234375,2092.0,2084.39990234375,22:44:00,,,Crossed Above High,2091.10009765625
2024-08-12,Monday,21:40:00,Above High,2076.10009765625,2076.0,2070.39990234375,2095.39990234375,2063.0,,,,,
2024-08-13,Tuesday,21:26:00,Above High,2104.800048828125,2104.699951171875,2102.300048828125,2109.60009765625,2062.39990234375,05:03:00,Crossed Below Low,2070.10009765625,,
2024-08-13,Tuesday,21:26:00,Above High,2104.800048828125,2104.699951171875,2102.300048828125,2109.60009765625,2062.39990234375,22:13:00,Crossed Below Low,2102.10009765625,,
2024-08-14,Wednesday,20:37:00,Above High,2093.0,2092.89990234375,2088.60009765625,2140.5,2082.10009765625,,,,,
2024-08-15,Thursday,20:41:00,Below Low,2148.699951171875,2152.89990234375,2148.800048828125,2156.5,2080.699951171875,04:30:00,Crossed Below Low,2088.199951171875,,
2024-08-15,Thursday,20:41:00,Below Low,2148.699951171875,2152.89990234375,2148.800048828125,2156.5,2080.699951171875,23:27:00,,,Crossed Above High,2153.0
