Date,Day of the Week,Win/(Loss),Opening Range High,Opening Range Low,Daily High,Daily Low,Initial Range Size ($),Range Size (ticks),Range Size (points),First Candle Close Outside of Range Time,First Candle Close Price,First Candle Close Condition,First Candle Close Fully Outside of Open Range Time,First Fully Close Price,First Fully Close Condition,Max Distribution (%),Max Distribution/Drawdown (points),Max Distribution (Fully Outside) (%),Max Distribution/Drawdown (Fully Outside) (points),Date of Cross,Cross of Opening Range Closing Time,Cross of Opening Range Low,Cross of Opening Range Low Price,Cross of Opening Range High,Cross of Opening Range High Price
2024-03-11,Monday,Win,18060.75,18035.5,18066.0,17890.75,25.25,101.0,6.3125,20:36:00,18065.25,Above Opening High,20:37:00,18064.75,Above Opening High,0.004151444702756559,0.1875,0.0069190745045942656,0.3125,2024-03-12,04:30:00,Crossed Below Opening Range Low,18034.75,,
2024-03-12,Tuesday,Win,18238.0,18224.5,18241.75,17930.0,13.5,54.0,3.375,20:35:00,18223.5,Below Opening Low,20:37:00,18223.75,Below Opening Low,1.636921360847741,73.375,1.6383156720580032,73.4375,2024-03-13,03:02:00,,,Crossed Above Opening Range High,18238.75
2024-03-13,Wednesday,Win,18126.25,18105.0,18256.5,18033.25,21.25,85.0,5.3125,21:45:00,18129.75,Above Opening High,21:46:00,18127.75,Above Opening High,0.6942732725330705,31.6875,0.7052282748610085,32.1875,2024-03-14,09:13:00,Crossed Below Opening Range Low,18104.75,,
2024-03-14,Thursday,Win,18004.75,17977.5,18177.75,17915.5,27.25,109.0,6.8125,20:31:00,18006.5,Above Opening High,20:32:00,18007.0,Above Opening High,0.942085791695892,42.8125,0.9393351762456851,42.6875,2024-03-15,00:37:00,Crossed Below Opening Range Low,17976.25,,
2024-03-17,Sunday,Loss,18088.5,18063.5,18127.0,18071.75,25.0,100.0,6.25,20:55:00,18090.75,Above Opening High,20:56:00,18092.0,Above Opening High,0.19997793346941029,9.0625,0.19308214266012025,8.75,2024-03-18,23:07:00,,,Crossed Above Opening Range High,18196.25
2024-03-18,Monday,Win,18196.25,18177.25,18381.0,18122.5,19.0,76.0,4.75,20:32:00,18176.25,Below Opening Low,20:47:00,18162.75,Below Opening Low,0.2965926334666851,13.4375,0.22209959994481998,10.0625,2024-03-20,06:32:00,,,Crossed Above Opening Range High,18283.25
2024-03-19,Tuesday,Win,18281.25,18246.75,18289.25,18053.25,34.5,138.0,8.625,21:13:00,18244.25,Below Opening Low,21:14:00,18244.5,Below Opening Low,1.0579812499134507,47.75,1.059366042125379,47.8125,2024-03-20,22:30:00,,,Crossed Above Opening Range High,18585.5
2024-03-20,Wednesday,Win,18584.75,18570.0,18596.5,18234.0,14.75,59.0,3.6875,20:35:00,18568.75,Below Opening Low,20:36:00,18569.25,Below Opening Low,1.8358560930130525,83.6875,1.838598223099704,83.8125,2024-03-22,04:58:00,,,Crossed Above Opening Range High,18595.25
2024-03-21,Thursday,Loss,18595.0,18584.0,18709.0,18532.25,11.0,44.0,2.75,20:43:00,18582.0,Below Opening Low,20:44:00,18583.0,Below Opening Low,0.26845094362530186,12.4375,0.2738469424921421,12.6875,2024-03-24,22:18:00,Crossed Below Opening Range Low,18568.25,,
2024-03-24,Sunday,Win,18597.5,18571.75,18601.25,18565.75,25.75,103.0,6.4375,21:39:00,18597.75,Above Opening High,22:20:00,18566.0,Below Opening Low,0.018815939788992677,0.875,0.001346565584476792,0.0625,2024-03-25,23:36:00,Crossed Below Opening Range Low,18531.25,,
