Date,Day of the Week,First Candle Close Outside of Range,First Candle Close Condition,First Candle Close Price,19:30-20:30 High,19:30-20:30 Low,20:30-16:00 High,20:30-16:00 Low,Break of Range Closing Time,Break of High Range,Break of High Range Cross Price,Break of Low Range,Break of Low Range Cross Price
2024-04-28,Sunday,21:00:00,Below Low,27.13999938964844,27.23500061035156,27.200000762939453,27.270000457763672,26.96500015258789,21:45:00,Crossed Above High,27.25,,
2024-04-29,Monday,21:15:00,Above High,27.415000915527344,27.395000457763672,27.325000762939453,27.739999771118164,27.13999938964844,22:00:00,,,Crossed Below Low,27.274999618530273
2024-04-30,Tuesday,20:45:00,Below Low,26.559999465942383,26.655000686645508,26.575000762939453,27.229999542236328,26.545000076293945,22:00:00,Crossed Above High,26.655000686645508,,
2024-05-01,Wednesday,22:30:00,Below Low,26.88999938964844,27.049999237060547,26.940000534057617,27.25,26.584999084472656,,,,,
2024-05-02,Thursday,21:00:00,Above High,26.959999084472656,26.934999465942383,26.854999542236328,27.01499938964844,26.2549991607666,22:15:00,,,Crossed Below Low,26.854999542236328
2024-05-05,Sunday,21:00:00,Above High,26.98500061035156,26.825000762939453,26.65999984741211,27.25,26.684999465942383,,,,,
2024-05-06,Monday,21:15:00,Below Low,27.614999771118164,27.739999771118164,27.63999938964844,27.7450008392334,27.084999084472656,,,,,
2024-05-07,Tuesday,21:15:00,Below Low,27.469999313354492,27.51499938964844,27.475000381469727,27.76499938964844,27.31999969482422,22:30:00,Crossed Above High,27.53499984741211,,
2024-05-08,Wednesday,21:15:00,Above High,27.600000381469727,27.579999923706055,27.510000228881836,27.73500061035156,27.2450008392334,,,,,
2024-05-09,Thursday,21:15:00,Above High,28.655000686645508,28.614999771118164,28.545000076293945,28.725000381469727,27.704999923706055,22:30:00,,,Crossed Below Low,28.51499938964844
2024-05-12,Sunday,21:00:00,Below Low,28.274999618530273,28.450000762939453,28.395000457763672,28.454999923706055,28.190000534057617,,,,,
2024-05-13,Monday,21:30:00,Below Low,28.469999313354492,28.56999969482422,28.489999771118164,28.655000686645508,28.219999313354492,08:00:00,Crossed Above High,28.565000534057617,,
2024-05-13,Monday,21:30:00,Below Low,28.469999313354492,28.56999969482422,28.489999771118164,28.655000686645508,28.219999313354492,23:15:00,Crossed Above High,28.600000381469727,,
2024-05-14,Tuesday,20:45:00,Below Low,28.799999237060547,28.88999938964844,28.80500030517578,28.979999542236328,28.309999465942383,,,,,
2024-05-15,Wednesday,22:00:00,Below Low,29.809999465942383,30.049999237060547,29.905000686645508,30.104999542236328,28.760000228881836,03:00:00,Crossed Above High,28.920000076293945,,
