Date,Day of the Week,Win/(Loss),Opening Range High,Opening Range Low,Daily High,Daily Low,Initial Range Size ($),Range Size (ticks),Range Size (points),First Candle Close Outside of Range Time,First Candle Close Price,First Candle Close Condition,First Candle Close Fully Outside of Open Range Time,First Fully Close Price,First Fully Close Condition,Max Distribution (%),Max Distribution/Drawdown (points),Max Distribution (Fully Outside) (%),Max Distribution/Drawdown (Fully Outside) (points),Date of Cross,Cross of Opening Range Closing Time,Cross of Opening Range Low,Cross of Opening Range Low Price,Cross of Opening Range High,Cross of Opening Range High Price
2024-03-11,Monday,Win,18066.0,18035.5,18066.0,17890.75,30.5,122.0,7.625,22:30:00,18209.0,Below Opening Low,22:45:00,18204.25,Below Opening Low,1.5560513106525378,69.75,1.5295593976575572,68.5625,2024-03-13,03:00:00,,,Crossed Above Opening Range High,18246.75
2024-03-12,Tuesday,Win,18238.0,18210.0,18241.75,17930.0,28.0,112.0,7.0,21:45:00,18129.0,Above Opening High,21:15:00,18091.75,Above Opening High,0.6983813984060472,31.875,0.19308191602990715,8.8125,2024-03-14,09:45:00,Crossed Below Opening Range Low,17993.75,,
2024-03-13,Wednesday,Win,18126.25,18105.0,18256.5,18033.25,21.25,85.0,5.3125,20:45:00,18013.5,Above Opening High,21:00:00,18168.0,Below Opening Low,0.9035771753929942,41.0625,0.25106911298110085,11.375,2024-03-15,00:30:00,Crossed Below Opening Range Low,17974.0,,
2024-03-14,Thursday,Loss,18010.5,17977.5,18177.75,17915.5,33.0,132.0,8.25,20:45:00,18089.75,Above Opening High,21:45:00,18232.75,Below Opening Low,0.20549456611684228,9.3125,0.994280808164735,44.875,2024-03-18,23:00:00,,,Crossed Above Opening Range High,18197.25
2024-03-17,Sunday,Win,18088.5,18063.5,18127.0,18071.75,25.0,100.0,6.25,20:45:00,18164.0,Below Opening Low,22:45:00,18588.5,Above Opening High,0.22899710304869636,10.375,0.04352320330776345,2.0,2024-03-20,06:30:00,,,Crossed Above Opening Range High,18286.0
2024-03-18,Monday,Win,18196.25,18175.75,18381.0,18122.5,20.5,82.0,5.125,21:00:00,18244.5,Below Opening Low,22:00:00,18563.25,Below Opening Low,1.059366042125379,47.8125,0.16727596487204738,7.75,2024-03-20,22:30:00,,,Crossed Above Opening Range High,18589.75
2024-03-19,Tuesday,Win,18281.25,18246.75,18289.25,18053.25,34.5,138.0,8.625,20:45:00,18561.0,Below Opening Low,23:45:00,18523.75,Below Opening Low,1.7933530766699572,81.75,0.5919168058214204,27.25,2024-03-22,05:00:00,,,Crossed Above Opening Range High,18601.25
2024-03-20,Wednesday,Loss,18584.75,18563.0,18596.5,18234.0,21.75,87.0,5.4375,21:30:00,18577.75,Below Opening Low,23:15:00,18499.25,Above Opening High,0.24551794844123084,11.375,0.6400662782617991,29.9375,2024-03-25,23:30:00,Crossed Below Opening Range Low,18520.25,,
2024-03-21,Thursday,Loss,18595.0,18581.25,18709.0,18532.25,13.75,55.0,3.4375,22:30:00,18569.0,Below Opening Low,21:45:00,18585.5,Below Opening Low,0.017505352598198295,0.8125,0.11986047701776359,5.5625,2024-03-27,03:15:00,Crossed Below Opening Range Low,18482.5,,
2024-03-24,Sunday,Win,18597.5,18571.75,18601.25,18565.75,25.75,103.0,6.4375,21:00:00,18553.5,Above Opening High,23:00:00,18489.25,Above Opening High,0.12246820536975978,5.6875,0.6338738981226028,29.4375,2024-04-02,03:15:00,Crossed Below Opening Range Low,18452.0,,
2024-03-25,Monday,Loss,18548.0,18532.25,18576.25,18414.75,15.75,63.0,3.9375,22:15:00,18495.0,Above Opening High,22:00:00,18185.0,Above Opening High,0.665986358021376,31.0,1.5535205972393793,72.3125,2024-04-03,10:00:00,,,Crossed Above Opening Range High,18370.25
2024-03-26,Tuesday,Loss,18493.25,18483.0,18619.0,18439.25,10.25,41.0,2.5625,21:30:00,18586.5,Below Opening Low,22:30:00,17822.5,Below Opening Low,0.12524746474889903,5.8125,0.150316789120998,6.6875,2024-04-08,04:15:00,Crossed Below Opening Range Low,18273.25,,
2024-03-27,Wednesday,Loss,18503.75,18474.75,18571.75,18378.5,29.0,116.0,7.25,22:45:00,18487.0,Above Opening High,22:00:00,17709.5,Above Opening High,0.6449185790293975,30.0,1.3919492664051163,64.75,2024-04-09,00:45:00,,,Crossed Above Opening Range High,18314.25
2024-03-31,Sunday,Loss,18612.0,18590.0,18604.0,18563.25,22.0,88.0,5.5,21:45:00,18293.75,Below Opening Low,21:15:00,17340.75,Below Opening Low,0.5068263604647969,23.0625,0.9254004976210224,39.75,2024-04-11,07:15:00,Crossed Below Opening Range Low,18146.0,,
2024-04-01,Monday,Loss,18481.0,18458.0,18607.0,18414.5,23.0,92.0,5.75,23:45:00,18110.75,Above Opening High,22:00:00,17732.0,Above Opening High,2.4625700129254633,114.3125,0.07135932787591555,3.3125,2024-04-16,07:45:00,,,Crossed Above Opening Range High,17908.25
2024-04-02,Tuesday,Win,18333.25,18300.5,18511.0,18201.5,32.75,131.0,8.1875,21:30:00,18332.0,Above Opening High,21:45:00,17772.25,Above Opening High,0.00818174380232907,0.375,0.25090680993809145,11.5,2024-04-18,09:15:00,Crossed Below Opening Range Low,17673.0,,
2024-04-03,Wednesday,Win,18485.0,18416.5,18454.0,18232.5,68.5,274.0,17.125,21:45:00,18287.5,Below Opening Low,22:00:00,17901.0,Above Opening High,0.2741603838245374,12.5,0.06394209838920331,2.9375,2024-04-19,08:15:00,,,Crossed Above Opening Range High,17529.25
2024-04-04,Thursday,Loss,18110.0,18053.5,18568.0,18053.5,56.5,226.0,14.125,21:45:00,18178.25,Above Opening High,23:30:00,17522.5,Above Opening High,1.6022301311284626,74.0,2.1056335169222025,97.25,2024-04-23,00:00:00,,,Crossed Above Opening Range High,17341.0
2024-04-07,Sunday,Loss,18325.5,18283.75,18333.5,18270.25,41.75,167.0,10.4375,22:15:00,17821.75,Below Opening Low,22:15:00,17545.75,Above Opening High,0.14610229970639058,6.5,1.3487187172186423,61.875,2024-04-24,11:00:00,Crossed Below Opening Range Low,17657.75,,
