Date,Day of the Week,Win/(Loss),Opening Range High,Opening Range Low,Daily High,Daily Low,Initial Range Size ($),Range Size (ticks),Range Size (points),First Candle Close Outside of Range Time,First Candle Close Price,First Candle Close Condition,First Candle Close Fully Outside of Open Range Time,First Fully Close Price,First Fully Close Condition,Max Distribution (%),Max Distribution/Drawdown (points),Max Distribution (Fully Outside) (%),Max Distribution/Drawdown (Fully Outside) (points),Date of Cross,Cross of Opening Range Closing Time,Cross of Opening Range Low,Cross of Opening Range Low Price,Cross of Opening Range High,Cross of Opening Range High Price
2024-03-10,Sunday,Win,38774.0,38726.0,38783.0,38697.0,48.0,48.0,48.0,22:45:00,38723.0,Below Opening Low,22:45:00,38723.0,Below Opening Low,0.06718867095640489,26.0,0.06718867095640489,26.0,2024-03-11,04:00:00,,,Crossed Above Opening Range High,39106.0
2024-03-11,Monday,Win,39281.0,39251.0,39281.0,38565.0,30.0,30.0,30.0,21:00:00,39453.0,Below Opening Low,21:15:00,39448.0,Below Opening Low,0.9208809761338347,360.0,0.9080909625764202,355.0,2024-03-13,03:00:00,,,Crossed Above Opening Range High,39491.0
2024-03-12,Tuesday,Win,39488.0,39457.0,39543.0,39093.0,31.0,31.0,31.0,21:30:00,39339.0,Above Opening High,21:45:00,39148.0,Above Opening High,0.9043276739382335,359.0,0.06549448334928712,26.0,2024-03-15,09:15:00,Crossed Below Opening Range Low,39214.0,,
2024-03-13,Wednesday,Loss,39559.0,39531.0,39683.0,39404.0,28.0,28.0,28.0,21:00:00,39135.0,Above Opening High,21:00:00,39202.0,Below Opening Low,0.09955582784499924,39.0,0.2890838854920822,113.0,2024-03-19,04:30:00,,,Crossed Above Opening Range High,39230.0
2024-03-14,Thursday,Win,39338.0,39295.0,39698.0,39138.0,43.0,43.0,43.0,20:45:00,39200.0,Below Opening Low,21:45:00,39520.0,Below Opening Low,0.2839673565453196,111.0,1.032825442274261,404.0,2024-03-20,03:00:00,,,Crossed Above Opening Range High,39554.0
2024-03-17,Sunday,Win,39133.0,39099.0,39174.0,39111.0,34.0,34.0,34.0,21:30:00,39522.0,Below Opening Low,22:30:00,40039.0,Above Opening High,1.0379384395132427,406.0,0.04550625711035267,18.0,2024-03-22,06:30:00,,,Crossed Above Opening Range High,40265.0
2024-03-18,Monday,Loss,39230.0,39208.0,39337.0,39089.0,22.0,22.0,22.0,22:15:00,40032.0,Above Opening High,22:00:00,40218.0,Below Opening Low,0.0624110642334673,25.0,0.5223824639456123,209.0,2024-03-25,04:00:00,,,Crossed Above Opening Range High,39853.0
2024-03-19,Tuesday,Loss,39547.0,39525.0,39555.0,39116.0,22.0,22.0,22.0,21:30:00,40234.0,Below Opening Low,22:30:00,39814.0,Below Opening Low,0.5623734659701567,225.0,0.04523067644989446,18.0,2024-03-26,15:30:00,Crossed Below Opening Range Low,39695.0,,
2024-03-20,Wednesday,Loss,40027.0,40001.0,40057.0,39426.0,26.0,26.0,26.0,21:00:00,39823.0,Below Opening Low,22:00:00,39781.0,Above Opening High,0.06784601467484169,27.0,0.10290131512900311,41.0,2024-04-02,06:00:00,Crossed Below Opening Range Low,39737.0,,
2024-03-21,Thursday,Loss,40257.0,40237.0,40315.0,40009.0,20.0,20.0,20.0,20:45:00,39747.0,Above Opening High,21:45:00,40295.0,Below Opening Low,0.26597746719193033,106.0,0.027306126501836957,11.0,2024-04-09,07:45:00,,,Crossed Above Opening Range High,39243.0
2024-03-24,Sunday,Loss,39847.0,39826.0,39844.0,39796.0,21.0,21.0,21.0,21:00:00,39780.0,Above Opening High,23:30:00,39192.0,Below Opening Low,0.10546933855657677,42.0,0.03318104086372802,13.0,2024-04-10,03:15:00,,,Crossed Above Opening Range High,39248.0
2024-03-25,Monday,Loss,39743.0,39708.0,39853.0,39681.0,35.0,35.0,35.0,21:30:00,40292.0,Below Opening Low,21:45:00,39200.0,Below Opening Low,0.01985900109224506,8.0,0.21474588403722264,84.0,2024-04-11,04:45:00,Crossed Below Opening Range Low,38657.0,,
2024-03-26,Tuesday,Win,39777.0,39756.0,39822.0,39657.0,21.0,21.0,21.0,21:15:00,39784.0,Above Opening High,22:15:00,38727.0,Above Opening High,1.3489387026383655,544.0,1.5225153739337434,614.0,2024-04-12,06:45:00,Crossed Below Opening Range Low,38617.0,,
2024-03-27,Wednesday,Win,40136.0,40102.0,40177.0,39785.0,34.0,34.0,34.0,23:15:00,39200.0,Below Opening Low,21:15:00,37953.0,Below Opening Low,0.053600142933714484,21.0,0.3039272688831334,115.0,2024-04-16,06:00:00,,,Crossed Above Opening Range High,38051.0
2024-03-31,Sunday,Loss,40358.0,40302.0,40321.0,40284.0,56.0,56.0,56.0,21:15:00,39210.0,Below Opening Low,22:00:00,38043.0,Above Opening High,0.24031087023213007,94.0,0.5441000737331876,214.0,2024-04-18,13:30:00,Crossed Below Opening Range Low,37957.0,,
2024-04-01,Monday,Win,39783.0,39741.0,40328.0,39760.0,42.0,42.0,42.0,21:30:00,39209.0,Below Opening Low,21:00:00,37722.0,Below Opening Low,0.8643531500012862,336.0,0.6940366237787624,260.0,2024-04-19,08:15:00,,,Crossed Above Opening Range High,37996.0
2024-04-02,Tuesday,Loss,39499.0,39443.0,39805.0,39369.0,56.0,56.0,56.0,22:00:00,38726.0,Above Opening High,21:45:00,38765.0,Above Opening High,1.5632546198622304,615.0,0.0737144454894385,29.0,2024-04-22,02:45:00,,,Crossed Above Opening Range High,38386.0
2024-04-03,Wednesday,Loss,39567.0,39504.0,39633.0,39344.0,63.0,63.0,63.0,23:15:00,38781.0,Above Opening High,23:45:00,38333.0,Above Opening High,0.25462962962962965,99.0,0.7613168724279836,296.0,2024-04-23,03:15:00,,,Crossed Above Opening Range High,38519.0
2024-04-04,Thursday,Loss,38956.0,38863.0,39760.0,38863.0,93.0,93.0,93.0,21:00:00,37942.0,Below Opening Low,21:15:00,38548.0,Above Opening High,0.27485596490300757,104.0,0.04917438790827683,19.0,2024-04-24,05:30:00,Crossed Below Opening Range Low,38710.0,,
2024-04-07,Sunday,Win,39299.0,39215.0,39267.0,39179.0,84.0,84.0,84.0,21:45:00,38024.0,Above Opening High,22:45:00,38511.0,Below Opening Low,0.6090388687037667,233.0,0.3099604084184205,119.0,2024-04-26,09:15:00,Crossed Below Opening Range Low,38270.0,,
2024-04-08,Monday,Loss,39238.0,39213.0,39331.0,39116.0,25.0,25.0,25.0,20:45:00,37838.0,Below Opening Low,21:30:00,37998.0,Above Opening High,1.0036837328492874,376.0,1.492809979904481,572.0,2024-04-29,04:45:00,Crossed Below Opening Range Low,38487.0,,
2024-04-09,Tuesday,Win,39239.0,39212.0,39307.0,38873.0,27.0,27.0,27.0,20:45:00,38268.0,Below Opening Low,21:15:00,38219.0,Above Opening High,0.03921261077562544,15.0,0.7981012493153543,306.0,2024-04-30,03:15:00,,,Crossed Above Opening Range High,38549.0
2024-04-10,Wednesday,Loss,38718.0,38660.0,39341.0,38591.0,58.0,58.0,58.0,21:30:00,38466.0,Below Opening Low,22:30:00,39000.0,Below Opening Low,0.675251256281407,258.0,0.06157635467980296,24.0,2024-05-01,03:30:00,Crossed Below Opening Range Low,37954.0,,
2024-04-11,Thursday,Win,38777.0,38741.0,38880.0,38472.0,36.0,36.0,36.0,20:45:00,38753.0,Above Opening High,22:45:00,39180.0,Below Opening Low,0.10568644635768419,41.0,0.6292538846795942,245.0,2024-05-02,10:00:00,Crossed Below Opening Range Low,38115.0,,
2024-04-14,Sunday,Loss,38357.0,38259.0,38337.0,38259.0,98.0,98.0,98.0,21:30:00,38326.0,Above Opening High,22:30:00,39572.0,Below Opening Low,0.7843847886303037,303.0,1.240821756594264,485.0,2024-05-08,03:00:00,,,Crossed Above Opening Range High,39035.0
2024-04-15,Monday,Loss,38021.0,37978.0,38638.0,37838.0,43.0,43.0,43.0,20:45:00,38542.0,Above Opening High,23:45:00,39641.0,Above Opening High,0.06482225737029067,25.0,0.03630046412736277,14.0,2024-05-09,09:45:00,,,Crossed Above Opening Range High,39263.0
2024-04-16,Tuesday,Win,38156.0,38068.0,38282.0,37885.0,88.0,88.0,88.0,22:00:00,38519.0,Below Opening Low,21:00:00,39547.0,Below Opening Low,0.3307980829339445,127.0,0.0708519952427946,28.0,2024-05-10,02:15:00,,,Crossed Above Opening Range High,39603.0
2024-04-17,Wednesday,Win,38016.0,37984.0,38257.0,37841.0,32.0,32.0,32.0,21:15:00,38000.0,Above Opening High,22:00:00,39710.0,Above Opening High,1.477832512315271,570.0,0.06740990407052112,26.0,2024-05-13,12:30:00,Crossed Below Opening Range Low,39614.0,,
2024-04-18,Thursday,Loss,37985.0,37875.0,38317.0,37462.0,110.0,110.0,110.0,20:45:00,38214.0,Above Opening High,23:30:00,40118.0,Above Opening High,0.8072680077871511,311.0,0.012978585334198572,5.0,2024-05-14,04:30:00,,,Crossed Above Opening Range High,39577.0
2024-04-21,Sunday,Win,38356.0,38272.0,38341.0,38253.0,84.0,84.0,84.0,23:15:00,39013.0,Above Opening High,22:30:00,40005.0,Below Opening Low,0.0358726010198068,14.0,0.057525886648992046,23.0,2024-05-15,02:30:00,Crossed Below Opening Range Low,39682.0,,
2024-04-22,Monday,Loss,38498.0,38468.0,38681.0,38208.0,30.0,30.0,30.0,22:15:00,39010.0,Below Opening Low,21:45:00,39757.0,Above Opening High,0.08723316912972086,34.0,0.6644857902269475,260.0,2024-05-16,02:00:00,Crossed Below Opening Range Low,40071.0,,
2024-04-23,Tuesday,Loss,38751.0,38718.0,38794.0,38449.0,33.0,33.0,33.0,21:15:00,39180.0,Below Opening Low,21:00:00,39181.0,Above Opening High,0.6292538846795942,245.0,1.7866700649929912,701.0,2024-05-16,22:00:00,Crossed Below Opening Range Low,40010.0,,
2024-04-24,Wednesday,Loss,38635.0,38572.0,38802.0,38520.0,63.0,63.0,63.0,21:45:00,39568.0,Below Opening Low,23:00:00,38824.0,Below Opening Low,1.2305881750965795,481.0,0.0979734955911927,38.0,2024-05-20,02:45:00,Crossed Below Opening Range Low,40156.0,,
2024-04-25,Thursday,Loss,38324.0,38287.0,38629.0,37944.0,37.0,37.0,37.0,23:15:00,39647.0,Above Opening High,23:15:00,38220.0,Below Opening Low,0.02017400075652503,8.0,0.018318373328448434,7.0,2024-05-21,21:45:00,,,Crossed Above Opening Range High,40022.0
2024-04-28,Sunday,Loss,38540.0,38490.0,38567.0,38521.0,50.0,50.0,50.0,20:45:00,39552.0,Below Opening Low,21:30:00,38195.0,Above Opening High,0.0835041372504365,33.0,0.2991528193267805,119.0,2024-05-23,09:30:00,Crossed Below Opening Range Low,39669.0,,
2024-04-29,Monday,Win,38547.0,38520.0,38593.0,38392.0,27.0,27.0,27.0,21:30:00,39706.0,Above Opening High,22:15:00,38867.0,Above Opening High,0.07549828870545601,30.0,0.027682705858667202,11.0,2024-05-24,10:30:00,Crossed Below Opening Range Low,39135.0,,
2024-04-30,Tuesday,Win,37989.0,37954.0,38570.0,37920.0,35.0,35.0,35.0,21:15:00,40113.0,Above Opening High,21:45:00,38999.0,Above Opening High,0.024923360665952195,10.0,0.2292949181267602,92.0,2024-05-27,05:30:00,Crossed Below Opening Range Low,39103.0,,
2024-05-01,Wednesday,Loss,38212.0,38139.0,38525.0,37866.0,73.0,73.0,73.0,20:45:00,40026.0,Above Opening High,23:45:00,38793.0,Above Opening High,0.4105396730611331,165.0,0.3483366922942947,140.0,2024-05-30,12:45:00,,,Crossed Above Opening Range High,38289.0
2024-05-02,Thursday,Win,38638.0,38593.0,38641.0,38037.0,45.0,45.0,45.0,21:00:00,40190.0,Above Opening High,23:00:00,38661.0,Above Opening High,0.009951734089665125,4.0,0.2935761556451212,118.0,2024-06-05,04:15:00,Crossed Below Opening Range Low,38824.0,,
2024-05-05,Sunday,Win,38900.0,38847.0,38878.0,38849.0,53.0,53.0,53.0,23:45:00,39944.0,Above Opening High,21:15:00,38551.0,Below Opening Low,0.668937905652401,269.0,0.0025940337224383916,1.0,2024-06-06,01:15:00,Crossed Below Opening Range Low,38871.0,,
2024-05-06,Monday,Loss,39012.0,38987.0,39027.0,38833.0,25.0,25.0,25.0,21:15:00,40004.0,Below Opening Low,23:15:00,39260.0,Below Opening Low,0.25060144346431434,100.0,1.2899896800825592,500.0,2024-06-07,04:00:00,Crossed Below Opening Range Low,38974.0,,
2024-05-07,Tuesday,Win,39030.0,39012.0,39128.0,38976.0,18.0,18.0,18.0,21:30:00,39749.0,Above Opening High,21:00:00,39241.0,Above Opening High,0.6697153709673389,268.0,0.10995326986030936,44.0,2024-06-12,15:15:00,Crossed Below Opening Range Low,38698.0,,
2024-05-08,Wednesday,Win,39206.0,39181.0,39235.0,38935.0,25.0,25.0,25.0,20:45:00,39177.0,Above Opening High,21:45:00,39550.0,Below Opening Low,1.7677147585376862,705.0,0.8851363416065097,347.0,2024-06-14,02:30:00,Crossed Below Opening Range Low,38629.0,,
2024-05-09,Thursday,Loss,39598.0,39575.0,39594.0,39087.0,23.0,23.0,23.0,21:30:00,39136.0,Above Opening High,21:15:00,39495.0,Below Opening Low,0.01788314641187441,7.0,0.08362475292686636,33.0,2024-06-17,01:45:00,,,Crossed Above Opening Range High,38604.0
2024-05-12,Sunday,Win,39638.0,39617.0,39655.0,39617.0,21.0,21.0,21.0,22:45:00,38829.0,Below Opening Low,23:15:00,39893.0,Above Opening High,0.11086474501108648,43.0,0.2702840532408588,106.0,2024-06-18,09:30:00,,,Crossed Above Opening Range High,39340.0
2024-05-13,Monday,Win,39573.0,39559.0,39779.0,39519.0,14.0,14.0,14.0,22:30:00,38236.0,Below Opening Low,21:00:00,39499.0,Above Opening High,0.06018894093633057,23.0,1.1046167314674151,429.0,2024-06-21,01:15:00,,,Crossed Above Opening Range High,39594.0
2024-05-14,Tuesday,Loss,39704.0,39683.0,39736.0,39406.0,21.0,21.0,21.0,21:00:00,38190.0,Above Opening High,21:45:00,39546.0,Above Opening High,0.32364148875084825,124.0,0.2610012006055228,100.0,2024-06-24,03:45:00,,,Crossed Above Opening Range High,39615.0
2024-05-15,Wednesday,Win,40108.0,40079.0,40123.0,39653.0,29.0,29.0,29.0,22:00:00,38866.0,Above Opening High,23:15:00,39449.0,Below Opening Low,0.03086578527702042,12.0,0.1599553140709897,63.0,2024-06-25,04:00:00,Crossed Below Opening Range Low,39853.0,,
2024-05-16,Thursday,Win,40024.0,40011.0,40191.0,39982.0,13.0,13.0,13.0,21:45:00,38903.0,Above Opening High,23:45:00,39724.0,Above Opening High,0.08988648620884483,35.0,0.7242282603112641,282.0,2024-06-26,07:00:00,Crossed Below Opening Range Low,39461.0,,
2024-05-19,Sunday,Loss,40186.0,40160.0,40194.0,40169.0,26.0,26.0,26.0,21:30:00,38996.0,Above Opening High,22:00:00,39579.0,Below Opening Low,0.24302269064490548,95.0,0.3269961977186312,129.0,2024-06-27,21:30:00,,,Crossed Above Opening Range High,39532.0
2024-05-20,Monday,Loss,39942.0,39918.0,40213.0,39921.0,24.0,24.0,24.0,23:15:00,38793.0,Above Opening High,23:45:00,40035.0,Above Opening High,0.35959211979554623,140.0,0.07705545424190276,30.0,2024-07-02,10:00:00,,,Crossed Above Opening Range High,39492.0
2024-05-21,Tuesday,Win,40022.0,40007.0,40033.0,39904.0,15.0,15.0,15.0,22:15:00,38719.0,Below Opening Low,22:00:00,41291.0,Above Opening High,0.15779398830772415,61.0,0.03827214043324063,15.0,2024-07-03,09:30:00,,,Crossed Above Opening Range High,39702.0
2024-05-22,Wednesday,Loss,39745.0,39720.0,40017.0,39668.0,25.0,25.0,25.0,22:45:00,38660.0,Above Opening High,21:30:00,40598.0,Below Opening Low,0.30686711880141315,119.0,0.14553886381015813,59.0,2024-07-08,03:15:00,,,Crossed Above Opening Range High,39652.0
2024-05-23,Thursday,Win,39171.0,39135.0,39882.0,39114.0,36.0,36.0,36.0,21:00:00,38555.0,Below Opening Low,23:30:00,40642.0,Below Opening Low,0.01297016861219196,5.0,0.3778804119637433,153.0,2024-07-08,23:30:00,,,Crossed Above Opening Range High,39722.0
2024-05-26,Sunday,Win,39134.0,39109.0,39143.0,39093.0,25.0,25.0,25.0,22:15:00,38843.0,Below Opening Low,21:15:00,40559.0,Above Opening High,1.0142251579850725,390.0,0.6004783471579054,236.0,2024-07-10,04:45:00,,,Crossed Above Opening Range High,39601.0
