Date,Day of the Week,Win/(Loss),Opening Range High,Opening Range Low,Daily High,Daily Low,Initial Range Size ($),Range Size (ticks),Range Size (points),First Candle Close Outside of Range Time,First Candle Close Price,First Candle Close Condition,First Candle Close Fully Outside of Open Range Time,First Fully Close Price,First Fully Close Condition,Max Distribution (%),Max Distribution/Drawdown (points),Max Distribution (Fully Outside) (%),Max Distribution/Drawdown (Fully Outside) (points),Date of Cross,Cross of Opening Range Closing Time,Cross of Opening Range Low,Cross of Opening Range Low Price,Cross of Opening Range High,Cross of Opening Range High Price
2024-03-11,Monday,Loss,2211.800048828125,2209.0,2213.10009765625,2202.699951171875,2.800048828125,28.00048828125,0.2800048828125,20:45:00,2208.0,Below Opening Low,20:45:00,2208.0,Below Opening Low,0.24061601423767592,0.5300048828125,0.24061601423767592,0.5300048828125,2024-03-13,21:15:00,Crossed Below Opening Range Low,2200.0,,
2024-03-12,Tuesday,Win,2187.300048828125,2183.0,2209.10009765625,2178.0,4.300048828125,43.00048828125,0.4300048828125,22:45:00,2187.60009765625,Above Opening High,22:45:00,2187.60009765625,Above Opening High,0.973246980651102,2.15,0.973246980651102,2.15,2024-03-15,08:30:00,Crossed Below Opening Range Low,2184.10009765625,,
2024-03-13,Wednesday,Win,2201.5,2200.0,2206.89990234375,2183.89990234375,1.5,15.0,0.15,20:45:00,2202.10009765625,Above Opening High,21:30:00,2199.5,Below Opening Low,0.21749081969701295,0.47998046875,0.7143229247598782,1.560009765625,2024-03-17,21:00:00,Crossed Below Opening Range Low,2177.699951171875,,
2024-03-14,Thursday,Win,2187.300048828125,2186.0,2198.0,2178.60009765625,1.300048828125,13.00048828125,0.1300048828125,20:45:00,2187.800048828125,Above Opening High,20:45:00,2187.800048828125,Above Opening High,0.4640560132791174,1.0199951171875,0.4640560132791174,1.0199951171875,2024-03-20,04:00:00,Crossed Below Opening Range Low,2179.39990234375,,
2024-03-17,Sunday,Win,2181.300048828125,2179.5,2182.199951171875,2170.89990234375,1.800048828125,18.00048828125,0.1800048828125,20:45:00,2182.199951171875,Above Opening High,21:00:00,2177.699951171875,Below Opening Low,0.0,0.0,0.3132364058233879,0.6800048828125,2024-03-21,09:45:00,Crossed Below Opening Range Low,2215.60009765625,,
2024-03-18,Monday,Loss,2187.800048828125,2185.800048828125,2188.60009765625,2170.800048828125,2.0,20.0,0.2,21:30:00,2183.800048828125,Below Opening Low,21:30:00,2183.800048828125,Below Opening Low,0.598857550561502,1.3,0.598857550561502,1.3,2024-03-25,04:30:00,Crossed Below Opening Range Low,2186.800048828125,,
2024-03-19,Tuesday,Loss,2182.5,2179.60009765625,2187.0,2172.0,2.89990234375,28.9990234375,0.289990234375,21:15:00,2184.10009765625,Above Opening High,21:15:00,2184.10009765625,Above Opening High,0.1325972722336534,0.289990234375,0.1325972722336534,0.289990234375,2024-03-26,04:15:00,,,Crossed Above Opening Range High,2199.5
2024-03-20,Wednesday,Loss,2229.699951171875,2216.5,2236.39990234375,2173.89990234375,13.199951171875,131.99951171875,1.3199951171875,21:00:00,2233.0,Above Opening High,22:00:00,2199.800048828125,Below Opening Low,0.1520256882584773,0.339990234375,0.45208214648438155,0.9900146484375,2024-03-26,23:00:00,,,Crossed Above Opening Range High,2200.89990234375
2024-03-21,Thursday,Loss,2209.800048828125,2204.699951171875,2235.60009765625,2189.89990234375,5.10009765625,51.0009765625,0.510009765625,21:45:00,2196.800048828125,Below Opening Low,21:30:00,2198.199951171875,Above Opening High,0.31508958363759404,0.6900146484375,0.12524819761192998,0.2800048828125,2024-04-01,10:00:00,Crossed Below Opening Range Low,2257.699951171875,,
2024-03-24,Sunday,Win,2192.0,2186.800048828125,2201.0,2186.89990234375,5.199951171875,51.99951171875,0.5199951171875,21:15:00,2195.300048828125,Above Opening High,21:45:00,2191.60009765625,Below Opening Low,0.25897097555088594,0.5699951171875,0.24701063969379122,0.5400146484375,2024-04-04,01:45:00,Crossed Below Opening Range Low,2314.89990234375,,
2024-03-25,Monday,Win,2196.800048828125,2193.60009765625,2204.10009765625,2186.199951171875,3.199951171875,31.99951171875,0.3199951171875,21:15:00,2193.5,Below Opening Low,21:45:00,2195.60009765625,Below Opening Low,0.3339149662048036,0.7300048828125,0.1779507492478448,0.3900146484375,2024-04-05,04:00:00,,,Crossed Above Opening Range High,2310.0
2024-03-26,Tuesday,Win,2200.89990234375,2197.199951171875,2222.39990234375,2191.699951171875,3.699951171875,36.99951171875,0.3699951171875,21:30:00,2195.699951171875,Below Opening Low,22:30:00,2214.60009765625,Above Opening High,0.18250673400167067,0.4,0.16198045688485602,0.3599853515625,2024-04-07,21:15:00,,,Crossed Above Opening Range High,2332.5
2024-03-27,Wednesday,Loss,2212.60009765625,2207.5,2218.199951171875,2196.199951171875,5.10009765625,51.0009765625,0.510009765625,22:15:00,2214.300048828125,Above Opening High,23:00:00,2277.89990234375,Above Opening High,0.17581383236843376,0.389990234375,0.3606527894734467,0.8,2024-04-10,00:45:00,,,Crossed Above Opening Range High,2374.300048828125
2024-03-31,Sunday,Win,2276.800048828125,2260.39990234375,2285.89990234375,2269.699951171875,16.400146484375,164.00146484375,1.6400146484375,21:00:00,2279.699951171875,Above Opening High,21:15:00,2289.39990234375,Below Opening Low,0.27122583825819074,0.6199951171875,0.13558384505191579,0.3099853515625,2024-04-11,04:00:00,Crossed Below Opening Range Low,2349.39990234375,,
2024-04-01,Monday,Win,2274.10009765625,2268.199951171875,2286.5,2249.10009765625,5.900146484375,59.00146484375,0.5900146484375,22:45:00,2274.800048828125,Above Opening High,21:30:00,2336.800048828125,Above Opening High,0.511696967936803,1.1699951171875,1.5657139220697571,3.5800048828125,2024-04-12,12:15:00,Crossed Below Opening Range Low,2391.199951171875,,
2024-04-02,Tuesday,Loss,2306.0,2298.0,2308.300048828125,2270.60009765625,8.0,80.0,0.8,20:45:00,2321.800048828125,Above Opening High,21:30:00,2360.800048828125,Above Opening High,0.1333327732733789,0.3099853515625,0.2838768890209697,0.6599853515625,2024-04-15,13:15:00,,,Crossed Above Opening Range High,2383.5
2024-04-03,Wednesday,Loss,2320.89990234375,2316.10009765625,2324.89990234375,2285.60009765625,4.7998046875,47.998046875,0.47998046875,21:00:00,2295.89990234375,Below Opening Low,21:15:00,2365.300048828125,Below Opening Low,0.41988598655480674,0.9599853515625,0.35214462571595245,0.8300048828125,2024-04-16,02:30:00,Crossed Below Opening Range Low,2386.300048828125,,
