Date,Day of the Week,First Candle Close Outside of Range,First Candle Close Condition,First Candle Close Price,19:30-20:30 High,19:30-20:30 Low,20:30-16:00 High,20:30-16:00 Low,Break of Range Closing Time,Break of High Range,Break of High Range Cross Price,Break of Low Range,Break of Low Range Cross Price
2024-07-23,Tuesday,,,,,,,,06:15:00,Crossed Above High,19982.0,,
2024-07-24,Wednesday,,,,,,,,,,,,
2024-07-25,Thursday,21:30:00,Above High,19078.0,19063.75,19015.25,19390.5,18883.5,,,,,
2024-07-28,Sunday,23:30:00,Above High,19310.25,19308.25,19235.5,19330.25,19278.25,,,,,
2024-07-29,Monday,21:30:00,Below Low,19112.25,19174.0,19122.5,19377.25,19076.25,03:30:00,,,Crossed Below Low,19233.25
2024-07-30,Tuesday,20:45:00,Above High,19076.5,19076.0,19014.25,19319.25,18726.75,00:45:00,Crossed Above High,19180.5,,
2024-07-31,Wednesday,20:45:00,Below Low,19646.0,19716.75,19653.5,19698.75,19094.0,,,,,
2024-08-01,Thursday,22:15:00,Below Low,18754.5,18952.5,18866.25,19693.0,18685.75,,,,,
2024-08-04,Sunday,21:00:00,Below Low,18093.0,18296.75,18168.0,18246.75,18023.25,,,,,
2024-08-05,Monday,20:45:00,Above High,18336.25,18303.0,18211.0,18435.5,17346.0,,,,,
2024-08-06,Tuesday,21:30:00,Above High,18274.25,18194.5,18045.25,18483.0,17961.25,04:15:00,,,Crossed Below Low,18183.25
2024-08-07,Wednesday,21:15:00,Above High,17973.25,17942.25,17745.0,18558.5,17860.0,14:00:00,,,Crossed Below Low,18041.75
2024-08-08,Thursday,,,,,,,,,,,,
2024-08-11,Sunday,22:45:00,Above High,18652.75,18643.25,18582.5,18666.75,18583.25,,,,,
2024-08-12,Monday,20:45:00,Above High,18673.75,18668.0,18632.25,18765.5,18524.0,09:30:00,,,Crossed Below Low,18562.75
2024-08-13,Tuesday,21:30:00,Above High,19152.25,19124.0,19092.25,19153.25,18646.25,,,,,
2024-08-14,Wednesday,20:45:00,Above High,19165.75,19159.5,19100.25,19223.75,18925.5,04:00:00,,,Crossed Below Low,19079.0
2024-08-15,Thursday,23:30:00,Above High,19637.0,19635.25,19575.5,19645.25,19104.5,,,,,
