Date,Day of the Week,First Candle Close Outside of Range,First Candle Close Condition,First Candle Close Price,19:30-20:30 High,19:30-20:30 Low,20:30-16:00 High,20:30-16:00 Low,Break of Range Closing Time,Break of High Range,Break of High Range Cross Price,Break of Low Range,Break of Low Range Cross Price
2024-03-11,Monday,20:35:00,Below Low,78.0,78.12999725341797,78.01000213623047,78.47000122070312,76.79000091552734,21:40:00,Crossed Above High,78.1500015258789,,
2024-03-12,Tuesday,21:25:00,Above High,78.05000305175781,78.04000091552734,77.91999816894531,78.7300033569336,77.33999633789062,,,,,
2024-03-13,Wednesday,20:45:00,Above High,79.76000213623047,79.75,79.66000366210938,79.93000030517578,77.56999969482422,03:20:00,,,Crossed Below Low,77.87000274658203
2024-03-14,Thursday,20:55:00,Above High,81.12999725341797,81.11000061035156,80.91000366210938,81.62000274658203,79.63999938964844,02:05:00,,,Crossed Below Low,79.66000366210938
2024-03-17,Sunday,21:20:00,Above High,81.18000030517578,81.16000366210938,81.01000213623047,81.41999816894531,81.01000213623047,,,,,
2024-03-18,Monday,20:55:00,Below Low,82.62999725341797,82.80000305175781,82.72000122070312,83.08999633789062,81.12999725341797,,,,,
2024-03-19,Tuesday,21:05:00,Above High,83.16000366210938,83.12000274658203,83.12000274658203,83.8499984741211,82.38999938964844,04:55:00,Crossed Above High,82.80999755859375,,
2024-03-19,Tuesday,21:05:00,Above High,83.16000366210938,83.12000274658203,83.12000274658203,83.8499984741211,82.38999938964844,22:15:00,,,Crossed Below Low,83.11000061035156
2024-03-20,Wednesday,,,,,,,,,,,,
2024-03-21,Thursday,21:00:00,Below Low,80.79000091552734,80.95999908447266,80.81999969482422,81.91999816894531,80.30000305175781,,,,,
2024-03-24,Sunday,21:00:00,Above High,81.02999877929688,80.97000122070312,80.83999633789062,81.27999877929688,80.88999938964844,,,,,
2024-03-25,Monday,21:10:00,Above High,82.18000030517578,82.16000366210938,81.98999786376953,82.4800033569336,80.72000122070312,04:25:00,,,Crossed Below Low,80.81999969482422
2024-03-25,Monday,21:10:00,Above High,82.18000030517578,82.16000366210938,81.98999786376953,82.4800033569336,80.72000122070312,23:10:00,,,Crossed Below Low,81.9000015258789
2024-03-26,Tuesday,21:00:00,Below Low,81.08999633789062,81.31999969482422,81.13999938964844,82.36000061035156,80.80999755859375,,,,,
2024-03-27,Wednesday,20:55:00,Above High,81.83000183105469,81.7699966430664,81.70999908447266,81.97000122070312,80.55000305175781,07:40:00,Crossed Above High,81.31999969482422,,
2024-03-27,Wednesday,20:55:00,Above High,81.83000183105469,81.7699966430664,81.70999908447266,81.97000122070312,80.55000305175781,23:55:00,,,Crossed Below Low,81.70999908447266
2024-03-28,Thursday,,,,,,,,,,,,
2024-03-31,Sunday,20:50:00,Below Low,83.0199966430664,83.19999694824219,83.02999877929688,83.54000091552734,82.97000122070312,21:05:00,Crossed Above High,83.20999908447266,,
2024-04-01,Monday,20:35:00,Above High,84.01000213623047,84.0,83.8499984741211,84.48999786376953,82.5999984741211,,,,,
2024-04-02,Tuesday,20:45:00,Below Low,85.19999694824219,85.51000213623047,85.27999877929688,85.45999908447266,84.06999969482422,,,,,
2024-04-03,Wednesday,20:45:00,Above High,85.70999908447266,85.69000244140625,85.54000091552734,86.19999694824219,84.8499984741211,06:40:00,Crossed Above High,85.5199966430664,,
2024-04-04,Thursday,21:25:00,Below Low,86.7699966430664,87.06999969482422,86.83999633789062,87.22000122070312,84.63999938964844,02:30:00,,,Crossed Below Low,85.54000091552734
