Date,Day of the Week,Win/(Loss),Opening Range High,Opening Range Low,Daily High,Daily Low,Initial Range Size ($),Range Size (ticks),Range Size (points),First Candle Close Outside of Range Time,First Candle Close Price,First Candle Close Condition,First Candle Close Fully Outside of Open Range Time,First Fully Close Price,First Fully Close Condition,Max Distribution (%),Max Distribution/Drawdown (points),Max Distribution (Fully Outside) (%),Max Distribution/Drawdown (Fully Outside) (points),Date of Cross,Cross of Opening Range Closing Time,Cross of Opening Range Low,Cross of Opening Range Low Price,Cross of Opening Range High,Cross of Opening Range High Price
2024-03-10,Sunday,Win,18048.0,18012.0,18055.5,17990.5,36.0,144.0,9.0,22:55:00,18010.5,Below Opening Low,23:45:00,18010.25,Below Opening Low,0.11116978405269447,5.0,0.1097801617520358,4.9375,2024-03-13,03:00:00,,,Crossed Above Opening Range High,18493.5
2024-03-11,Monday,Loss,18061.0,18035.75,18065.5,17890.0,25.25,101.0,6.3125,20:40:00,18460.25,Below Opening Low,20:45:00,18463.25,Below Opening Low,2.957334076965979,132.5625,2.9740658114891243,133.3125,2024-03-14,09:45:00,Crossed Below Opening Range Low,18275.25,,
2024-03-12,Tuesday,Win,18486.75,18471.75,18491.0,17930.0,15.0,60.0,3.75,21:55:00,18379.25,Above Opening High,21:00:00,18264.5,Above Opening High,0.6755204885364173,31.25,0.8849318399827067,40.9375,2024-03-15,00:40:00,Crossed Below Opening Range Low,18223.5,,
2024-03-13,Wednesday,Loss,18377.5,18353.5,18504.25,18281.5,24.0,96.0,6.0,20:50:00,18261.5,Above Opening High,21:10:00,18098.5,Above Opening High,0.9048607436951419,41.6875,0.1546538602417484,7.125,2024-03-18,23:05:00,,,Crossed Above Opening Range High,18198.0
2024-03-14,Thursday,Loss,18257.0,18223.75,18428.25,18161.25,33.25,133.0,8.3125,20:55:00,18089.5,Above Opening High,20:50:00,18164.25,Below Opening Low,0.2068737242787003,9.375,0.2289939440758163,10.375,2024-03-20,06:30:00,,,Crossed Above Opening Range High,18286.0
2024-03-17,Sunday,Win,18088.75,18063.75,18127.0,18071.75,25.0,100.0,6.25,20:45:00,18169.0,Below Opening Low,21:35:00,18237.0,Below Opening Low,0.25520409430136154,11.5625,1.017822275767521,45.9375,2024-03-20,22:30:00,,,Crossed Above Opening Range High,18592.0
2024-03-18,Monday,Win,18196.5,18176.0,18380.75,18122.75,20.5,82.0,5.125,21:10:00,18244.75,Below Opening Low,20:45:00,18564.25,Below Opening Low,1.0607508343373075,47.875,1.8111769222331906,82.5625,2024-03-22,05:00:00,,,Crossed Above Opening Range High,18595.5
2024-03-19,Tuesday,Loss,18281.5,18246.75,18289.5,18053.25,34.75,139.0,8.6875,20:35:00,18565.5,Below Opening Low,21:40:00,18578.0,Below Opening Low,1.818032247449819,82.875,0.24821929635225554,11.5,2024-03-25,23:35:00,Crossed Below Opening Range Low,18531.5,,
2024-03-20,Wednesday,Loss,18585.25,18568.5,18596.75,18234.0,16.75,67.0,4.1875,20:40:00,18582.5,Below Opening Low,21:05:00,18552.0,Above Opening High,0.2725016188214979,12.625,0.12962022610043564,6.0625,2024-03-27,03:15:00,Crossed Below Opening Range Low,18479.5,,
2024-03-21,Thursday,Loss,18595.5,18584.0,18708.5,18532.0,11.5,46.0,2.875,22:20:00,18570.25,Below Opening Low,22:30:00,18496.0,Above Opening High,0.025585090625084163,1.1875,0.6599018883139574,30.6875,2024-04-02,01:15:00,Crossed Below Opening Range Low,18457.0,,
2024-03-24,Sunday,Loss,18598.0,18571.25,18601.25,18565.5,26.75,107.0,6.6875,20:45:00,18548.25,Above Opening High,21:40:00,18586.5,Below Opening Low,0.15073009891662742,7.0,0.12524746474889903,5.8125,2024-04-03,10:00:00,,,Crossed Above Opening Range High,18351.75
2024-03-25,Monday,Loss,18547.5,18532.25,18576.25,18415.0,15.25,61.0,3.8125,21:55:00,18493.25,Above Opening High,22:55:00,18487.0,Above Opening High,0.6740516951997314,31.375,0.6458543135280296,30.0625,2024-04-04,23:55:00,,,Crossed Above Opening Range High,18110.0
2024-03-26,Tuesday,Loss,18493.0,18483.0,18618.75,18439.25,10.0,40.0,2.5,21:35:00,18587.0,Below Opening Low,22:15:00,18299.25,Below Opening Low,0.12794095861446675,5.9375,0.5398055051920224,24.5625,2024-04-07,23:35:00,Crossed Below Opening Range Low,18280.0,,
2024-03-27,Wednesday,Loss,18503.5,18475.0,18572.25,18378.5,28.5,114.0,7.125,22:30:00,18481.5,Above Opening High,20:45:00,18081.25,Below Opening Low,0.6758118475325479,31.4375,0.1495492751014304,6.75,2024-04-09,00:45:00,,,Crossed Above Opening Range High,18315.25
2024-03-31,Sunday,Loss,18611.75,18589.75,18603.75,18563.25,22.0,88.0,5.5,21:15:00,18299.75,Below Opening Low,22:05:00,18289.0,Below Opening Low,0.5425526069996154,24.6875,0.2810105413222574,12.8125,2024-04-10,05:50:00,Crossed Below Opening Range Low,18366.75,,
2024-04-01,Monday,Loss,18481.25,18458.0,18607.25,18414.5,23.25,93.0,5.8125,20:35:00,18078.0,Below Opening Low,21:05:00,18382.0,Above Opening High,0.13154797346885083,5.9375,0.13598481278526517,6.3125,2024-04-11,06:05:00,Crossed Below Opening Range Low,18147.5,,
2024-04-02,Tuesday,Win,18333.25,18300.5,18514.0,18201.0,32.75,131.0,8.1875,21:30:00,18325.5,Above Opening High,22:00:00,18179.5,Above Opening High,0.0463619504745282,2.125,1.5844878368059343,72.625,2024-04-12,03:45:00,Crossed Below Opening Range Low,18473.0,,
2024-04-03,Wednesday,Win,18485.25,18416.5,18454.5,18232.75,68.75,275.0,17.1875,21:55:00,18287.25,Below Opening Low,23:25:00,18496.75,Above Opening High,0.2714150594234486,12.375,0.12243232213304313,5.625,2024-04-16,07:35:00,,,Crossed Above Opening Range High,17900.75
2024-04-04,Thursday,Win,18110.0,18084.0,18568.25,18054.25,26.0,104.0,6.5,20:50:00,18381.25,Above Opening High,22:30:00,17840.25,Below Opening Low,0.1412486927705116,6.5,0.25146806776994185,11.1875,2024-04-18,09:20:00,Crossed Below Opening Range Low,17677.0,,
2024-04-07,Sunday,Loss,18325.25,18283.75,18334.0,18270.5,41.5,166.0,10.375,21:50:00,18180.25,Above Opening High,22:00:00,17704.5,Above Opening High,1.5687601515971847,72.4375,1.4279913373037358,65.9375,2024-04-19,08:20:00,,,Crossed Above Opening Range High,17524.5
2024-04-08,Monday,Loss,18313.75,18291.75,18377.5,18237.75,22.0,88.0,5.5,20:40:00,18497.0,Above Opening High,21:05:00,17396.5,Below Opening Low,0.12014525426245663,5.5625,1.258712766112251,54.0625,2024-04-22,01:50:00,,,Crossed Above Opening Range High,17276.75
2024-04-09,Tuesday,Win,18380.5,18366.75,18407.25,18160.25,13.75,55.0,3.4375,22:00:00,17861.5,Below Opening Low,20:40:00,17216.0,Below Opening Low,0.37088027872214885,16.5,0.09302325581395349,4.0,2024-04-23,00:10:00,,,Crossed Above Opening Range High,17341.0
2024-04-10,Wednesday,Win,18176.25,18148.0,18470.0,18054.0,28.25,113.0,7.0625,21:10:00,17700.5,Above Opening High,21:50:00,17294.75,Below Opening Low,1.4901284209647572,66.9375,0.8513740068518114,36.5,2024-04-24,05:45:00,Crossed Below Opening Range Low,17679.5,,
2024-04-11,Thursday,Loss,18495.75,18473.0,18519.25,18085.0,22.75,91.0,5.6875,20:55:00,17437.0,Below Opening Low,21:20:00,17721.0,Above Opening High,1.4944485673957013,64.1875,0.13786506105452703,6.125,2024-04-25,01:00:00,Crossed Below Opening Range Low,17442.75,,
2024-04-14,Sunday,Loss,18255.0,18192.25,18243.0,18194.5,62.75,251.0,15.6875,20:35:00,17232.0,Below Opening Low,20:50:00,17486.25,Above Opening High,0.18604651162790697,8.0,1.793189356740393,77.375,2024-04-26,03:05:00,Crossed Below Opening Range Low,17741.5,,
2024-04-15,Monday,Loss,17894.0,17863.0,18351.0,17795.5,31.0,124.0,7.75,21:45:00,17310.5,Below Opening Low,21:35:00,17776.25,Above Opening High,0.943217435673154,40.4375,0.06591013296652912,2.875,2024-04-29,09:40:00,Crossed Below Opening Range Low,17845.75,,
2024-04-16,Tuesday,Win,17940.0,17892.0,17988.0,17791.25,48.0,192.0,12.0,21:15:00,17722.5,Above Opening High,22:00:00,17900.25,Above Opening High,0.1296103237440478,5.75,0.07184920120593953,3.1875,2024-04-30,01:15:00,Crossed Below Opening Range Low,17896.25,,
2024-04-17,Wednesday,Win,17700.25,17678.75,17968.25,17616.0,21.5,86.0,5.375,20:45:00,17488.25,Above Opening High,22:35:00,17915.75,Above Opening High,1.7279406599890423,76.875,0.18684236404759563,8.3125,2024-05-01,02:35:00,Crossed Below Opening Range Low,17474.0,,
2024-04-18,Thursday,Win,17517.25,17437.5,17771.0,17180.25,79.75,319.0,19.9375,21:30:00,17770.0,Above Opening High,23:05:00,17520.75,Above Opening High,0.09978777529479559,4.4375,2.1967365181093728,97.6875,2024-05-02,09:45:00,Crossed Below Opening Range Low,17492.5,,
