Date,Day of the Week,Win/(Loss),Opening Range High,Opening Range Low,Daily High,Daily Low,Initial Range Size ($),Range Size (ticks),Range Size (points),First Candle Close Outside of Range Time,First Candle Close Price,First Candle Close Condition,First Candle Close Fully Outside of Open Range Time,First Fully Close Price,First Fully Close Condition,Max Distribution (%),Max Distribution/Drawdown (points),Max Distribution (Fully Outside) (%),Max Distribution/Drawdown (Fully Outside) (points),Date of Cross,Cross of Opening Range Closing Time,Cross of Opening Range Low,Cross of Opening Range Low Price,Cross of Opening Range High,Cross of Opening Range High Price
2024-03-10,Sunday,Win,5131.25,5123.5,5133.0,5119.25,7.75,31.0,1.9375,22:30:00,5123.25,Below Opening Low,23:50:00,5122.25,Below Opening Low,0.07813644576842312,1.0,0.058602334326317326,0.75,2024-03-11,03:55:00,,,Crossed Above Opening Range High,5185.75
2024-03-11,Monday,Win,5201.5,5196.75,5202.25,5103.0,4.75,19.0,1.1875,20:35:00,5241.25,Below Opening Low,20:45:00,5240.0,Below Opening Low,1.2655170748200744,16.375,1.241365985605951,16.0625,2024-03-13,03:00:00,,,Crossed Above Opening Range High,5245.5
2024-03-12,Tuesday,Win,5244.5,5241.5,5246.75,5175.75,3.0,12.0,0.75,20:50:00,5218.25,Above Opening High,21:35:00,5188.75,Above Opening High,0.6709812505948415,8.8125,0.11420957456933473,1.5,2024-03-15,01:40:00,Crossed Below Opening Range Low,5210.0,,
2024-03-13,Wednesday,Loss,5239.25,5234.75,5247.5,5217.5,4.5,18.0,1.125,21:05:00,5187.5,Above Opening High,20:50:00,5205.25,Below Opening Low,0.13956398286731797,1.8125,0.2552003081664098,3.3125,2024-03-19,00:10:00,,,Crossed Above Opening Range High,5211.25
2024-03-14,Thursday,Win,5217.75,5210.0,5253.5,5188.0,7.75,31.0,1.9375,20:45:00,5206.0,Below Opening Low,21:35:00,5235.0,Below Opening Low,0.2696456086286595,3.5,0.9448515233320478,12.25,2024-03-20,07:00:00,,,Crossed Above Opening Range High,5242.0
2024-03-17,Sunday,Win,5187.25,5181.75,5194.75,5183.25,5.5,22.0,1.375,21:15:00,5236.0,Below Opening Low,21:40:00,5299.5,Below Opening Low,0.9641342074816814,12.5,1.270781578444487,16.625,2024-03-20,22:30:00,,,Crossed Above Opening Range High,5304.5
2024-03-18,Monday,Win,5210.75,5206.75,5240.25,5192.0,4.0,16.0,1.0,20:35:00,5299.75,Below Opening Low,21:40:00,5307.5,Below Opening Low,1.2755589527995415,16.6875,0.15568240788790866,2.0625,2024-03-22,06:40:00,,,Crossed Above Opening Range High,5311.0
2024-03-19,Tuesday,Loss,5240.75,5236.25,5244.75,5186.0,4.5,18.0,1.125,21:35:00,5307.25,Below Opening Low,22:20:00,5289.0,Below Opening Low,0.15096475916403262,2.0,0.028368794326241134,0.375,2024-03-25,23:40:00,Crossed Below Opening Range Low,5282.0,,
2024-03-20,Wednesday,Loss,5304.0,5300.0,5307.0,5233.0,4.0,16.0,1.0,21:10:00,5290.75,Below Opening Low,20:45:00,5286.5,Above Opening High,0.061465721040189124,0.8125,0.12275731822474031,1.625,2024-03-27,10:20:00,Crossed Below Opening Range Low,5274.0,,
2024-03-21,Thursday,Win,5311.0,5308.5,5324.0,5299.25,2.5,10.0,0.625,20:40:00,5286.0,Above Opening High,22:00:00,5276.75,Above Opening High,0.1322501416965804,1.75,0.448705837899112,5.9375,2024-04-02,01:15:00,Crossed Below Opening Range Low,5285.5,,
