Date,Day of the Week,First Candle Close Outside of Range,First Candle Close Condition,First Candle Close Price,19:30-20:30 High,19:30-20:30 Low,20:30-16:00 High,20:30-16:00 Low,Break of Range Closing Time,Break of Low Range,Break of Low Range Cross Price,Break of High Range,Break of High Range Cross Price
2024-04-29,Monday,20:40:00,Above High,2345.699951171875,2345.60009765625,2343.0,2358.5,2336.800048828125,03:55:00,,,Crossed Above High,2348.800048828125
2024-04-29,Monday,20:40:00,Above High,2345.699951171875,2345.60009765625,2343.0,2358.5,2336.800048828125,22:10:00,Crossed Below Low,2340.800048828125,,
2024-04-30,Tuesday,20:40:00,Below Low,2298.39990234375,2304.0,2298.699951171875,2340.699951171875,2292.89990234375,,,,,
2024-05-01,Wednesday,21:05:00,Above High,2357.5,2357.10009765625,2352.699951171875,2361.0,2291.699951171875,05:50:00,,,Crossed Above High,2324.5
2024-05-01,Wednesday,21:05:00,Above High,2357.5,2357.10009765625,2352.699951171875,2361.0,2291.699951171875,22:30:00,Crossed Below Low,2352.199951171875,,
2024-05-02,Thursday,21:00:00,Above High,2335.5,2335.199951171875,2332.199951171875,2351.800048828125,2316.5,22:10:00,Crossed Below Low,2332.10009765625,,
2024-05-05,Sunday,21:00:00,Above High,2336.699951171875,2330.60009765625,2323.0,2346.300048828125,2324.39990234375,,,,,
2024-05-06,Monday,20:55:00,Above High,2360.0,2359.300048828125,2356.5,2363.60009765625,2339.10009765625,21:20:00,Crossed Below Low,2356.300048828125,,
2024-05-07,Tuesday,21:00:00,Below Low,2342.60009765625,2344.800048828125,2344.800048828125,2355.39990234375,2337.60009765625,22:55:00,,,Crossed Above High,2346.800048828125
2024-05-08,Wednesday,20:50:00,Above High,2339.699951171875,2338.89990234375,2337.10009765625,2351.5,2333.89990234375,22:05:00,Crossed Below Low,2337.10009765625,,
2024-05-09,Thursday,21:00:00,Above High,2379.89990234375,2377.699951171875,2375.10009765625,2385.0,2335.60009765625,,,,,
2024-05-12,Sunday,20:35:00,Above High,2392.10009765625,2391.300048828125,2388.89990234375,2392.89990234375,2383.800048828125,21:10:00,Crossed Below Low,2387.89990234375,,
2024-05-13,Monday,20:35:00,Below Low,2365.199951171875,2368.0,2366.300048828125,2385.10009765625,2361.39990234375,21:10:00,,,Crossed Above High,2368.5
2024-05-14,Tuesday,21:10:00,Above High,2384.699951171875,2384.5,2383.300048828125,2389.10009765625,2364.300048828125,,,,,
2024-05-15,Wednesday,20:50:00,Above High,2421.800048828125,2421.699951171875,2417.89990234375,2424.5,2379.60009765625,09:50:00,Crossed Below Low,2380.89990234375,,
2024-05-15,Wednesday,20:50:00,Above High,2421.800048828125,2421.699951171875,2417.89990234375,2424.5,2379.60009765625,22:00:00,Crossed Below Low,2417.5,,
2024-05-16,Thursday,21:00:00,Below Low,2404.699951171875,2406.699951171875,2404.800048828125,2421.0,2398.0,22:25:00,,,Crossed Above High,2407.300048828125
2024-05-19,Sunday,20:50:00,Above High,2453.60009765625,2452.0,2444.300048828125,2467.5,2449.300048828125,,,,,
2024-05-20,Monday,20:35:00,Below Low,2451.60009765625,2454.60009765625,2452.300048828125,2477.0,2432.800048828125,08:40:00,Crossed Below Low,2436.0,,
2024-05-20,Monday,20:35:00,Below Low,2451.60009765625,2454.60009765625,2452.300048828125,2477.0,2432.800048828125,20:45:00,,,Crossed Above High,2455.0
2024-05-21,Tuesday,20:35:00,Below Low,2447.39990234375,2450.199951171875,2448.300048828125,2461.60009765625,2435.800048828125,22:00:00,,,Crossed Above High,2450.300048828125
2024-05-22,Wednesday,20:35:00,Below Low,2405.5,2408.0,2405.89990234375,2445.60009765625,2390.800048828125,,,,,
2024-05-23,Thursday,21:30:00,Above High,2357.5,2357.199951171875,2351.699951171875,2398.10009765625,2348.5,22:25:00,Crossed Below Low,2348.89990234375,,
2024-05-26,Sunday,20:35:00,Below Low,2359.0,2362.300048828125,2359.699951171875,2371.39990234375,2358.39990234375,21:10:00,,,Crossed Above High,2363.10009765625
2024-05-27,Monday,21:10:00,Below Low,2373.5,2377.10009765625,2374.89990234375,2382.39990234375,2361.699951171875,21:35:00,,,Crossed Above High,2377.89990234375
2024-05-28,Tuesday,20:35:00,Below Low,2381.39990234375,2384.199951171875,2381.800048828125,2387.89990234375,2363.0,,,,,
2024-05-29,Wednesday,20:35:00,Below Low,2356.699951171875,2360.800048828125,2357.10009765625,2384.199951171875,2349.300048828125,21:10:00,,,Crossed Above High,2360.89990234375
2024-05-30,Thursday,20:40:00,Above High,2366.300048828125,2365.5,2363.699951171875,2373.699951171875,2343.60009765625,23:00:00,Crossed Below Low,2360.699951171875,,
2024-06-02,Sunday,20:45:00,Above High,2347.39990234375,2346.5,2344.199951171875,2351.5,2340.800048828125,23:25:00,Crossed Below Low,2343.89990234375,,
2024-06-03,Monday,21:05:00,Below Low,2369.699951171875,2373.0,2370.10009765625,2375.5,2334.60009765625,,,,,
2024-06-04,Tuesday,21:00:00,Below Low,2346.800048828125,2348.89990234375,2347.0,2372.10009765625,2335.199951171875,21:45:00,,,Crossed Above High,2348.89990234375
2024-06-05,Wednesday,21:00:00,Above High,2377.39990234375,2375.10009765625,2373.5,2394.5,2347.800048828125,,,,,
2024-06-06,Thursday,20:50:00,Above High,2397.39990234375,2397.10009765625,2394.800048828125,2400.60009765625,2372.199951171875,21:10:00,Crossed Below Low,2392.800048828125,,
2024-06-09,Sunday,21:05:00,Below Low,2310.800048828125,2316.800048828125,2311.0,2318.300048828125,2310.699951171875,22:10:00,,,Crossed Above High,2316.800048828125
2024-06-10,Monday,20:40:00,Above High,2328.0,2327.699951171875,2326.0,2331.39990234375,2304.60009765625,21:00:00,Crossed Below Low,2325.39990234375,,
2024-06-11,Tuesday,20:50:00,Below Low,2330.699951171875,2332.89990234375,2330.800048828125,2337.199951171875,2314.60009765625,,,,,
2024-06-12,Wednesday,21:05:00,Below Low,2333.10009765625,2338.89990234375,2333.199951171875,2358.89990234375,2323.800048828125,02:15:00,,,Crossed Above High,2332.89990234375
2024-06-13,Thursday,20:35:00,Above High,2319.800048828125,2319.5,2316.699951171875,2342.39990234375,2310.60009765625,08:50:00,,,Crossed Above High,2339.300048828125
2024-06-16,Sunday,21:00:00,Below Low,2339.60009765625,2344.699951171875,2340.0,2344.0,2336.199951171875,,,,,
2024-06-17,Monday,20:40:00,Above High,2340.199951171875,2339.699951171875,2334.60009765625,2342.60009765625,2324.300048828125,,,,,
2024-06-18,Tuesday,21:05:00,Below Low,2342.10009765625,2344.39990234375,2342.5,2348.199951171875,2320.60009765625,02:10:00,Crossed Below Low,2334.60009765625,,
2024-06-18,Tuesday,21:05:00,Below Low,2342.10009765625,2344.39990234375,2342.5,2348.199951171875,2320.60009765625,21:45:00,,,Crossed Above High,2345.0
2024-06-19,Wednesday,20:55:00,Above High,2343.60009765625,2343.300048828125,2341.39990234375,2353.10009765625,2338.39990234375,,,,,
2024-06-20,Thursday,20:50:00,Above High,2377.89990234375,2377.699951171875,2372.39990234375,2379.5,2345.10009765625,21:30:00,Crossed Below Low,2370.800048828125,,
2024-06-23,Sunday,20:40:00,Above High,2333.300048828125,2332.89990234375,2329.699951171875,2339.199951171875,2330.39990234375,,,,,
2024-06-24,Monday,20:35:00,Below Low,2340.60009765625,2344.0,2341.39990234375,2347.5,2333.699951171875,,,,,
2024-06-25,Tuesday,21:00:00,Below Low,2329.800048828125,2335.800048828125,2330.300048828125,2349.60009765625,2321.800048828125,05:15:00,,,Crossed Above High,2345.199951171875
2024-06-26,Wednesday,,,,,,,,,,,,
2024-06-27,Thursday,20:40:00,Below Low,2334.5,2338.800048828125,2334.60009765625,2341.89990234375,2306.800048828125,,,,,
2024-06-30,Sunday,21:25:00,Above High,2337.800048828125,2336.39990234375,2332.199951171875,2338.800048828125,2332.699951171875,,,,,
2024-07-01,Monday,23:00:00,Below Low,2340.699951171875,2389.60009765625,2341.199951171875,2394.0,2328.300048828125,00:35:00,Crossed Below Low,2332.0,,
2024-07-02,Tuesday,21:30:00,Below Low,2385.10009765625,2387.39990234375,2385.300048828125,2391.800048828125,2327.699951171875,23:50:00,,,Crossed Above High,2387.60009765625
2024-07-03,Wednesday,,,,,,,,,,,,
2024-07-04,Thursday,,,,,,,,,,,,
2024-07-07,Sunday,20:35:00,Above High,2442.300048828125,2442.199951171875,2440.199951171875,2446.300048828125,2436.800048828125,22:35:00,Crossed Below Low,2439.89990234375,,
2024-07-08,Monday,21:10:00,Above High,2418.800048828125,2418.10009765625,2415.89990234375,2441.60009765625,2406.10009765625,22:00:00,Crossed Below Low,2415.800048828125,,
2024-07-09,Tuesday,21:00:00,Below Low,2418.5,2420.39990234375,2418.800048828125,2425.699951171875,2403.60009765625,21:15:00,,,Crossed Above High,2421.10009765625
2024-07-10,Wednesday,20:40:00,Above High,2426.300048828125,2426.0,2425.10009765625,2440.60009765625,2420.300048828125,,,,,
2024-07-11,Thursday,21:20:00,Below Low,2464.60009765625,2469.10009765625,2464.89990234375,2478.0,2430.0,,,,,
2024-07-14,Sunday,21:10:00,Below Low,2458.10009765625,2461.5,2458.60009765625,2464.60009765625,2457.89990234375,21:50:00,,,Crossed Above High,2462.300048828125
2024-07-15,Monday,20:40:00,Below Low,2473.10009765625,2475.60009765625,2473.39990234375,2493.0,2454.199951171875,21:00:00,,,Crossed Above High,2475.699951171875
2024-07-16,Tuesday,20:35:00,Above High,2522.89990234375,2522.800048828125,2520.0,2536.0,2478.39990234375,23:25:00,Crossed Below Low,2519.800048828125,,
2024-07-17,Wednesday,21:10:00,Above High,2515.5,2514.39990234375,2509.800048828125,2537.5,2504.699951171875,,,,,
2024-07-18,Thursday,21:10:00,Below Low,2477.10009765625,2496.0,2477.5,2527.5,2471.5,12:40:00,Crossed Below Low,2508.300048828125,,
2024-07-21,Sunday,21:00:00,Below Low,2456.5,2461.5,2456.699951171875,2462.300048828125,2453.800048828125,21:30:00,,,Crossed Above High,2462.0
2024-07-22,Monday,20:50:00,Above High,2448.199951171875,2446.89990234375,2443.60009765625,2457.800048828125,2432.699951171875,,,,,
2024-07-23,Tuesday,20:55:00,Below Low,2456.89990234375,2458.60009765625,2457.0,2467.199951171875,2437.0,01:20:00,Crossed Below Low,2443.199951171875,,
2024-07-23,Tuesday,20:55:00,Below Low,2456.89990234375,2458.60009765625,2457.0,2467.199951171875,2437.0,21:10:00,,,Crossed Above High,2460.300048828125
2024-07-24,Wednesday,21:15:00,Below Low,2439.5,2464.0,2443.5,2481.10009765625,2413.10009765625,,,,,
2024-07-25,Thursday,21:00:00,Below Low,2406.300048828125,2411.0,2407.300048828125,2429.0,2398.39990234375,21:30:00,,,Crossed Above High,2412.699951171875
2024-07-28,Sunday,,,,,,,,,,,,
2024-07-29,Monday,,,,,,,,,,,,
2024-07-30,Tuesday,,,,,,,,,,,,
2024-07-31,Wednesday,,,,,,,,,,,,
2024-08-01,Thursday,,,,,,,,,,,,
2024-08-04,Sunday,22:50:00,Above High,2487.199951171875,2486.199951171875,2455.699951171875,2494.60009765625,2461.199951171875,,,,,
2024-08-05,Monday,20:40:00,Above High,2456.800048828125,2455.10009765625,2445.5,2500.800048828125,2403.60009765625,06:55:00,Crossed Below Low,2449.10009765625,,
2024-08-06,Tuesday,21:10:00,Above High,2427.699951171875,2426.89990234375,2421.5,2457.10009765625,2418.89990234375,01:45:00,Crossed Below Low,2443.0,,
2024-08-06,Tuesday,21:10:00,Above High,2427.699951171875,2426.89990234375,2421.5,2457.10009765625,2418.89990234375,21:20:00,Crossed Below Low,2419.699951171875,,
2024-08-07,Wednesday,21:00:00,Above High,2427.199951171875,2426.800048828125,2422.300048828125,2447.39990234375,2423.5,,,,,
2024-08-08,Thursday,21:00:00,Below Low,2461.39990234375,2464.89990234375,2462.0,2468.39990234375,2431.199951171875,21:40:00,,,Crossed Above High,2465.0
2024-08-11,Sunday,21:25:00,Above High,2468.5,2468.300048828125,2465.800048828125,2469.39990234375,2462.699951171875,21:35:00,Crossed Below Low,2465.800048828125,,
2024-08-12,Monday,20:35:00,Below Low,2510.60009765625,2517.199951171875,2512.199951171875,2514.5,2467.0,,,,,
2024-08-13,Tuesday,20:50:00,Above High,2506.300048828125,2506.199951171875,2502.39990234375,2515.0,2494.60009765625,22:10:00,Crossed Below Low,2500.39990234375,,
2024-08-14,Wednesday,20:35:00,Above High,2490.800048828125,2489.300048828125,2479.699951171875,2519.699951171875,2476.199951171875,,,,,
2024-08-15,Thursday,22:15:00,Below Low,2493.39990234375,2497.300048828125,2493.60009765625,2508.0,2469.10009765625,08:55:00,Crossed Below Low,2478.39990234375,,
