Date,Day of the Week,Win/(Loss),Opening Range High,Opening Range Low,Daily High,Daily Low,Initial Range Size ($),Range Size (ticks),Range Size (points),First Candle Close Outside of Range Time,First Candle Close Price,First Candle Close Condition,First Candle Close Fully Outside of Open Range Time,First Fully Close Price,First Fully Close Condition,Max Distribution (%),Max Distribution/Drawdown (points),Max Distribution (Fully Outside) (%),Max Distribution/Drawdown (Fully Outside) (points),Date of Cross,Cross of Opening Range Closing Time,Cross of Opening Range Low,Cross of Opening Range Low Price,Cross of Opening Range High,Cross of Opening Range High Price
2024-03-11,Monday,Win,2100.0,2097.800048828125,2114.10009765625,2070.0,2.199951171875,21.99951171875,0.2199951171875,20:50:00,2097.699951171875,Below Opening Low,20:55:00,2097.0,Below Opening Low,1.3381618923611112,2.7699951171875,1.3043478260869565,2.7,2024-03-11,23:00:00,,,Crossed Above Opening Range High,2100.10009765625
2024-03-12,Tuesday,Win,2089.300048828125,2087.199951171875,2109.199951171875,2073.60009765625,2.10009765625,21.0009765625,0.210009765625,20:40:00,2086.0,Below Opening Low,20:45:00,2086.39990234375,Below Opening Low,0.5979890894953839,1.239990234375,0.6172745025411298,1.27998046875,2024-03-13,03:05:00,,,Crossed Above Opening Range High,2090.199951171875
2024-03-13,Wednesday,Win,2099.699951171875,2096.199951171875,2105.89990234375,2084.5,3.5,35.0,0.35,23:35:00,2096.0,Below Opening Low,23:40:00,2096.0,Below Opening Low,0.5516910530103142,1.15,0.5516910530103142,1.15,2024-03-14,02:55:00,,,Crossed Above Opening Range High,2099.800048828125
2024-03-14,Thursday,Win,2056.60009765625,2053.800048828125,2106.300048828125,2040.300048828125,2.800048828125,28.00048828125,0.2800048828125,20:50:00,2056.89990234375,Above Opening High,21:00:00,2057.10009765625,Above Opening High,2.3453518178409385,4.9400146484375,2.335847221731216,4.9199951171875,2024-03-15,09:25:00,Crossed Below Opening Range Low,2051.300048828125,,
2024-03-17,Sunday,Win,2063.60009765625,2060.60009765625,2066.0,2061.300048828125,3.0,30.0,0.3,21:35:00,2063.699951171875,Above Opening High,21:45:00,2064.39990234375,Above Opening High,0.11132859768272023,0.2300048828125,0.07744906371006777,0.160009765625,2024-03-18,09:35:00,Crossed Below Opening Range Low,2057.5,,
2024-03-18,Monday,Win,2049.199951171875,2047.800048828125,2076.39990234375,2044.5999755859375,1.39990234375,13.9990234375,0.139990234375,20:45:00,2047.0,Below Opening Low,20:50:00,2046.5,Below Opening Low,0.11738356855720423,0.24000244140625,0.09292890720679944,0.19000244140625,2024-03-19,00:05:00,,,Crossed Above Opening Range High,2049.300048828125
2024-03-19,Tuesday,Win,2059.10009765625,2056.800048828125,2065.699951171875,2032.4000244140625,2.300048828125,23.00048828125,0.2300048828125,21:10:00,2056.60009765625,Below Opening Low,21:15:00,2056.699951171875,Below Opening Low,1.190714079486608,2.42000732421875,1.1956271632509021,2.42999267578125,2024-03-20,10:25:00,,,Crossed Above Opening Range High,2061.699951171875
2024-03-20,Wednesday,Win,2110.5,2105.5,2112.5,2047.699951171875,5.0,50.0,0.5,20:35:00,2105.0,Below Opening Low,23:15:00,2111.60009765625,Above Opening High,2.798263915342326,5.7300048828125,0.0425989275147929,0.089990234375,2024-03-20,23:10:00,,,Crossed Above Opening Range High,2111.39990234375
2024-03-21,Thursday,Win,2129.199951171875,2127.199951171875,2132.60009765625,2104.699951171875,2.0,20.0,0.2,20:50:00,2129.39990234375,Above Opening High,20:55:00,2130.10009765625,Above Opening High,0.150060731780752,0.32001953125,0.11722779168713002,0.25,2024-03-21,21:55:00,Crossed Below Opening Range Low,2125.199951171875,,
2024-03-24,Sunday,Win,2096.699951171875,2093.699951171875,2096.39990234375,2093.0,3.0,30.0,0.3,21:10:00,2093.39990234375,Below Opening Low,20:40:00,2106.39990234375,Above Opening High,0.019106657608695652,0.039990234375,0.2623545247188318,0.55,2024-03-25,09:10:00,,,Crossed Above Opening Range High,2097.0
