Date,Day of the Week,Win/(Loss),Opening Range High,Opening Range Low,Daily High,Daily Low,Initial Range Size ($),Range Size (ticks),Range Size (points),First Candle Close Outside of Range Time,First Candle Close Price,First Candle Close Condition,First Candle Close Fully Outside of Open Range Time,First Fully Close Price,First Fully Close Condition,Max Distribution (%),Max Distribution/Drawdown (points),Max Distribution (Fully Outside) (%),Max Distribution/Drawdown (Fully Outside) (points),Date of Cross,Cross of Opening Range Closing Time,Cross of Opening Range Low,Cross of Opening Range Low Price,Cross of Opening Range High,Cross of Opening Range High Price
2024-03-11,Monday,Win,18060.75,18035.5,18066.0,17890.75,25.25,2525.0,0.2525,20:35:00,18223.0,Below Opening Low,20:40:00,18212.0,Below Opening Low,1.6341327384272168,2.93,1.5727830451756832,2.82,2024-03-13,03:00:00,,,Crossed Above Opening Range High,18246.0
2024-03-12,Tuesday,Win,18238.0,18224.5,18241.75,17930.0,13.5,1350.0,0.135,21:55:00,18129.0,Above Opening High,21:55:00,18129.0,Above Opening High,0.6983813984060472,1.275,0.6983813984060472,1.275,2024-03-14,09:45:00,Crossed Below Opening Range Low,18027.25,,
2024-03-13,Wednesday,Win,18126.25,18105.0,18256.5,18033.25,21.25,2125.0,0.2125,20:50:00,18014.25,Above Opening High,21:00:00,18016.0,Above Opening High,0.8994512522176837,1.635,0.8898240981419593,1.6175,2024-03-15,00:35:00,Crossed Below Opening Range Low,17972.75,,
2024-03-14,Thursday,Loss,18008.75,17977.5,18177.75,17915.5,31.25,3125.0,0.3125,20:55:00,18089.75,Above Opening High,21:10:00,18098.75,Above Opening High,0.20549456611684228,0.3725,0.15584487228995422,0.2825,2024-03-18,23:05:00,,,Crossed Above Opening Range High,18198.25
2024-03-17,Sunday,Win,18088.5,18063.5,18127.0,18071.75,25.0,2500.0,0.25,20:45:00,18169.25,Below Opening Low,20:50:00,18164.25,Below Opening Low,0.25796661608497723,0.4675,0.23037660366947163,0.4175,2024-03-20,06:30:00,,,Crossed Above Opening Range High,18285.75
2024-03-18,Monday,Win,18196.25,18175.75,18381.0,18122.5,20.5,2050.0,0.205,21:10:00,18244.5,Below Opening Low,21:35:00,18236.5,Below Opening Low,1.059366042125379,1.9125,1.015052691343664,1.8325,2024-03-20,22:30:00,,,Crossed Above Opening Range High,18592.25
2024-03-19,Tuesday,Win,18281.25,18246.75,18289.25,18053.25,34.5,3450.0,0.345,20:35:00,18565.0,Below Opening Low,20:40:00,18565.25,Below Opening Low,1.8152901173631677,3.31,1.8166611824064933,3.3125,2024-03-22,05:00:00,,,Crossed Above Opening Range High,18595.0
2024-03-20,Wednesday,Loss,18584.75,18569.0,18596.5,18234.0,15.75,1575.0,0.1575,20:40:00,18583.0,Below Opening Low,20:45:00,18583.25,Below Opening Low,0.2738469424921421,0.5075,0.27519594220885213,0.51,2024-03-24,22:15:00,Crossed Below Opening Range Low,18571.25,,
2024-03-21,Thursday,Win,18595.0,18584.0,18709.0,18532.25,11.0,1100.0,0.11,21:35:00,18597.75,Above Opening High,21:05:00,18551.5,Above Opening High,0.018815939788992677,0.035,0.1330555742221625,0.2475,2024-03-25,23:35:00,Crossed Below Opening Range Low,18531.75,,
2024-03-24,Sunday,Loss,18597.5,18571.75,18601.25,18565.75,25.75,2575.0,0.2575,20:45:00,18548.5,Above Opening High,22:30:00,18495.75,Above Opening High,0.14938429446201468,0.2775,0.6634815961240831,1.2325,2024-03-26,22:20:00,,,Crossed Above Opening Range High,18493.25
2024-03-25,Monday,Loss,18547.25,18532.25,18576.25,18414.75,15.0,1500.0,0.15,21:35:00,18482.5,Below Opening Low,21:40:00,18586.5,Below Opening Low,0.2345540084330979,0.4325,0.12524746474889903,0.2325,2024-04-02,01:15:00,Crossed Below Opening Range Low,18457.25,,
2024-03-26,Tuesday,Win,18493.25,18483.0,18619.0,18439.25,10.25,1025.0,0.1025,21:35:00,18586.5,Below Opening Low,22:55:00,18487.0,Above Opening High,0.12524746474889903,0.2325,0.6450225757901527,1.2,2024-04-03,10:00:00,,,Crossed Above Opening Range High,18352.25
