Date,Day of the Week,First Candle Close Outside of Range,First Candle Close Condition,First Candle Close Price,19:30-20:30 High,19:30-20:30 Low,20:30-16:00 High,20:30-16:00 Low,Break of Range Closing Time,Break of High Range,Break of High Range Cross Price,Break of Low Range,Break of Low Range Cross Price
2024-03-11,Monday,20:50:00,Below Low,2097.60009765625,2100.10009765625,2097.89990234375,2114.10009765625,2070.5,23:15:00,Crossed Above High,2100.10009765625,,
2024-03-12,Tuesday,20:40:00,Below Low,2086.300048828125,2089.39990234375,2087.199951171875,2109.300048828125,2073.199951171875,,,,,
2024-03-13,Wednesday,23:35:00,Below Low,2096.0,2099.39990234375,2096.10009765625,2106.0,2084.39990234375,03:00:00,Crossed Above High,2089.39990234375,,
2024-03-14,Thursday,20:35:00,Above High,2056.699951171875,2056.60009765625,2053.699951171875,2106.199951171875,2040.4000244140625,02:55:00,Crossed Above High,2099.800048828125,,
2024-03-17,Sunday,21:45:00,Above High,2064.5,2063.60009765625,2060.5,2065.89990234375,2061.10009765625,,,,,
2024-03-18,Monday,20:45:00,Below Low,2046.800048828125,2049.199951171875,2047.9000244140625,2076.39990234375,2044.5,09:35:00,,,Crossed Below Low,2057.39990234375
2024-03-19,Tuesday,21:10:00,Below Low,2056.5,2059.199951171875,2056.699951171875,2065.699951171875,2032.5,00:05:00,Crossed Above High,2049.39990234375,,
2024-03-20,Wednesday,20:35:00,Below Low,2105.0,2110.39990234375,2105.5,2112.39990234375,2047.800048828125,10:25:00,Crossed Above High,2061.60009765625,,
2024-03-20,Wednesday,20:35:00,Below Low,2105.0,2110.39990234375,2105.5,2112.39990234375,2047.800048828125,23:10:00,Crossed Above High,2111.300048828125,,
2024-03-21,Thursday,20:50:00,Above High,2129.5,2129.300048828125,2127.300048828125,2132.699951171875,2104.89990234375,21:55:00,,,Crossed Below Low,2125.300048828125
2024-03-24,Sunday,21:10:00,Below Low,2093.39990234375,2096.60009765625,2093.699951171875,2096.39990234375,2093.199951171875,,,,,
