Datetime,Open,High,Low,Close,Adj Close,Volume
2024-04-30 18:00:00-04:00,947.7000122070312,947.7000122070312,944.7000122070312,946.0999755859376,946.0999755859376,0
2024-04-30 18:01:00-04:00,946.2999877929688,946.5999755859376,946.2999877929688,946.2999877929688,946.2999877929688,9
2024-04-30 18:02:00-04:00,946.2999877929688,946.2999877929688,946.2999877929688,946.2999877929688,946.2999877929688,1
2024-04-30 18:03:00-04:00,946.2999877929688,946.7999877929688,946,946,946,8
2024-04-30 18:05:00-04:00,946,946.4000244140624,945.7000122070312,946.2999877929688,946.2999877929688,25
2024-04-30 18:06:00-04:00,945.9000244140624,945.9000244140624,945.9000244140624,945.9000244140624,945.9000244140624,3
2024-04-30 18:07:00-04:00,945.7000122070312,945.7000122070312,945.5,945.5,945.5,4
2024-04-30 18:08:00-04:00,945.5,945.7000122070312,945.5,945.7000122070312,945.7000122070312,4
2024-04-30 18:09:00-04:00,945.5999755859376,945.5999755859376,944.7999877929688,945,945,26
2024-04-30 18:12:00-04:00,944.5999755859376,944.5999755859376,944.2999877929688,944.5999755859376,944.5999755859376,23
2024-04-30 18:13:00-04:00,944.2999877929688,944.4000244140624,944.2999877929688,944.4000244140624,944.4000244140624,5
2024-04-30 18:14:00-04:00,944.4000244140624,944.4000244140624,944.2999877929688,944.2999877929688,944.2999877929688,5
2024-04-30 18:16:00-04:00,944.4000244140624,944.7999877929688,944.4000244140624,944.4000244140624,944.4000244140624,9
2024-04-30 18:18:00-04:00,944.4000244140624,944.5999755859376,944.2999877929688,944.2999877929688,944.2999877929688,8
2024-04-30 18:19:00-04:00,944.2000122070312,944.2999877929688,944.2000122070312,944.2999877929688,944.2999877929688,2
2024-04-30 18:20:00-04:00,944.2000122070312,944.4000244140624,944,944,944,8
2024-04-30 18:22:00-04:00,943.9000244140624,944.0999755859376,943.9000244140624,944.0999755859376,944.0999755859376,6
2024-04-30 18:23:00-04:00,944.4000244140624,944.4000244140624,944.4000244140624,944.4000244140624,944.4000244140624,1
2024-04-30 18:26:00-04:00,944.5999755859376,945.2000122070312,944.5999755859376,944.9000244140624,944.9000244140624,21
2024-04-30 18:27:00-04:00,945,945,945,945,945,1
2024-04-30 18:28:00-04:00,945,945.5999755859376,945,945.5999755859376,945.5999755859376,3
2024-04-30 18:29:00-04:00,945.5,945.5,944.4000244140624,944.7000122070312,944.7000122070312,16
2024-04-30 18:30:00-04:00,944.5,944.7999877929688,944.5,944.7999877929688,944.7999877929688,4
2024-04-30 18:31:00-04:00,945.0999755859376,945.0999755859376,945.0999755859376,945.0999755859376,945.0999755859376,4
2024-04-30 18:32:00-04:00,945.2000122070312,945.5999755859376,945.2000122070312,945.5999755859376,945.5999755859376,4
2024-04-30 18:33:00-04:00,945.7999877929688,945.7999877929688,945.4000244140624,945.4000244140624,945.4000244140624,3
2024-04-30 18:37:00-04:00,945.7000122070312,946.2999877929688,945.7000122070312,946.2999877929688,946.2999877929688,26
2024-04-30 18:40:00-04:00,946.0999755859376,946.0999755859376,946.0999755859376,946.0999755859376,946.0999755859376,2
2024-04-30 18:42:00-04:00,946,946,946,946,946,1
2024-04-30 18:45:00-04:00,946.0999755859376,946.2999877929688,946.0999755859376,946.2999877929688,946.2999877929688,2
2024-04-30 18:46:00-04:00,946.0999755859376,946.0999755859376,946.0999755859376,946.0999755859376,946.0999755859376,1
2024-04-30 18:48:00-04:00,946.0999755859376,946.0999755859376,946.0999755859376,946.0999755859376,946.0999755859376,2
2024-04-30 18:53:00-04:00,946.2999877929688,946.2999877929688,946.2999877929688,946.2999877929688,946.2999877929688,1
2024-04-30 18:56:00-04:00,946.2000122070312,946.2000122070312,946.2000122070312,946.2000122070312,946.2000122070312,1
2024-04-30 19:00:00-04:00,945.9000244140624,946.0999755859376,945.9000244140624,946.0999755859376,946.0999755859376,2
2024-04-30 19:01:00-04:00,946.0999755859376,946.0999755859376,946.0999755859376,946.0999755859376,946.0999755859376,1
2024-04-30 19:04:00-04:00,945.7999877929688,945.7999877929688,945.7999877929688,945.7999877929688,945.7999877929688,4
2024-04-30 19:05:00-04:00,945.7999877929688,945.7999877929688,945.7999877929688,945.7999877929688,945.7999877929688,1
2024-04-30 19:06:00-04:00,945.5999755859376,945.5999755859376,945.5999755859376,945.5999755859376,945.5999755859376,1
2024-04-30 19:07:00-04:00,945.5,945.5,945.5,945.5,945.5,3
2024-04-30 19:13:00-04:00,945.5,945.5,945.5,945.5,945.5,6
2024-04-30 19:14:00-04:00,945.5999755859376,945.5999755859376,945.5999755859376,945.5999755859376,945.5999755859376,1
2024-04-30 19:16:00-04:00,945.5999755859376,945.5999755859376,945.5999755859376,945.5999755859376,945.5999755859376,1
2024-04-30 19:18:00-04:00,945.7999877929688,945.7999877929688,945.7999877929688,945.7999877929688,945.7999877929688,1
2024-04-30 19:19:00-04:00,945.7999877929688,945.7999877929688,945.7999877929688,945.7999877929688,945.7999877929688,1
2024-04-30 19:20:00-04:00,945.7000122070312,945.7000122070312,944.7999877929688,945,945,30
2024-04-30 19:21:00-04:00,945.2999877929688,945.2999877929688,945.2000122070312,945.2000122070312,945.2000122070312,3
2024-04-30 19:23:00-04:00,945,945,945,945,945,1
2024-04-30 19:24:00-04:00,945.4000244140624,945.5999755859376,945.4000244140624,945.5999755859376,945.5999755859376,12
2024-04-30 19:25:00-04:00,945.5999755859376,945.7999877929688,945.5999755859376,945.7999877929688,945.7999877929688,3
2024-04-30 19:27:00-04:00,946,946,946,946,946,1
2024-04-30 19:30:00-04:00,945.5999755859376,945.5999755859376,945.5999755859376,945.5999755859376,945.5999755859376,12
2024-04-30 19:31:00-04:00,945.5999755859376,945.5999755859376,945.5999755859376,945.5999755859376,945.5999755859376,1
2024-04-30 19:36:00-04:00,945.5999755859376,945.5999755859376,945.5999755859376,945.5999755859376,945.5999755859376,1
2024-04-30 19:39:00-04:00,945.7000122070312,945.7000122070312,945.7000122070312,945.7000122070312,945.7000122070312,1
2024-04-30 19:40:00-04:00,945.7000122070312,945.7999877929688,945.4000244140624,945.4000244140624,945.4000244140624,16
2024-04-30 19:41:00-04:00,945.5999755859376,945.7000122070312,945.5999755859376,945.7000122070312,945.7000122070312,4
2024-04-30 19:42:00-04:00,945.9000244140624,945.9000244140624,945.9000244140624,945.9000244140624,945.9000244140624,3
2024-04-30 19:44:00-04:00,946,946,946,946,946,2
2024-04-30 19:45:00-04:00,945.5999755859376,945.7000122070312,945.5999755859376,945.7000122070312,945.7000122070312,2
2024-04-30 19:46:00-04:00,945.9000244140624,945.9000244140624,945.7000122070312,945.7000122070312,945.7000122070312,4
2024-04-30 19:47:00-04:00,945.5999755859376,945.5999755859376,945.4000244140624,945.5,945.5,6
2024-04-30 19:48:00-04:00,945.2999877929688,945.2999877929688,945.2999877929688,945.2999877929688,945.2999877929688,2
2024-04-30 19:49:00-04:00,945.0999755859376,945.0999755859376,945.0999755859376,945.0999755859376,945.0999755859376,2
