Date,Day of the Week,Win/(Loss),Opening Range High,Opening Range Low,Daily High,Daily Low,Initial Range Size ($),Range Size (ticks),Range Size (points),First Candle Close Outside of Range Time,First Candle Close Price,First Candle Close Condition,First Candle Close Fully Outside of Open Range Time,First Fully Close Price,First Fully Close Condition,Max Distribution (%),Max Distribution/Drawdown (points),Max Distribution (Fully Outside) (%),Max Distribution/Drawdown (Fully Outside) (points),First Candle Cross Opposite Side Condition,First Candle Cross Opposite Side Time,First Candle Cross Opposite Side Price
2024-03-11,Monday,Win,78.12999725341797,78.02999877929688,78.70999908447266,77.3499984741211,0.09999847412109375,9.999847412109375,0.0009999847412109374,20:31:00,78.0199966430664,Below Opening Low,20:32:00,78.01000213623047,Below Opening Low,0.8661902807528472,0.006699981689453125,0.8532691339744393,0.00660003662109375,Crossed Above Opening High,21:44:00,78.1500015258789
2024-03-12,Tuesday,Win,78.04000091552734,77.91999816894531,79.91000366210938,77.58000183105469,0.12000274658203125,12.000274658203125,0.0012000274658203124,20:53:00,77.91000366210938,Below Opening Low,20:53:00,77.91000366210938,Below Opening Low,0.42536971289757086,0.003300018310546875,0.42536971289757086,0.003300018310546875,Crossed Above Opening High,21:10:00,78.04000091552734
2024-03-13,Wednesday,Loss,79.75,79.63999938964844,81.62000274658203,79.6500015258789,0.1100006103515625,11.00006103515625,0.001100006103515625,20:45:00,79.76000213623047,Above Opening High,20:46:00,79.76000213623047,Above Opening High,2.2788538933606604,0.018600006103515625,2.2788538933606604,0.018600006103515625,Not Crossed,N/A,N/A
2024-03-14,Thursday,Win,81.12000274658203,80.91000366210938,81.44000244140625,80.48999786376953,0.20999908447265625,20.999908447265625,0.0020999908447265625,21:00:00,81.20999908447266,Above Opening High,21:00:00,81.20999908447266,Above Opening High,0.28242061645206185,0.0023000335693359377,0.28242061645206185,0.0023000335693359377,Crossed Below Opening Low,03:34:00,80.91000366210938
2024-03-17,Sunday,Win,81.16000366210938,81.0,82.73999786376953,80.72000122070312,0.160003662109375,16.0003662109375,0.00160003662109375,20:34:00,81.16999816894531,Above Opening High,20:38:00,81.16999816894531,Above Opening High,1.8975099532987725,0.015699996948242187,1.8975099532987725,0.015699996948242187,Crossed Below Opening Low,21:08:00,80.98999786376953
2024-03-18,Monday,Win,82.2300033569336,82.13999938964844,83.11000061035156,81.80999755859375,0.09000396728515625,9.000396728515625,0.0009000396728515625,20:56:00,82.12999725341797,Below Opening Low,20:57:00,82.06999969482422,Below Opening Low,0.3911498647766483,0.0031999969482421876,0.3178121794273991,0.0026000213623046877,Crossed Above Opening High,04:55:00,82.2300033569336
2024-03-19,Tuesday,Win,82.51000213623047,82.36000061035156,82.6500015258789,80.83000183105469,0.15000152587890625,15.000152587890625,0.0015000152587890626,21:00:00,82.5199966430664,Above Opening High,21:10:00,82.54000091552734,Above Opening High,0.15729568107968345,0.001300048828125,0.13309208508256315,0.001100006103515625,Crossed Below Opening Low,03:36:00,82.30999755859375
2024-03-20,Wednesday,Win,81.70999908447266,81.54000091552734,81.91000366210938,80.30000305175781,0.1699981689453125,16.99981689453125,0.001699981689453125,20:33:00,81.72000122070312,Above Opening High,20:35:00,81.7300033569336,Above Opening High,0.23196487963794704,0.0019000244140625,0.2197537506142822,0.0018000030517578126,Crossed Below Opening Low,04:26:00,81.5199966430664
2024-03-21,Thursday,Win,80.97000122070312,80.81999969482422,81.45999908447266,80.41000366210938,0.15000152587890625,15.000152587890625,0.0015000152587890626,21:03:00,80.80999755859375,Below Opening Low,21:08:00,80.77999877929688,Below Opening Low,0.49744295270174105,0.00399993896484375,0.4601356800607239,0.003699951171875,Crossed Above Opening High,04:56:00,80.9800033569336
2024-03-24,Sunday,Win,80.95999908447266,80.83999633789062,82.47000122070312,80.7300033569336,0.12000274658203125,12.000274658203125,0.0012000274658203124,21:00:00,81.04000091552734,Above Opening High,21:01:00,81.02999877929688,Above Opening High,1.7339642100269503,0.014300003051757812,1.7460924215977267,0.0144000244140625,Crossed Below Opening Low,04:28:00,80.83000183105469
2024-03-25,Monday,Win,82.16999816894531,81.98999786376953,82.36000061035156,81.3499984741211,0.18000030517578125,18.000030517578125,0.0018000030517578126,21:11:00,82.19000244140625,Above Opening High,21:11:00,82.19000244140625,Above Opening High,0.20640865430487382,0.001699981689453125,0.20640865430487382,0.001699981689453125,Crossed Below Opening Low,22:56:00,81.9800033569336
2024-03-26,Tuesday,Win,81.31999969482422,81.1500015258789,81.7300033569336,80.55000305175781,0.1699981689453125,16.99981689453125,0.001699981689453125,20:31:00,81.13999938964844,Below Opening Low,21:02:00,81.0999984741211,Below Opening Low,0.7324597337526106,0.00589996337890625,0.682800001894325,0.005499954223632812,Crossed Above Opening High,07:38:00,81.31999969482422
2024-03-27,Wednesday,Win,81.77999877929688,81.70999908447266,83.20999908447266,81.5,0.06999969482421875,6.999969482421875,0.0006999969482421875,20:55:00,81.79000091552734,Above Opening High,20:57:00,81.80999755859375,Above Opening High,1.706523476227619,0.014199981689453125,1.682491937606754,0.014000015258789062,Crossed Below Opening Low,23:44:00,81.69999694824219
2024-03-31,Sunday,Win,83.19999694824219,83.04000091552734,84.5,82.61000061035156,0.15999603271484375,15.999603271484375,0.0015999603271484376,20:34:00,83.02999877929688,Below Opening Low,20:54:00,83.0199966430664,Below Opening Low,0.5084108047962949,0.004199981689453125,0.4963031469382033,0.004099960327148437,Crossed Above Opening High,21:05:00,83.22000122070312
2024-04-01,Monday,Loss,84.01000213623047,83.86000061035156,85.44999694824219,83.9000015258789,0.15000152587890625,15.000152587890625,0.0015000152587890626,20:46:00,84.02999877929688,Above Opening High,20:49:00,84.0199966430664,Above Opening High,1.661788437283875,0.014199981689453125,1.673493687825343,0.014300003051757812,Not Crossed,N/A,N/A
2024-04-02,Tuesday,Win,85.5199966430664,85.26000213623047,86.19999694824219,84.8499984741211,0.2599945068359375,25.99945068359375,0.002599945068359375,20:45:00,85.2300033569336,Below Opening Low,20:46:00,85.19999694824219,Below Opening Low,0.4478549082454019,0.003800048828125,0.41249084315286333,0.0034999847412109375,Crossed Above Opening High,06:41:00,85.54000091552734
2024-04-03,Wednesday,Win,85.69999694824219,85.52999877929688,87.20999908447266,84.63999938964844,0.1699981689453125,16.99981689453125,0.001699981689453125,20:46:00,85.72000122070312,Above Opening High,20:49:00,85.70999908447266,Above Opening High,1.7085172335872878,0.014899978637695313,1.719986258166431,0.015,Crossed Below Opening Low,02:12:00,85.51000213623047
2024-04-04,Thursday,Win,87.05999755859375,86.86000061035156,87.62999725341797,86.31999969482422,0.1999969482421875,19.99969482421875,0.001999969482421875,21:15:00,86.80000305175781,Below Opening Low,21:16:00,86.81999969482422,Below Opening Low,0.556074326495132,0.004800033569335937,0.579240039119208,0.005,Crossed Above Opening High,09:20:00,87.06999969482422
2024-04-07,Sunday,Win,86.02999877929688,85.3499984741211,87.11000061035156,84.68000030517578,0.6800003051757812,68.00003051757812,0.006800003051757812,20:46:00,85.26000213623047,Below Opening Low,20:46:00,85.26000213623047,Below Opening Low,0.6849336667033962,0.005800018310546875,0.6849336667033962,0.005800018310546875,Crossed Above Opening High,04:04:00,86.05999755859375
2024-04-08,Monday,Win,86.7699966430664,86.62999725341797,86.97000122070312,85.08000183105469,0.1399993896484375,13.99993896484375,0.001399993896484375,20:31:00,86.77999877929688,Above Opening High,20:41:00,86.81999969482422,Above Opening High,0.21846894186431276,0.0019000244140625,0.17247501871162277,0.0015000152587890626,Crossed Below Opening Low,21:43:00,86.58000183105469
2024-04-09,Tuesday,Win,85.38999938964844,85.22000122070312,86.37999725341797,84.54000091552734,0.1699981689453125,16.99981689453125,0.001699981689453125,20:44:00,85.20999908447266,Below Opening Low,21:07:00,85.18000030517578,Below Opening Low,0.792522074390296,0.006699981689453125,0.7570373583126964,0.006399993896484375,Crossed Above Opening High,21:56:00,85.38999938964844
2024-04-10,Wednesday,Win,86.30000305175781,86.13999938964844,86.6500015258789,84.83999633789062,0.160003662109375,16.0003662109375,0.00160003662109375,21:18:00,86.30999755859375,Above Opening High,21:21:00,86.3499984741211,Above Opening High,0.3923877222132658,0.0034000396728515623,0.3462239428446098,0.003000030517578125,Crossed Below Opening Low,02:20:00,86.12000274658203
2024-04-11,Thursday,Win,85.58999633789062,85.4000015258789,87.69999694824219,85.26000213623047,0.18999481201171875,18.999481201171875,0.0018999481201171875,21:14:00,85.62999725341797,Above Opening High,21:15:00,85.63999938964844,Above Opening High,2.3603190043961666,0.020699996948242188,2.3489140596088007,0.0205999755859375,Crossed Below Opening Low,14:46:00,85.36000061035156
2024-04-14,Sunday,Win,85.70999908447266,85.51000213623047,85.73999786376953,84.05999755859375,0.1999969482421875,19.99969482421875,0.001999969482421875,20:31:00,85.72000122070312,Above Opening High,20:53:00,85.30999755859375,Below Opening Low,0.02332242076583498,0.0001999664306640625,1.4870331148043294,0.0125,Crossed Below Opening Low,20:51:00,85.43000030517578
2024-04-15,Monday,Win,85.97000122070312,85.73999786376953,86.18000030517578,84.73999786376953,0.23000335693359375,23.000335693359375,0.0023000335693359377,21:01:00,86.0199966430664,Above Opening High,21:02:00,86.01000213623047,Above Opening High,0.18566217398790788,0.00160003662109375,0.19725942021736426,0.001699981689453125,Crossed Below Opening Low,02:30:00,85.73999786376953
2024-04-16,Tuesday,Loss,85.5,85.29000091552734,85.33999633789062,82.55000305175781,0.20999908447265625,20.999908447265625,0.0020999908447265625,20:32:00,85.26000213623047,Below Opening Low,20:33:00,85.26000213623047,Below Opening Low,3.282857642989451,0.027099990844726564,3.282857642989451,0.027099990844726564,Not Crossed,N/A,N/A
2024-04-17,Wednesday,Win,82.86000061035156,82.68000030517578,83.44999694824219,81.06999969482422,0.18000030517578125,18.000030517578125,0.0018000030517578126,21:00:00,82.66999816894531,Below Opening Low,21:00:00,82.66999816894531,Below Opening Low,1.9736011843395171,0.015999984741210938,1.9736011843395171,0.015999984741210938,Crossed Above Opening High,22:37:00,82.86000061035156
2024-04-18,Thursday,Win,82.66999816894531,81.87000274658203,86.29000091552734,81.13999938964844,0.7999954223632812,79.99954223632812,0.007999954223632812,20:56:00,82.87999725341797,Above Opening High,21:02:00,82.91999816894531,Above Opening High,3.951794676010678,0.03410003662109375,3.905438302035781,0.03370002746582031,Crossed Below Opening Low,06:09:00,81.7300033569336
2024-04-21,Sunday,Win,82.11000061035156,81.62999725341797,82.29000091552734,80.70999908447266,0.48000335693359375,48.000335693359375,0.004800033569335937,21:00:00,81.62000274658203,Below Opening Low,21:10:00,81.55000305175781,Below Opening Low,1.1274980453870993,0.00910003662109375,1.0407681536534175,0.008400039672851562,Crossed Above Opening High,11:46:00,82.16000366210938
2024-04-22,Monday,Win,82.3499984741211,82.05000305175781,83.44999694824219,80.87999725341797,0.29999542236328125,29.999542236328125,0.0029999542236328123,20:57:00,82.36000061035156,Above Opening High,20:58:00,82.36000061035156,Above Opening High,1.3061670194747501,0.01089996337890625,1.3061670194747501,0.01089996337890625,Crossed Below Opening Low,21:35:00,82.05000305175781
2024-04-23,Tuesday,Win,83.54000091552734,83.4000015258789,83.69999694824219,82.41999816894531,0.1399993896484375,13.99993896484375,0.001399993896484375,21:04:00,83.38999938964844,Below Opening Low,21:05:00,83.37000274658203,Below Opening Low,1.1769003181907467,0.00970001220703125,1.1526384357463708,0.009500045776367188,Crossed Above Opening High,01:26:00,83.55000305175781
2024-04-24,Wednesday,Win,82.83999633789062,82.63999938964844,83.81999969482422,82.0,0.1999969482421875,19.99969482421875,0.001999969482421875,21:04:00,82.62000274658203,Below Opening Low,21:04:00,82.62000274658203,Below Opening Low,0.7561009104658918,0.006200027465820312,0.7561009104658918,0.006200027465820312,Crossed Above Opening High,22:31:00,82.87000274658203
2024-04-25,Thursday,Win,83.94999694824219,83.7300033569336,84.45999908447266,83.3499984741211,0.21999359130859375,21.999359130859375,0.0021999359130859377,21:07:00,83.95999908447266,Above Opening High,01:27:00,83.95999908447266,Above Opening High,0.5919962176413536,0.005,0.5919962176413536,0.005,Crossed Below Opening Low,21:29:00,83.70999908447266
