Date,Day of the Week,Win/(Loss),Opening Range High,Opening Range Low,Daily High,Daily Low,Initial Range Size ($),Range Size (ticks),Range Size (points),First Candle Close Outside of Range Time,First Candle Close Price,First Candle Close Condition,First Candle Close Fully Outside of Open Range Time,First Fully Close Price,First Fully Close Condition,Max Distribution (%),Max Distribution/Drawdown (points),Max Distribution (Fully Outside) (%),Max Distribution/Drawdown (Fully Outside) (points),First Candle Cross Opposite Side Condition,First Candle Cross Opposite Side Time,First Candle Cross Opposite Side Price
2024-03-11,Monday,Loss,2211.800048828125,2210.0,2210.300048828125,2178.0,1.800048828125,18.00048828125,0.1800048828125,20:35:00,2209.0,Below Opening Low,20:35:00,2209.0,Below Opening Low,1.423324150596878,3.1,1.423324150596878,3.1,Not Crossed,N/A,N/A
2024-03-12,Tuesday,Loss,2186.699951171875,2183.0,2206.89990234375,2183.89990234375,3.699951171875,36.99951171875,0.3699951171875,20:32:00,2187.0,Above Opening High,20:32:00,2187.0,Above Opening High,0.9017129559259169,1.989990234375,0.9017129559259169,1.989990234375,Not Crossed,N/A,N/A
2024-03-13,Wednesday,Win,2201.5,2200.0,2202.699951171875,2178.60009765625,1.5,15.0,0.15,20:54:00,2201.699951171875,Above Opening High,20:54:00,2201.699951171875,Above Opening High,0.045398829716593155,0.1,0.045398829716593155,0.1,Crossed Below Opening Low,20:44:00,2200.0
2024-03-14,Thursday,Win,2187.300048828125,2186.0,2198.199951171875,2180.300048828125,1.300048828125,13.00048828125,0.1300048828125,20:53:00,2188.300048828125,Above Opening High,20:53:00,2188.300048828125,Above Opening High,0.4503640507530853,0.989990234375,0.4503640507530853,0.989990234375,Crossed Below Opening Low,08:38:00,2185.89990234375
2024-03-17,Sunday,Win,2181.300048828125,2179.5,2188.60009765625,2170.800048828125,1.800048828125,18.00048828125,0.1800048828125,20:54:00,2181.89990234375,Above Opening High,20:54:00,2181.89990234375,Above Opening High,0.3061406841603988,0.67001953125,0.3061406841603988,0.67001953125,Crossed Below Opening Low,21:07:00,2178.89990234375
2024-03-18,Monday,Win,2187.5,2185.800048828125,2187.800048828125,2172.0,1.699951171875,16.99951171875,0.1699951171875,20:37:00,2187.800048828125,Above Opening High,20:37:00,2187.800048828125,Above Opening High,0.0,0.0,0.0,0.0,Crossed Below Opening Low,21:10:00,2185.39990234375
2024-03-19,Tuesday,Win,2182.5,2179.800048828125,2213.60009765625,2173.89990234375,2.699951171875,26.99951171875,0.2699951171875,20:39:00,2179.699951171875,Below Opening Low,20:39:00,2179.699951171875,Below Opening Low,0.266803858902233,0.5800048828125,0.266803858902233,0.5800048828125,Crossed Above Opening High,21:22:00,2183.699951171875
2024-03-20,Wednesday,Win,2229.699951171875,2220.0,2236.39990234375,2189.89990234375,9.699951171875,96.99951171875,0.9699951171875,20:36:00,2219.39990234375,Below Opening Low,20:37:00,2219.89990234375,Below Opening Low,1.3470935346600772,2.95,1.3699256284678751,3.0,Crossed Above Opening High,21:08:00,2227.89990234375
2024-03-21,Thursday,Win,2208.199951171875,2204.699951171875,2209.800048828125,2180.199951171875,3.5,35.0,0.35,20:35:00,2208.60009765625,Above Opening High,20:35:00,2208.60009765625,Above Opening High,0.054301346065737666,0.1199951171875,0.054301346065737666,0.1199951171875,Crossed Below Opening Low,21:36:00,2204.0
2024-03-24,Sunday,Win,2192.0,2186.800048828125,2204.10009765625,2186.199951171875,5.199951171875,51.99951171875,0.5199951171875,21:16:00,2194.0,Above Opening High,21:17:00,2192.5,Above Opening High,0.4582413324599019,1.010009765625,0.5262963178752667,1.160009765625,Crossed Below Opening Low,03:05:00,2187.10009765625
2024-03-25,Monday,Win,2196.10009765625,2193.60009765625,2222.39990234375,2190.0,2.5,25.0,0.25,20:35:00,2196.199951171875,Above Opening High,20:41:00,2196.39990234375,Above Opening High,1.178903542258279,2.6199951171875,1.1699064588951933,2.6,Crossed Below Opening Low,21:06:00,2193.699951171875
2024-03-26,Tuesday,Win,2200.89990234375,2197.89990234375,2218.199951171875,2193.5,3.0,30.0,0.3,20:35:00,2197.39990234375,Below Opening Low,20:35:00,2197.39990234375,Below Opening Low,0.17779358758832914,0.389990234375,0.17779358758832914,0.389990234375,Crossed Above Opening High,23:14:00,2200.89990234375
2024-03-27,Wednesday,Loss,2212.60009765625,2207.5,2246.699951171875,2207.699951171875,5.10009765625,51.0009765625,0.510009765625,22:20:00,2213.0,Above Opening High,22:24:00,2213.199951171875,Above Opening High,1.4999756044102446,3.3699951171875,1.4910758324682587,3.35,Not Crossed,N/A,N/A
2024-03-31,Sunday,Win,2271.300048828125,2260.39990234375,2286.5,2249.10009765625,10.900146484375,109.00146484375,1.0900146484375,20:31:00,2272.699951171875,Above Opening High,20:32:00,2273.10009765625,Above Opening High,0.6035446677509293,1.3800048828125,0.5860442748195933,1.339990234375,Crossed Below Opening Low,09:50:00,2260.300048828125
2024-04-01,Monday,Win,2272.5,2268.199951171875,2300.10009765625,2267.10009765625,4.300048828125,43.00048828125,0.4300048828125,20:35:00,2273.300048828125,Above Opening High,20:37:00,2273.300048828125,Above Opening High,1.1651688052808502,2.6800048828125,1.1651688052808502,2.6800048828125,Crossed Below Opening Low,21:06:00,2267.89990234375
2024-04-02,Tuesday,Win,2305.800048828125,2298.0,2319.60009765625,2285.60009765625,7.800048828125,78.00048828125,0.7800048828125,21:12:00,2297.89990234375,Below Opening Low,23:17:00,2307.199951171875,Above Opening High,0.5381433392531237,1.22998046875,0.5345812192758678,1.2400146484375,Crossed Above Opening High,20:40:00,2305.60009765625
2024-04-03,Wednesday,Win,2320.800048828125,2316.10009765625,2325.10009765625,2298.800048828125,4.699951171875,46.99951171875,0.4699951171875,20:56:00,2321.89990234375,Above Opening High,20:57:00,2321.800048828125,Above Opening High,0.13763688349270917,0.32001953125,0.14193147346436907,0.3300048828125,Crossed Below Opening Low,01:54:00,2316.10009765625
2024-04-04,Thursday,Win,2310.0,2302.5,2350.10009765625,2286.300048828125,7.5,75.0,0.75,20:40:00,2302.199951171875,Below Opening Low,20:41:00,2301.89990234375,Below Opening Low,0.695442505540763,1.589990234375,0.6823187325574752,1.5599853515625,Crossed Above Opening High,04:04:00,2309.5
2024-04-07,Sunday,Win,2332.300048828125,2325.39990234375,2372.60009765625,2321.699951171875,6.900146484375,69.00146484375,0.6900146484375,20:59:00,2325.10009765625,Below Opening Low,21:00:00,2321.699951171875,Below Opening Low,0.14645072816833116,0.3400146484375,0.0,0.0,Crossed Above Opening High,21:28:00,2331.89990234375
2024-04-08,Monday,Win,2360.60009765625,2356.60009765625,2384.39990234375,2356.5,4.0,40.0,0.4,21:13:00,2363.300048828125,Above Opening High,21:13:00,2363.300048828125,Above Opening High,0.8849125306071712,2.1099853515625,0.8849125306071712,2.1099853515625,Crossed Below Opening Low,21:04:00,2356.60009765625
2024-04-09,Tuesday,Win,2374.300048828125,2370.699951171875,2378.199951171875,2337.300048828125,3.60009765625,36.0009765625,0.360009765625,20:45:00,2370.60009765625,Below Opening Low,20:46:00,2369.89990234375,Below Opening Low,1.4247228910477698,3.3300048828125,1.3947654487907921,3.2599853515625,Crossed Above Opening High,00:56:00,2374.5
2024-04-10,Wednesday,Win,2354.60009765625,2350.699951171875,2392.39990234375,2343.199951171875,3.900146484375,39.00146484375,0.3900146484375,21:06:00,2354.800048828125,Above Opening High,21:07:00,2354.800048828125,Above Opening High,1.5716374791183425,3.7599853515625,1.5716374791183425,3.7599853515625,Crossed Below Opening Low,04:14:00,2349.39990234375
2024-04-11,Thursday,Win,2394.800048828125,2392.0,2448.800048828125,2350.5,2.800048828125,28.00048828125,0.2800048828125,20:51:00,2395.800048828125,Above Opening High,20:52:00,2396.0,Above Opening High,2.164325340705673,5.3,2.156160069230336,5.2800048828125,Crossed Below Opening Low,12:24:00,2394.5
2024-04-14,Sunday,Win,2382.5,2372.89990234375,2404.199951171875,2340.199951171875,9.60009765625,96.0009765625,0.960009765625,20:31:00,2371.89990234375,Below Opening Low,20:37:00,2372.10009765625,Below Opening Low,1.354583019968058,3.1699951171875,1.363137644217142,3.1900146484375,Crossed Above Opening High,13:29:00,2383.5
2024-04-15,Monday,Win,2402.89990234375,2396.39990234375,2414.800048828125,2379.199951171875,6.5,65.0,0.65,20:38:00,2403.300048828125,Above Opening High,20:40:00,2403.39990234375,Above Opening High,0.476229905891414,1.15,0.4720948423828035,1.1400146484375,Crossed Below Opening Low,21:15:00,2396.60009765625
2024-04-16,Tuesday,Win,2401.39990234375,2397.10009765625,2412.0,2379.300048828125,4.2998046875,42.998046875,0.42998046875,22:18:00,2401.60009765625,Above Opening High,22:32:00,2401.800048828125,Above Opening High,0.4311733973362355,1.039990234375,0.42288354775601156,1.0199951171875,Crossed Below Opening Low,20:45:00,2397.800048828125
2024-04-17,Wednesday,Win,2384.89990234375,2380.5,2408.0,2378.800048828125,4.39990234375,43.9990234375,0.439990234375,21:00:00,2385.199951171875,Above Opening High,21:03:00,2386.800048828125,Above Opening High,0.9468458815666528,2.2800048828125,0.8803966433502907,2.1199951171875,Crossed Below Opening Low,21:30:00,2380.60009765625
2024-04-18,Thursday,Win,2396.39990234375,2388.60009765625,2433.199951171875,2386.800048828125,7.7998046875,77.998046875,0.77998046875,21:03:00,2397.60009765625,Above Opening High,21:04:00,2399.0,Above Opening High,1.4630878772819076,3.5599853515625,1.405554490308273,3.4199951171875,Crossed Below Opening Low,07:12:00,2388.10009765625
