Date,Day of the Week,Win/(Loss),Opening Range High,Opening Range Low,Daily High,Daily Low,Initial Range Size ($),Range Size (ticks),Range Size (points),First Candle Close Outside of Range Time,First Candle Close Price,First Candle Close Condition,First Candle Close Fully Outside of Open Range Time,First Fully Close Price,First Fully Close Condition,Max Distribution (%),Max Distribution/Drawdown (points),Max Distribution (Fully Outside) (%),Max Distribution/Drawdown (Fully Outside) (points),First Candle Cross Opposite Side Condition,First Candle Cross Opposite Side Time,First Candle Cross Opposite Side Price
2024-03-11,Monday,Win,18060.75,18035.5,18241.75,17930.0,25.25,2525.0,0.2525,20:36:00,18065.25,Above Opening High,20:37:00,18064.75,Above Opening High,0.9675606781147643,1.765,0.9703016432085737,1.77,Crossed Below Opening Low,04:30:00,18034.75
2024-03-12,Tuesday,Win,18238.0,18224.5,18256.5,18033.25,13.5,1350.0,0.135,20:35:00,18223.5,Below Opening Low,20:37:00,18223.75,Below Opening Low,1.054995633066696,1.9025,1.0563819610996354,1.905,Crossed Above Opening High,03:01:00,18236.25
2024-03-13,Wednesday,Win,18126.25,18105.0,18177.75,17915.5,21.25,2125.0,0.2125,21:45:00,18129.75,Above Opening High,21:46:00,18127.75,Above Opening High,0.2640590832198704,0.48,0.27506154502069835,0.5,Crossed Below Opening Low,08:32:00,18119.0
2024-03-14,Thursday,Win,18004.75,17977.5,18074.75,17831.75,27.25,2725.0,0.2725,20:31:00,18006.5,Above Opening High,20:32:00,18007.0,Above Opening High,0.37759858365952503,0.6825,0.37483229366934534,0.6775,Crossed Below Opening Low,00:37:00,17976.25
2024-03-17,Sunday,Loss,18088.5,18063.5,18381.0,18071.75,25.0,2500.0,0.25,20:55:00,18090.75,Above Opening High,20:56:00,18092.0,Above Opening High,1.5790762200097928,2.9025,1.5722757194929544,2.89,Not Crossed,N/A,N/A
2024-03-18,Monday,Win,18196.25,18177.25,18289.25,18053.25,19.0,1900.0,0.19,20:32:00,18176.25,Below Opening Low,20:47:00,18162.75,Below Opening Low,0.6813177682688712,1.23,0.6065389888247268,1.095,Crossed Above Opening High,23:03:00,18194.5
2024-03-19,Tuesday,Win,18281.25,18246.75,18497.75,18227.5,34.5,3450.0,0.345,21:13:00,18244.25,Below Opening Low,21:14:00,18244.5,Below Opening Low,0.09189411603346591,0.1675,0.09326567000411466,0.17,Crossed Above Opening High,06:32:00,18283.25
2024-03-20,Wednesday,Win,18584.75,18570.0,18709.0,18552.5,14.75,1475.0,0.1475,20:35:00,18568.75,Below Opening Low,20:36:00,18569.25,Below Opening Low,0.08758927368279208,0.1625,0.09028432825764722,0.1675,Crossed Above Opening High,22:29:00,18584.5
2024-03-21,Thursday,Win,18595.0,18584.0,18626.0,18492.0,11.0,1100.0,0.11,20:43:00,18582.0,Below Opening Low,20:44:00,18583.0,Below Opening Low,0.48669695003244645,0.9,0.49210469392169587,0.91,Crossed Above Opening High,21:09:00,18593.75
2024-03-24,Sunday,Win,18597.5,18571.75,18601.25,18414.75,25.75,2575.0,0.2575,21:39:00,18597.75,Above Opening High,22:20:00,18566.0,Below Opening Low,0.018815939788992677,0.035,0.8213524484448608,1.5125,Crossed Below Opening Low,22:18:00,18568.25
2024-03-25,Monday,Win,18547.25,18532.25,18619.0,18439.25,15.0,1500.0,0.15,20:41:00,18547.75,Above Opening High,20:48:00,18548.75,Above Opening High,0.3826736129759923,0.7125,0.37730275525001344,0.7025,Crossed Below Opening Low,23:35:00,18532.5
2024-03-26,Tuesday,Win,18493.25,18483.0,18571.75,18378.5,10.25,1025.0,0.1025,20:52:00,18494.0,Above Opening High,20:56:00,18495.5,Above Opening High,0.41864660034730167,0.7775,0.4105698170608586,0.7625,Crossed Below Opening Low,21:38:00,18483.0
2024-03-27,Wednesday,Win,18503.75,18474.75,18538.75,18448.75,29.0,2900.0,0.29,21:00:00,18504.5,Above Opening High,01:04:00,18507.5,Above Opening High,0.1847481626323242,0.3425,0.16856584181781403,0.3125,Crossed Below Opening Low,05:17:00,18475.5
2024-03-31,Sunday,Loss,18612.0,18590.0,18607.0,18414.5,22.0,2200.0,0.22,21:27:00,18589.75,Below Opening Low,21:36:00,18587.0,Below Opening Low,0.9516956746042521,1.7525,0.9367617909799344,1.725,Not Crossed,N/A,N/A
2024-04-01,Monday,Win,18481.0,18458.0,18511.0,18201.5,23.0,2300.0,0.23,22:34:00,18481.5,Above Opening High,22:55:00,18487.0,Above Opening High,0.15936470206904002,0.295,0.1296526389714224,0.24,Crossed Below Opening Low,21:12:00,18458.5
2024-04-02,Tuesday,Win,18333.25,18300.5,18451.75,18232.5,32.75,3275.0,0.3275,21:06:00,18294.0,Below Opening Low,21:07:00,18296.25,Below Opening Low,0.33730974907445493,0.615,0.34965034965034963,0.6375,Crossed Above Opening High,10:01:00,18337.0
2024-04-03,Wednesday,Win,18485.0,18416.5,18568.0,18069.25,68.5,6850.0,0.685,03:02:00,18415.25,Below Opening Low,08:40:00,18489.0,Above Opening High,1.9148553481743844,3.46,0.42546316242998705,0.79,Crossed Above Opening High,08:39:00,18486.0
2024-04-04,Thursday,Win,18110.0,18084.0,18408.25,18051.5,26.0,2600.0,0.26,20:36:00,18077.75,Below Opening Low,20:37:00,18059.0,Below Opening Low,0.14541727834252,0.2625,0.04154779381214858,0.075,Crossed Above Opening High,23:58:00,18110.75
2024-04-07,Sunday,Win,18325.5,18285.25,18376.0,18237.5,40.25,4025.0,0.4025,21:25:00,18326.5,Above Opening High,21:27:00,18328.75,Above Opening High,0.26937309534175014,0.495,0.2571288637353069,0.4725,Crossed Below Opening Low,20:30:00,18287.0
2024-04-08,Monday,Win,18313.75,18291.75,18405.0,18160.75,22.0,2200.0,0.22,21:55:00,18291.0,Below Opening Low,21:58:00,18287.0,Below Opening Low,0.7172060625249508,1.3025,0.6951805404512479,1.2625,Crossed Above Opening High,00:36:00,18313.5
2024-04-09,Tuesday,Win,18380.75,18366.75,18474.25,18053.5,14.0,1400.0,0.14,20:54:00,18381.0,Above Opening High,21:05:00,18381.5,Above Opening High,0.5047566207017876,0.9325,0.5020501508856923,0.9275,Crossed Below Opening Low,05:51:00,18364.5
2024-04-10,Wednesday,Win,18176.75,18147.75,18518.75,18088.0,29.0,2900.0,0.29,21:46:00,18177.0,Above Opening High,21:51:00,18184.0,Above Opening High,1.8454269321633479,3.4175,1.8076274046574419,3.3475,Crossed Below Opening Low,05:20:00,18151.75
2024-04-11,Thursday,Win,18495.75,18473.0,18507.75,18120.25,22.75,2275.0,0.2275,20:36:00,18496.25,Above Opening High,21:50:00,18499.0,Above Opening High,0.06213613216085154,0.115,0.04727749186151747,0.0875,Crossed Below Opening Low,03:25:00,18477.0
2024-04-14,Sunday,Win,18255.0,18192.5,18350.75,17841.5,62.5,6250.0,0.625,01:02:00,18261.0,Above Opening High,01:03:00,18257.75,Above Opening High,0.4890808277590834,0.8975,0.5067912755609444,0.93,Crossed Below Opening Low,10:11:00,18192.5
2024-04-15,Monday,Win,17893.75,17863.25,17988.0,17792.0,30.5,3050.0,0.305,21:11:00,17862.25,Below Opening Low,21:16:00,17863.0,Below Opening Low,0.3948403776978417,0.7025,0.3990557553956835,0.71,Crossed Above Opening High,07:33:00,17895.75
2024-04-16,Tuesday,Win,17940.0,17903.5,17968.5,17620.25,36.5,3650.0,0.365,20:32:00,17899.0,Below Opening Low,20:33:00,17894.5,Below Opening Low,1.5819866346958755,2.7875,1.556447837005718,2.7425,Crossed Above Opening High,06:30:00,17937.0
2024-04-17,Wednesday,Win,17698.0,17678.5,17770.75,17506.25,19.5,1950.0,0.195,20:33:00,17698.75,Above Opening High,21:16:00,17698.5,Above Opening High,0.40516016487767825,0.72,0.4065669710057257,0.7225,Crossed Below Opening Low,05:30:00,17677.75
2024-04-18,Thursday,Win,17517.25,17437.75,17553.25,17113.25,79.5,7950.0,0.795,20:57:00,17435.75,Below Opening Low,20:58:00,17427.0,Below Opening Low,1.8845046966531782,3.225,1.8333747242633633,3.1375,Crossed Above Opening High,08:14:00,17516.5
2024-04-21,Sunday,Win,17273.0,17249.25,17448.0,17148.5,23.75,2375.0,0.2375,20:37:00,17245.0,Below Opening Low,20:38:00,17244.0,Below Opening Low,0.5627314342362305,0.965,0.5569000204099483,0.955,Crossed Above Opening High,01:40:00,17266.5
2024-04-22,Monday,Win,17338.5,17316.0,17657.25,17291.5,22.5,2250.0,0.225,21:27:00,17315.25,Below Opening Low,21:46:00,17310.25,Below Opening Low,0.13735072145273688,0.2375,0.10843478009426596,0.1875,Crossed Above Opening High,00:13:00,17338.5
2024-04-23,Tuesday,Win,17717.25,17681.25,17795.5,17567.25,36.0,3600.0,0.36,20:53:00,17717.75,Above Opening High,21:19:00,17722.0,Above Opening High,0.43690820713101625,0.7775,0.41302576494057486,0.735,Crossed Below Opening Low,05:45:00,17682.25
2024-04-24,Wednesday,Win,17484.25,17447.25,17624.0,17308.25,37.0,3700.0,0.37,20:48:00,17488.0,Above Opening High,20:49:00,17488.0,Above Opening High,0.7716749886518384,1.36,0.7716749886518384,1.36,Crossed Below Opening Low,01:04:00,17443.25
2024-04-25,Thursday,Win,17767.5,17742.25,17901.5,17668.25,25.25,2525.0,0.2525,21:21:00,17767.75,Above Opening High,21:32:00,17774.0,Above Opening High,0.7471440940703293,1.3375,0.7122308186464821,1.275,Crossed Below Opening Low,03:07:00,17747.5
2024-04-28,Sunday,Win,17895.0,17862.5,17949.0,17791.25,32.5,3250.0,0.325,21:44:00,17896.0,Above Opening High,21:52:00,17897.0,Above Opening High,0.295281074154549,0.53,0.28970973313276505,0.52,Crossed Below Opening Low,09:41:00,17862.25
2024-04-29,Monday,Win,17913.25,17897.25,17920.25,17550.75,16.0,1600.0,0.16,21:26:00,17913.5,Above Opening High,21:36:00,17913.75,Above Opening High,0.03766688522760564,0.0675,0.03627181540436099,0.065,Crossed Below Opening Low,01:13:00,17897.75
2024-04-30,Tuesday,Win,17517.0,17481.25,17793.25,17399.25,35.75,3575.0,0.3575,21:10:00,17517.75,Above Opening High,22:40:00,17520.0,Above Opening High,1.5483399603782333,2.755,1.5356947156927485,2.7325,Crossed Below Opening Low,02:31:00,17476.0
2024-05-01,Wednesday,Win,17540.0,17498.5,17685.5,17386.5,41.5,4150.0,0.415,20:54:00,17541.25,Above Opening High,20:54:00,17541.25,Above Opening High,0.8156399310169349,1.4425,0.8156399310169349,1.4425,Crossed Below Opening Low,09:49:00,17492.0
2024-05-02,Thursday,Win,17757.5,17737.5,18050.25,17719.5,20.0,2000.0,0.2,20:36:00,17758.5,Above Opening High,20:38:00,17761.0,Above Opening High,1.616321103585823,2.9175,1.6024708799047105,2.8925,Crossed Below Opening Low,02:21:00,17739.75
2024-05-05,Sunday,Win,18025.25,17995.5,18198.25,17983.75,29.75,2975.0,0.2975,20:36:00,17995.0,Below Opening Low,00:52:00,17995.0,Below Opening Low,0.06255647459512059,0.1125,0.06255647459512059,0.1125,Crossed Above Opening High,03:14:00,18025.25
2024-05-06,Monday,Win,18188.25,18176.75,18266.25,18151.0,11.5,1150.0,0.115,20:32:00,18173.0,Below Opening Low,20:33:00,18175.25,Below Opening Low,0.12120544322626853,0.22,0.1336014544653187,0.2425,Crossed Above Opening High,23:57:00,18187.25
2024-05-07,Tuesday,Win,18212.25,18196.5,18242.25,18072.5,15.75,1575.0,0.1575,21:15:00,18213.25,Above Opening High,21:16:00,18213.5,Above Opening High,0.158971618084392,0.29,0.15760117310090585,0.2875,Crossed Below Opening Low,22:42:00,18196.0
2024-05-08,Wednesday,Win,18169.75,18153.25,18239.25,18103.75,16.5,1650.0,0.165,20:51:00,18170.25,Above Opening High,21:55:00,18174.0,Above Opening High,0.3783050289896788,0.69,0.35774497306632674,0.6525,Crossed Below Opening Low,00:56:00,18151.75
2024-05-09,Thursday,Win,18244.75,18227.0,18348.0,18188.5,17.75,1775.0,0.1775,20:33:00,18226.5,Below Opening Low,20:36:00,18225.25,Below Opening Low,0.20892322071638672,0.38,0.2020507463507161,0.3675,Crossed Above Opening High,02:54:00,18247.0
2024-05-12,Sunday,Win,18254.5,18238.0,18336.25,18235.0,16.5,1650.0,0.165,20:57:00,18256.75,Above Opening High,20:58:00,18256.75,Above Opening High,0.43356738700661257,0.795,0.43356738700661257,0.795,Crossed Below Opening Low,13:10:00,18249.5
2024-05-13,Monday,Win,18289.75,18282.25,18433.0,18165.5,7.5,750.0,0.075,20:43:00,18281.25,Below Opening Low,20:44:00,18279.25,Below Opening Low,0.6371968842035727,1.1575,0.6261870028350445,1.1375,Crossed Above Opening High,02:35:00,18289.5
2024-05-14,Tuesday,Win,18426.25,18414.75,18707.0,18393.0,11.5,1150.0,0.115,20:36:00,18414.5,Below Opening Low,20:37:00,18409.0,Below Opening Low,0.11689229598216713,0.215,0.086989615614636,0.16,Crossed Above Opening High,22:04:00,18424.5
2024-05-15,Wednesday,Win,18735.25,18717.0,18760.75,18638.75,18.25,1825.0,0.1825,22:15:00,18715.5,Below Opening Low,02:01:00,18712.25,Below Opening Low,0.41177654080879883,0.7675,0.3943397491784588,0.735,Crossed Above Opening High,23:38:00,18737.5
2024-05-16,Thursday,Win,18656.75,18645.25,18686.75,18545.0,11.5,1150.0,0.115,21:05:00,18657.25,Above Opening High,21:06:00,18660.0,Above Opening High,0.1578658675264559,0.295,0.1431495578417863,0.2675,Crossed Below Opening Low,23:12:00,18645.75
2024-05-19,Sunday,Win,18671.25,18658.5,18794.5,18635.25,12.75,1275.0,0.1275,20:43:00,18672.0,Above Opening High,22:42:00,18672.75,Above Opening High,0.6517864268802043,1.225,0.6477958977360398,1.2175,Crossed Below Opening Low,03:09:00,18662.25
2024-05-20,Monday,Win,18756.25,18745.5,18808.75,18678.0,10.75,1075.0,0.1075,20:40:00,18758.5,Above Opening High,20:41:00,18758.25,Above Opening High,0.26716288961254736,0.5025,0.26849205821758493,0.505,Crossed Below Opening Low,21:31:00,18745.0
2024-05-21,Tuesday,Win,18817.0,18808.0,18838.5,18684.25,9.0,900.0,0.09,20:55:00,18807.75,Below Opening Low,22:01:00,18822.0,Above Opening High,0.6609845190467908,1.235,0.08758659128911538,0.165,Crossed Above Opening High,21:54:00,18815.25
2024-05-22,Wednesday,Win,18877.0,18863.25,19023.25,18621.5,13.75,1375.0,0.1375,20:42:00,18862.75,Below Opening Low,21:22:00,18878.75,Above Opening High,1.295545471632253,2.4125,0.759596809167729,1.445,Crossed Above Opening High,21:18:00,18877.75
2024-05-23,Thursday,Win,18715.5,18694.0,18926.0,18682.75,21.5,2150.0,0.215,20:38:00,18717.25,Above Opening High,20:40:00,18716.25,Above Opening High,1.1029800274754304,2.0875,1.1082637641339956,2.0975,Crossed Below Opening Low,02:21:00,18695.0
2024-05-26,Sunday,Loss,18850.25,18833.5,18956.0,18836.75,16.75,1675.0,0.1675,21:05:00,18851.25,Above Opening High,21:31:00,18852.25,Above Opening High,0.5525954842793839,1.0475,0.5473201097277907,1.0375,Not Crossed,N/A,N/A
2024-05-27,Monday,Win,18917.0,18885.0,18980.5,18819.5,32.0,3200.0,0.32,22:56:00,18918.0,Above Opening High,23:10:00,18918.5,Above Opening High,0.3292853191433313,0.625,0.3266510365901847,0.62,Crossed Below Opening Low,09:44:00,18872.5
2024-05-28,Tuesday,Loss,18947.75,18919.75,18928.0,18755.5,28.0,2800.0,0.28,20:35:00,18919.5,Below Opening Low,20:39:00,18915.5,Below Opening Low,0.8744101730159153,1.64,0.8530830956252832,1.6,Not Crossed,N/A,N/A
2024-05-29,Wednesday,Win,18732.0,18705.0,18787.0,18546.25,27.0,2700.0,0.27,22:21:00,18704.25,Below Opening Low,22:24:00,18698.75,Below Opening Low,0.8519242434454405,1.58,0.8222686526925929,1.525,Crossed Above Opening High,04:49:00,18732.5
2024-05-30,Thursday,Win,18578.75,18512.75,18668.25,18241.25,66.0,6600.0,0.66,20:34:00,18512.25,Below Opening Low,20:36:00,18509.75,Below Opening Low,1.4856438018227918,2.71,1.4719386006989652,2.685,Crossed Above Opening High,22:12:00,18552.75
2024-06-02,Sunday,Win,18644.5,18580.25,18755.5,18435.75,64.25,6425.0,0.6425,22:27:00,18645.0,Above Opening High,22:38:00,18645.0,Above Opening High,0.5891605129162113,1.105,0.5891605129162113,1.105,Crossed Below Opening Low,10:54:00,18580.0
2024-06-03,Monday,Win,18672.0,18648.75,18753.25,18511.25,23.25,2325.0,0.2325,20:31:00,18672.5,Above Opening High,20:36:00,18674.0,Above Opening High,0.43059203071467617,0.8075,0.4225934171410288,0.7925,Crossed Below Opening Low,23:25:00,18648.5
2024-06-04,Tuesday,Win,18745.0,18725.75,19079.5,18703.0,19.25,1925.0,0.1925,21:20:00,18722.25,Below Opening Low,21:21:00,18721.5,Below Opening Low,0.10292466449232744,0.1925,0.09891461262899,0.185,Crossed Above Opening High,20:35:00,18743.25
2024-06-05,Wednesday,Win,19097.0,19070.5,19124.5,19017.25,26.5,2650.0,0.265,20:38:00,19068.0,Below Opening Low,21:48:00,19100.0,Above Opening High,0.2668629796632005,0.5075,0.12810792439018015,0.245,Crossed Above Opening High,21:44:00,19095.75
2024-06-06,Thursday,Win,19078.75,19067.5,19155.0,18940.0,11.25,1125.0,0.1125,20:40:00,19079.75,Above Opening High,20:48:00,19080.0,Above Opening High,0.39284782041242494,0.7525,0.39154267815191857,0.75,Crossed Below Opening Low,06:26:00,19069.5
2024-06-09,Sunday,Win,19040.0,19015.0,19129.75,18974.25,25.0,2500.0,0.25,22:52:00,19041.25,Above Opening High,23:07:00,19042.25,Above Opening High,0.4626301964218037,0.885,0.4574027365752297,0.875,Crossed Below Opening Low,02:29:00,19015.0
2024-06-10,Monday,Win,19088.75,19076.0,19247.5,18994.5,12.75,1275.0,0.1275,21:38:00,19090.75,Above Opening High,21:39:00,19090.25,Above Opening High,0.8143914794129108,1.5675,0.8169892193791402,1.5725,Crossed Below Opening Low,04:46:00,19077.25
